exemplar,acteur,advocaat,apotheker,archeoloog,architect,bakker,boekhouder,brandweerman,dierenarts,directeur,dokter,informaticus,kinesist,kok,leraar,loodgieter,marktkramer,minister,opvoedster,piloot,politieagent,postbode,psycholoog,rechter,secretaresse,slager,stewardess,tandarts,vuilnisman,winkelbediende
dokter,0.36333333333333334,0.5733333333333334,0.6766666666666666,0.39,0.43,0.32,0.45999999999999996,0.42000000000000004,0.74,0.54,1.0,0.4633333333333334,0.6366666666666666,0.39666666666666667,0.4766666666666667,0.2866666666666667,0.33333333333333337,0.47000000000000003,0.44000000000000006,0.4833333333333333,0.4133333333333334,0.33999999999999997,0.71,0.55,0.37333333333333335,0.33999999999999997,0.41,0.7733333333333333,0.30333333333333334,0.3433333333333333
informaticus,0.38,0.45666666666666667,0.39666666666666667,0.42000000000000004,0.5233333333333333,0.35333333333333333,0.63,0.3566666666666667,0.3466666666666667,0.5066666666666666,0.4633333333333334,1.0,0.37333333333333335,0.36,0.44666666666666666,0.35333333333333333,0.32666666666666666,0.4066666666666666,0.36333333333333334,0.5433333333333333,0.35,0.39,0.4633333333333334,0.39666666666666667,0.53,0.2966666666666667,0.38333333333333336,0.43,0.32,0.36
kinesist,0.38,0.4533333333333333,0.5733333333333334,0.35,0.42333333333333334,0.3566666666666667,0.38333333333333336,0.31333333333333335,0.5466666666666666,0.42333333333333334,0.6366666666666666,0.37333333333333335,1.0,0.35,0.42333333333333334,0.35333333333333333,0.33999999999999997,0.38666666666666666,0.44666666666666666,0.4166666666666667,0.36,0.3433333333333333,0.5933333333333334,0.4066666666666666,0.36333333333333334,0.39,0.39666666666666667,0.6666666666666667,0.33333333333333337,0.31
kok,0.38666666666666666,0.35,0.4533333333333333,0.32,0.33999999999999997,0.7466666666666667,0.32999999999999996,0.33333333333333337,0.35,0.35,0.39666666666666667,0.36,0.35,1.0,0.4066666666666666,0.33666666666666667,0.3933333333333333,0.33999999999999997,0.38666666666666666,0.32,0.35,0.3933333333333333,0.30333333333333334,0.32999999999999996,0.35,0.67,0.4333333333333333,0.36,0.32999999999999996,0.4333333333333333
leraar,0.45666666666666667,0.4633333333333334,0.4033333333333333,0.39666666666666667,0.37333333333333335,0.37666666666666665,0.47333333333333333,0.42666666666666664,0.32333333333333336,0.55,0.4766666666666667,0.44666666666666666,0.42333333333333334,0.4066666666666666,1.0,0.33999999999999997,0.38333333333333336,0.37333333333333335,0.7566666666666666,0.35333333333333333,0.45999999999999996,0.37666666666666665,0.5966666666666667,0.42666666666666664,0.49333333333333335,0.3466666666666667,0.4133333333333334,0.44666666666666666,0.29333333333333333,0.36666666666666664
loodgieter,0.32,0.33666666666666667,0.3566666666666667,0.3466666666666667,0.45,0.39666666666666667,0.35333333333333333,0.5133333333333334,0.32999999999999996,0.31,0.2866666666666667,0.35333333333333333,0.35333333333333333,0.33666666666666667,0.33999999999999997,1.0,0.36666666666666664,0.3066666666666667,0.32666666666666666,0.37666666666666665,0.33666666666666667,0.38666666666666666,0.29,0.2833333333333333,0.3066666666666667,0.37,0.30333333333333334,0.3466666666666667,0.48,0.35
marktkramer,0.44666666666666666,0.32333333333333336,0.37333333333333335,0.3066666666666667,0.3566666666666667,0.51,0.36666666666666664,0.32333333333333336,0.3466666666666667,0.32666666666666666,0.33333333333333337,0.32666666666666666,0.33999999999999997,0.3933333333333333,0.38333333333333336,0.36666666666666664,1.0,0.4133333333333334,0.3566666666666667,0.31333333333333335,0.36333333333333334,0.3933333333333333,0.37666666666666665,0.31666666666666665,0.3566666666666667,0.48,0.43666666666666665,0.32999999999999996,0.37666666666666665,0.61
minister,0.4633333333333334,0.6533333333333333,0.43666666666666665,0.36333333333333334,0.47000000000000003,0.29,0.5333333333333333,0.35,0.4033333333333333,0.63,0.47000000000000003,0.4066666666666666,0.38666666666666666,0.33999999999999997,0.37333333333333335,0.3066666666666667,0.4133333333333334,1.0,0.32666666666666666,0.44333333333333336,0.44333333333333336,0.30333333333333334,0.4333333333333333,0.63,0.44333333333333336,0.31,0.37,0.38333333333333336,0.2866666666666667,0.3066666666666667
opvoedster,0.42000000000000004,0.37333333333333335,0.39,0.42000000000000004,0.33333333333333337,0.38,0.36,0.33333333333333337,0.33999999999999997,0.42666666666666664,0.44000000000000006,0.36333333333333334,0.44666666666666666,0.38666666666666666,0.7566666666666666,0.32666666666666666,0.3566666666666667,0.32666666666666666,1.0,0.3566666666666667,0.38333333333333336,0.35333333333333333,0.6799999999999999,0.42333333333333334,0.44666666666666666,0.29,0.4333333333333333,0.44333333333333336,0.33666666666666667,0.38
piloot,0.3466666666666667,0.42666666666666664,0.41,0.38666666666666666,0.49000000000000005,0.38333333333333336,0.44333333333333336,0.37666666666666665,0.3566666666666667,0.5133333333333334,0.4833333333333333,0.5433333333333333,0.4166666666666667,0.32,0.35333333333333333,0.37666666666666665,0.31333333333333335,0.44333333333333336,0.3566666666666667,1.0,0.43,0.32999999999999996,0.36333333333333334,0.44333333333333336,0.37333333333333335,0.3,0.7166666666666667,0.37666666666666665,0.2833333333333333,0.32666666666666666
politieagent,0.32,0.55,0.3433333333333333,0.4133333333333334,0.3933333333333333,0.3433333333333333,0.37666666666666665,0.64,0.35,0.45,0.4133333333333334,0.35,0.36,0.35,0.45999999999999996,0.33666666666666667,0.36333333333333334,0.44333333333333336,0.38333333333333336,0.43,1.0,0.4666666666666667,0.42000000000000004,0.51,0.38666666666666666,0.35,0.4066666666666666,0.36333333333333334,0.36,0.35333333333333333
postbode,0.3433333333333333,0.36333333333333334,0.32666666666666666,0.36333333333333334,0.4033333333333333,0.4133333333333334,0.43,0.3933333333333333,0.39666666666666667,0.36,0.33999999999999997,0.39,0.3433333333333333,0.3933333333333333,0.37666666666666665,0.38666666666666666,0.3933333333333333,0.30333333333333334,0.35333333333333333,0.32999999999999996,0.4666666666666667,1.0,0.31,0.3,0.4633333333333334,0.3933333333333333,0.37333333333333335,0.37333333333333335,0.43,0.4633333333333334
psycholoog,0.45,0.5566666666666666,0.4966666666666667,0.42666666666666664,0.42333333333333334,0.32999999999999996,0.3933333333333333,0.36,0.48666666666666664,0.5033333333333333,0.71,0.4633333333333334,0.5933333333333334,0.30333333333333334,0.5966666666666667,0.29,0.37666666666666665,0.4333333333333333,0.6799999999999999,0.36333333333333334,0.42000000000000004,0.31,1.0,0.5333333333333333,0.38333333333333336,0.2966666666666667,0.39,0.4833333333333333,0.31,0.36666666666666664
rechter,0.38333333333333336,0.7666666666666667,0.43666666666666665,0.42333333333333334,0.48666666666666664,0.29333333333333333,0.51,0.3566666666666667,0.4066666666666666,0.61,0.55,0.39666666666666667,0.4066666666666666,0.32999999999999996,0.42666666666666664,0.2833333333333333,0.31666666666666665,0.63,0.42333333333333334,0.44333333333333336,0.51,0.3,0.5333333333333333,1.0,0.38,0.2966666666666667,0.29333333333333333,0.4,0.2866666666666667,0.31666666666666665
secretaresse,0.4,0.48,0.4333333333333333,0.32,0.38333333333333336,0.3566666666666667,0.6466666666666667,0.3466666666666667,0.31333333333333335,0.5633333333333334,0.37333333333333335,0.53,0.36333333333333334,0.35,0.49333333333333335,0.3066666666666667,0.3566666666666667,0.44333333333333336,0.44666666666666666,0.37333333333333335,0.38666666666666666,0.4633333333333334,0.38333333333333336,0.38,1.0,0.33333333333333337,0.5733333333333334,0.38666666666666666,0.2866666666666667,0.6
slager,0.32666666666666666,0.32666666666666666,0.4033333333333333,0.33666666666666667,0.33666666666666667,0.6333333333333333,0.3466666666666667,0.3566666666666667,0.4833333333333333,0.2966666666666667,0.33999999999999997,0.2966666666666667,0.39,0.67,0.3466666666666667,0.37,0.48,0.31,0.29,0.3,0.35,0.3933333333333333,0.2966666666666667,0.2966666666666667,0.33333333333333337,1.0,0.27,0.35,0.35,0.58
stewardess,0.48,0.36666666666666664,0.4033333333333333,0.41,0.36,0.32333333333333336,0.39666666666666667,0.35333333333333333,0.35,0.39,0.41,0.38333333333333336,0.39666666666666667,0.4333333333333333,0.4133333333333334,0.30333333333333334,0.43666666666666665,0.37,0.4333333333333333,0.7166666666666667,0.4066666666666666,0.37333333333333335,0.39,0.29333333333333333,0.5733333333333334,0.27,1.0,0.37,0.2833333333333333,0.54
tandarts,0.32333333333333336,0.4533333333333333,0.64,0.42000000000000004,0.42666666666666664,0.3466666666666667,0.38,0.32333333333333336,0.6166666666666667,0.41,0.7733333333333333,0.43,0.6666666666666667,0.36,0.44666666666666666,0.3466666666666667,0.32999999999999996,0.38333333333333336,0.44333333333333336,0.37666666666666665,0.36333333333333334,0.37333333333333335,0.4833333333333333,0.4,0.38666666666666666,0.35,0.37,1.0,0.2866666666666667,0.38666666666666666
vuilnisman,0.31666666666666665,0.2833333333333333,0.29333333333333333,0.42666666666666664,0.2833333333333333,0.31666666666666665,0.30333333333333334,0.43666666666666665,0.3066666666666667,0.2633333333333333,0.30333333333333334,0.32,0.33333333333333337,0.32999999999999996,0.29333333333333333,0.48,0.37666666666666665,0.2866666666666667,0.33666666666666667,0.2833333333333333,0.36,0.43,0.31,0.2866666666666667,0.2866666666666667,0.35,0.2833333333333333,0.2866666666666667,1.0,0.33666666666666667
winkelbediende,0.38666666666666666,0.32333333333333336,0.58,0.33999999999999997,0.3433333333333333,0.5733333333333334,0.43,0.37666666666666665,0.3433333333333333,0.36333333333333334,0.3433333333333333,0.36,0.31,0.4333333333333333,0.36666666666666664,0.35,0.61,0.3066666666666667,0.38,0.32666666666666666,0.35333333333333333,0.4633333333333334,0.36666666666666664,0.31666666666666665,0.6,0.58,0.54,0.38666666666666666,0.33666666666666667,1.0
