exemplar,respondent 0,respondent 1,respondent 10,respondent 11,respondent 12,respondent 13,respondent 14,respondent 15,respondent 16,respondent 17,respondent 18,respondent 19,respondent 2,respondent 20,respondent 21,respondent 22,respondent 23,respondent 24,respondent 25,respondent 26,respondent 27,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std,nonmissing
adder,18.0,17.0,5.0,16.0,17.0,20.0,20.0,20.0,9.0,14.0,15.0,20.0,9.0,13.0,10.0,5.0,11.0,10.0,13.0,10.0,17.0,17.0,5.0,19.0,18.0,6.0,3.0,16.0,13.32142857,5.34064479,28.0
alligator,5.0,20.0,15.0,16.0,1.0,20.0,20.0,20.0,8.0,12.0,14.0,20.0,12.0,18.0,20.0,18.0,14.0,12.0,14.0,20.0,16.0,18.0,20.0,19.0,20.0,18.0,18.0,15.0,15.82142857,4.88424202,28.0
boa,20.0,18.0,18.0,14.0,11.0,20.0,20.0,20.0,8.0,14.0,12.0,20.0,13.0,16.0,1.0,5.0,12.0,9.0,10.0,10.0,17.0,18.0,20.0,15.0,20.0,12.0,8.0,16.0,14.17857143,5.157185361,28.0
cobra,20.0,19.0,18.0,14.0,11.0,20.0,20.0,20.0,7.0,14.0,13.0,17.0,17.0,17.0,1.0,10.0,14.0,18.0,16.0,10.0,16.0,19.0,18.0,18.0,20.0,14.0,9.0,18.0,15.28571429,4.649628761,28.0
dinosaurus,15.0,20.0,10.0,16.0,7.0,20.0,17.0,20.0,5.0,10.0,13.0,17.0,18.0,12.0,20.0,5.0,8.0,20.0,10.0,16.0,7.0,18.0,20.0,17.0,12.0,5.0,20.0,2.0,13.57142857,5.750546328,28.0
gekko,20.0,12.0,6.0,2.0,20.0,10.0,20.0,20.0,6.0,13.0,10.0,18.0,5.0,10.0,10.0,19.0,-1.0,15.0,17.0,20.0,14.0,15.0,15.0,12.0,18.0,1.0,8.0,10.0,12.81481481,5.744810615,27.0
hagedis,19.0,17.0,16.0,14.0,20.0,20.0,20.0,20.0,10.0,14.0,17.0,20.0,17.0,20.0,20.0,20.0,12.0,19.0,20.0,20.0,14.0,1.0,20.0,20.0,20.0,18.0,20.0,12.0,17.14285714,4.377673031,28.0
hazelworm,-1.0,10.0,1.0,1.0,3.0,1.0,-1.0,10.0,2.0,-1.0,3.0,14.0,2.0,10.0,1.0,2.0,-1.0,10.0,10.0,-1.0,8.0,1.0,1.0,9.0,5.0,3.0,2.0,-1.0,4.954545455,4.225515159,22.0
kaaiman,-1.0,17.0,15.0,4.0,11.0,20.0,20.0,15.0,1.0,15.0,14.0,-1.0,13.0,10.0,15.0,18.0,12.0,10.0,9.0,20.0,13.0,19.0,20.0,7.0,20.0,16.0,19.0,14.0,14.11538462,5.109418151,26.0
kameleon,15.0,13.0,8.0,12.0,20.0,20.0,20.0,20.0,10.0,12.0,18.0,14.0,12.0,18.0,5.0,19.0,17.0,18.0,17.0,20.0,17.0,15.0,10.0,18.0,19.0,14.0,9.0,13.0,15.10714286,4.201757002,28.0
kikker,1.0,10.0,9.0,18.0,1.0,20.0,1.0,20.0,9.0,10.0,8.0,14.0,3.0,19.0,20.0,10.0,19.0,10.0,20.0,1.0,13.0,1.0,8.0,20.0,17.0,16.0,6.0,10.0,11.21428571,6.871072712,28.0
krokodil,5.0,20.0,15.0,18.0,18.0,20.0,20.0,20.0,9.0,16.0,20.0,20.0,14.0,18.0,18.0,18.0,17.0,15.0,17.0,20.0,17.0,18.0,10.0,19.0,20.0,19.0,20.0,14.0,16.96428571,3.746426869,28.0
leguaan,16.0,16.0,10.0,8.0,15.0,10.0,20.0,20.0,12.0,14.0,17.0,20.0,14.0,17.0,10.0,19.0,14.0,18.0,15.0,20.0,13.0,17.0,20.0,17.0,20.0,13.0,15.0,15.0,15.53571429,3.490538989,28.0
pad,2.0,10.0,9.0,12.0,18.0,20.0,1.0,20.0,17.0,10.0,10.0,20.0,5.0,19.0,20.0,10.0,18.0,10.0,18.0,1.0,16.0,2.0,10.0,20.0,17.0,9.0,1.0,9.0,11.92857143,6.682916703,28.0
