feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
can see in the dark,1,1,0,-2,-2,0,1,-1,1,2,1,1,0.25,1.2880570286640687
can swim,2,-3,2,0,-1,1,0,-2,2,2,1,0,0.3333333333333333,1.6696942198734437
carries its child in a pouch,0,2,-2,-3,0,-3,0,2,1,1,0,-1,-0.25,1.712255291076124
cartoon figure,0,-3,-2,-3,-3,-3,0,-2,1,-3,1,0,-1.4166666666666667,1.6764862244009227
catches mice,0,1,0,-3,1,-3,0,0,1,-3,-1,1,-0.5,1.6236882817719773
cattle-like animal,1,2,1,-1,2,1,1,2,0,-3,-2,0,0.3333333333333333,1.6143297699232975
chews the cud,-1,1,1,-3,1,0,1,0,0,-1,-2,1,-0.16666666666666666,1.337115846843043
climbs in trees,0,-1,0,-1,-1,-2,0,0,1,1,-2,0,-0.4166666666666667,0.9962049198956219
collects nuts,0,0,-2,-3,-1,-3,0,-2,0,-3,-2,1,-1.25,1.4222261679238197
crawls up trees,0,-2,0,-1,-1,-3,0,1,1,1,-2,0,-0.5,1.3142574813455419
cumbersome,0,-3,1,-1,0,-2,1,-1,0,-3,-2,-1,-0.9166666666666666,1.378954368902449
curly tail,0,-3,0,-3,-1,-2,0,0,1,-3,-1,-1,-1.0833333333333333,1.3789543689024488
descends from wolves,0,0,0,-3,2,-2,0,2,1,-3,-2,1,-0.3333333333333333,1.775250729197189
digs holes,-1,-3,2,-1,-1,-3,-1,1,0,-3,-2,-1,-1.0833333333333333,1.5642792899510294
does not live in Belgium,-3,-3,-3,0,-2,-3,0,0,3,-3,-3,1,-1.3333333333333333,2.059714602177749
doesn't live in our country,-1,2,-3,0,-2,-3,0,-1,0,-3,-3,0,-1.1666666666666667,1.6422453217986943
drinks water,3,-1,3,1,1,2,3,-1,2,3,3,2,1.75,1.4847711791873706
eats acorns,-2,0,0,-3,-1,-3,-1,-1,0,-3,0,1,-1.0833333333333333,1.378954368902449
eats bananas,1,1,1,-3,1,-3,0,2,1,-3,-2,1,-0.25,1.9128750375000738
eats cheese,1,-2,-1,-3,-2,-3,0,1,1,-3,-2,1,-1.0,1.7056057308448835
eats chicken,2,-2,0,-3,-1,-2,-2,-1,0,-3,-2,1,-1.0833333333333333,1.5642792899510294
eats everything,0,1,0,-1,-2,-2,1,-2,2,1,1,2,0.08333333333333333,1.5050420310248867
eats fish,2,0,1,0,-2,-3,0,-2,1,0,-2,-1,-0.5,1.5075567228888183
eats grain,1,1,-2,0,1,-3,1,-2,0,-1,-2,0,-0.5,1.4459976109624424
eats grass,-1,1,0,1,1,-1,1,-2,0,-2,1,1,0.0,1.2060453783110545
eats hay,-1,-2,1,-1,1,-1,1,1,0,-3,-2,0,-0.5,1.381698559415515
eats insects,1,1,0,-1,-2,-3,1,0,1,1,-1,1,-0.08333333333333333,1.378954368902449
eats leaves from trees,-1,1,1,-1,-2,-1,0,0,1,-3,-1,0,-0.5,1.243163121016122
eats nuts,0,1,0,-3,1,-3,0,2,0,-3,-2,1,-0.5,1.7837651700316894
eats plants,1,0,1,1,1,-1,1,1,0,-1,-2,1,0.25,1.0552897060221726
endangered species,1,3,1,-1,-2,-3,0,2,2,-1,1,1,0.3333333333333333,1.775250729197189
family of the camel,-1,1,0,-3,2,-3,0,-1,0,-3,-2,0,-0.8333333333333334,1.642245321798694
family of the dog,1,1,0,-2,2,1,-1,1,1,-3,0,1,0.16666666666666666,1.4668044012461754
family of the horse,1,1,0,-2,2,1,0,1,1,-3,-2,1,0.08333333333333333,1.5642792899510296
feels soft,1,-3,3,1,1,1,1,2,1,2,1,-2,0.75,1.6583123951777
feline,-1,1,0,-2,2,1,0,-1,3,-3,0,1,0.08333333333333333,1.6764862244009227
flat tail,-2,-3,0,-2,0,-2,0,0,1,-3,-2,-1,-1.1666666666666667,1.337115846843043
fluffy,-3,-1,2,-2,1,-2,1,1,1,0,-1,1,-0.16666666666666666,1.5859229221975182
flutters,0,-3,-3,-3,0,-3,-2,0,0,-3,-3,1,-1.5833333333333333,1.6213537179739277
frightens people,0,-3,0,-2,-2,-3,1,0,3,1,0,1,-0.3333333333333333,1.8257418583505538
gets lambs,0,1,-1,-3,3,-3,0,-3,1,-3,-2,1,-0.75,2.050498830661811
gives milk,2,1,3,2,2,-2,0,1,1,1,-1,3,1.0833333333333333,1.5050420310248862
gnaws on everything,0,-2,1,-3,-2,-3,0,-2,0,-3,-2,1,-1.25,1.5447859516333116
goes slowely,1,-3,-3,-2,-1,-2,1,-3,0,-3,-2,0,-1.4166666666666667,1.5642792899510294
good sense of smell,1,0,2,2,0,2,2,2,2,1,2,2,1.5,0.7977240352174656
grazes,0,1,1,1,1,2,1,0,0,-3,1,0,0.4166666666666667,1.2401124093721454
grey-white,0,-3,-1,-2,-1,-3,1,-1,0,0,-2,-2,-1.1666666666666667,1.2673044646258473
hairy (harig),2,3,3,2,0,2,1,2,1,2,2,-1,1.5833333333333333,1.1645001528813148
has a beautiful tail,-1,-2,0,-2,1,-3,0,-3,2,-3,0,1,-0.8333333333333334,1.7494587907710375
has a big mouth,0,-3,0,-1,-2,-1,1,1,1,-3,-2,-1,-0.8333333333333334,1.4668044012461754
has a fur (vacht),-2,3,3,2,1,3,2,2,1,0,2,1,1.5,1.4459976109624424
has a horn,-2,0,1,-3,-3,-3,-2,0,1,-3,0,0,-1.1666666666666667,1.6422453217986943
has a hump to store water,0,2,-2,-3,1,-3,0,-2,1,-2,-2,1,-0.75,1.764549903980152
has a hunch,0,-2,0,-3,1,-3,0,0,0,-3,-2,0,-1.0,1.4770978917519928
has a long neck,-1,0,1,-3,-2,-3,0,0,0,-3,-2,0,-1.0833333333333333,1.4433756729740643
has a long tail,0,-3,1,0,1,-3,1,-3,1,-3,-2,-1,-0.9166666666666666,1.781640374554423
has a long tongue,0,-3,1,-2,0,-3,0,-1,1,-2,-3,0,-1.0,1.5374122295716148
has a pointed snout,1,-1,0,-3,0,-2,0,-2,0,-3,-2,-1,-1.0833333333333333,1.3113721705515065
has a small head,1,-3,0,-3,0,-3,1,-2,0,-1,-3,0,-1.0833333333333333,1.6213537179739277
has a small tail,-1,-3,1,-1,-2,-3,1,0,0,0,-2,1,-0.75,1.4847711791873706
has a tail,-2,-2,2,3,-2,-3,2,-1,2,-2,2,2,0.08333333333333333,2.2343733444579588
has a trunk,0,0,0,-3,-1,-3,0,0,1,-3,0,2,-0.5833333333333334,1.6213537179739277
has a woollen fur,-1,1,1,-1,2,-3,1,1,0,2,1,1,0.4166666666666667,1.4433756729740645
has an udder,-2,2,2,-3,2,-3,0,-2,0,3,-1,1,-0.08333333333333333,2.108783937953269
has antlers,-1,0,-2,-2,1,-2,0,-3,1,-3,-2,1,-1.0,1.5374122295716148
has claws,0,0,1,0,1,-1,0,-1,2,-3,1,0,0.0,1.2792042981336627
has fat legs,-1,-3,1,-2,-1,-1,0,0,1,-3,-1,-2,-1.0,1.348399724926484
has four paws,0,2,3,2,-1,2,2,0,2,1,2,2,1.4166666666666667,1.164500152881315
has gnawing teeth,0,0,0,-2,1,-3,0,-2,1,2,-2,1,-0.3333333333333333,1.5569978883230462
has hoofs,-1,0,1,0,-2,0,0,2,1,-3,-1,-1,-0.3333333333333333,1.3706888336846839
has horns,-2,0,1,-2,0,-2,0,0,1,-3,-2,1,-0.6666666666666666,1.435481125130547
has large front teeth,1,0,3,0,1,0,0,1,2,-3,-2,2,0.4166666666666667,1.6764862244009227
has large theeth,1,0,2,1,-2,-2,1,1,2,-3,-1,0,0.0,1.651445647689541
has legs (benen),1,-3,3,-3,2,-2,0,1,0,-3,1,0,-0.25,2.050498830661811
has legs (poten),1,0,3,2,-1,3,1,1,1,0,2,2,1.25,1.2154310870109943
has long ears,-2,0,0,-2,-1,-1,1,1,0,-3,0,1,-0.5,1.3142574813455419
has long hind legs,-1,1,1,-3,1,-2,0,-1,0,-3,-2,-1,-0.8333333333333334,1.4668044012461754
has long paws,-1,0,0,0,-1,-1,0,-2,1,-3,-2,-1,-0.8333333333333334,1.1146408580454255
has manes,0,1,0,-2,1,-3,0,2,1,-3,-2,-1,-0.5,1.6787441193290353
has pointy ears,-1,0,1,-2,-1,-3,0,-3,1,-2,0,1,-0.75,1.4847711791873706
has prickles,-3,1,-1,-3,0,-2,0,1,1,-3,-3,1,-0.9166666666666666,1.781640374554423
has several gaits ao gallop,0,1,0,-3,0,0,0,0,2,-2,-1,1,-0.16666666666666666,1.337115846843043
has several stomachs,-2,2,-2,-3,1,-3,0,-3,0,0,0,-1,-0.9166666666666666,1.6764862244009227
has sharp claws (klauwen),1,1,0,0,1,-2,1,0,2,0,1,0,0.4166666666666667,0.9962049198956218
has sharp teeth,0,0,3,1,-1,2,1,1,2,2,1,1,1.0833333333333333,1.0836246694508318
has short paws,-2,0,0,-2,1,-2,1,0,0,-3,-2,-1,-0.8333333333333334,1.3371158468430429
has teeth,3,-3,3,3,1,3,2,2,2,2,2,2,1.8333333333333333,1.6422453217986943
has tusks,2,1,-2,-3,-3,-3,-2,1,2,-3,-1,3,-0.6666666666666666,2.3094010767585034
has two ears,3,-3,3,3,1,-3,3,-1,2,2,2,2,1.1666666666666667,2.2495790852081776
has two eyes,3,-3,3,3,0,3,3,2,2,3,2,3,2.0,1.8090680674665818
has whiskers,-1,1,1,-1,1,-3,0,1,2,-3,1,1,0.0,1.651445647689541
has white and black stripes,-2,1,-2,-3,-2,-3,0,-1,1,-3,-2,0,-1.3333333333333333,1.497472618255253
has wings,-2,-3,-3,-3,0,-3,-3,-2,1,0,-2,0,-1.6666666666666667,1.497472618255253
has winter and summerfur,-1,2,2,-1,2,-1,1,2,2,-3,1,2,0.6666666666666666,1.7232808737106582
has young = cubs,1,2,-1,-3,3,-2,1,1,2,2,0,2,0.6666666666666666,1.8257418583505536
heavy,1,-3,0,0,-1,-3,0,-2,2,0,-2,0,-0.6666666666666666,1.5569978883230458
herds,2,2,1,2,-1,1,1,1,1,3,-1,2,1.1666666666666667,1.1934162828797101
hibernates,0,1,1,-1,2,-1,0,-2,0,-3,-2,0,-0.4166666666666667,1.4433756729740643
howls,1,-3,0,-3,1,-3,0,2,0,1,1,-1,-0.3333333333333333,1.775250729197189
hunts,2,-3,1,0,-3,-2,0,1,2,2,2,0,0.16666666666666666,1.8989630344113089
hunts chicken,-1,1,0,-3,1,-2,0,1,0,-3,-2,0,-0.6666666666666666,1.497472618255253
"in dutch expression: once bitten, twice shy",-3,0,0,-3,-3,-3,0,-1,0,-3,-3,0,-1.5833333333333333,1.5050420310248864
indians hunted it,0,-2,2,-3,-2,-3,0,2,2,-3,-2,1,-0.6666666666666666,2.059714602177749
inspiration for Batman,0,-3,-2,-3,-3,-2,0,0,0,-3,-2,0,-1.5,1.381698559415515
intelligent,1,-3,1,0,-2,2,1,-1,2,2,1,1,0.4166666666666667,1.6213537179739277
is a carnivore,2,3,1,1,1,-3,1,1,3,0,2,3,1.25,1.6583123951777
is a kind of bear,-2,2,0,-3,2,-3,0,-2,2,-3,-2,2,-0.5833333333333334,2.151461800448216
is a pet,2,1,2,0,2,1,0,2,0,-1,0,-1,0.6666666666666666,1.1547005383792515
is aggressive,1,-3,-1,0,-2,-3,0,-2,2,1,0,1,-0.5,1.6787441193290353
is an animal,3,2,3,3,0,3,3,-2,2,3,3,3,2.1666666666666665,1.585922922197518
is an animal of prey,1,1,1,1,0,-1,1,1,2,2,1,1,0.9166666666666666,0.7929614610987591
is beautiful,1,-3,1,1,-3,-2,2,0,1,2,3,-3,0.0,2.174229226018436
is beige,0,-3,1,-3,-2,-3,0,0,3,-3,-2,-2,-1.1666666666666667,1.9462473604038075
is big,-1,-3,2,1,-2,-3,1,2,2,1,-2,-1,-0.25,1.9598237397554634
is black,0,-3,0,-2,0,-3,0,0,0,-3,0,-2,-1.0833333333333333,1.378954368902449
is black and white,-1,-3,0,-3,-3,-3,0,0,0,0,-2,-2,-1.4166666666666667,1.378954368902449
is brown,-2,-3,0,0,-3,-3,0,0,1,-3,-1,-2,-1.3333333333333333,1.497472618255253
is cute,0,-3,1,1,-3,-3,1,2,1,1,3,-3,-0.16666666666666666,2.2087978356535665
is dangerous,1,-2,0,0,-2,-3,1,1,2,2,1,-2,-0.08333333333333333,1.729862492345632
is dumb,-2,-3,-1,-2,-2,-3,0,-2,0,0,-2,-2,-1.5833333333333333,1.0836246694508316
is eaten (with plums),-1,0,0,-3,0,-3,0,-1,0,0,1,2,-0.4166666666666667,1.4433756729740643
is fast,1,-3,1,1,-1,-1,1,1,2,2,1,1,0.5,1.4459976109624424
is female,-1,-3,0,-3,2,-3,0,1,1,-3,-3,-2,-1.1666666666666667,1.898963034411309
is funny,1,-3,1,-3,-2,-3,1,3,1,0,2,0,-0.16666666666666666,2.081665999466133
is grey,0,-3,1,-2,-3,-3,0,-1,1,-3,-1,-2,-1.3333333333333333,1.5569978883230458
"is grey, brown or white",0,-3,2,1,0,-2,0,0,0,-3,0,-2,-0.5833333333333334,1.5642792899510294
is hunted,-2,1,2,1,1,-2,0,2,1,0,2,1,0.5833333333333334,1.378954368902449
is large and fat,0,-3,1,-2,1,-3,1,1,0,-3,-2,-2,-0.9166666666666666,1.7298624923456323
is lithe,1,-3,1,-1,-2,-3,1,0,1,-3,-1,2,-0.5833333333333334,1.8319554050414564
is mostly grey brown,-1,-3,0,0,-2,-3,0,0,0,-3,-2,-2,-1.3333333333333333,1.3026778945578592
is nasty,0,-2,-2,-3,-2,-3,1,-1,0,-2,-2,-3,-1.5833333333333333,1.3113721705515065
is not verry big,1,-3,0,-2,0,-2,1,1,1,-2,-2,-1,-0.6666666666666666,1.497472618255253
is pink,1,-3,-1,-3,-3,-3,0,0,0,-3,-3,-2,-1.6666666666666667,1.5569978883230462
is popular among children,2,-3,2,1,0,-3,2,-1,0,1,3,1,0.4166666666666667,1.928651593652148
is rare,-3,-3,0,0,-2,-2,-1,-1,1,-3,-2,0,-1.3333333333333333,1.3706888336846839
is reddish brow,0,-3,0,-2,-2,-3,0,0,1,-3,-1,-2,-1.25,1.4222261679238197
is short haired,0,-2,3,0,1,-3,2,1,1,-3,0,-1,-0.08333333333333333,1.880924981991251
is slaughtered,-2,2,2,0,-1,-2,0,1,0,1,1,1,0.25,1.3568010505999362
is slow,0,-3,0,-1,0,-3,1,1,1,-3,-2,1,-0.6666666666666666,1.669694219873444
is sly,1,1,0,-3,-2,1,0,1,1,2,1,0,0.25,1.4222261679238197
is small (klein),0,-3,-2,0,-2,-2,0,-3,0,-3,-2,0,-1.4166666666666667,1.3113721705515065
is smart,2,-2,1,0,-1,2,1,-2,1,3,2,2,0.75,1.6583123951777
is specked,-1,-3,0,0,-1,-2,0,0,1,-3,-2,-1,-1.0,1.2792042981336627
is sweet,1,-3,0,0,-3,-3,1,-2,2,0,2,-3,-0.6666666666666666,2.015094553763188
is terrifying,1,-3,-1,0,-2,-3,0,-2,2,1,-2,1,-0.6666666666666666,1.7232808737106584
is thick,0,-3,0,-1,2,-3,1,-1,1,-1,-1,-2,-0.6666666666666666,1.5569978883230462
is used in competitions,1,-3,0,-3,0,-3,1,1,1,-2,-2,2,-0.5833333333333334,1.8809249819912512
is white,1,-3,-3,-2,-3,-3,0,-2,0,-3,-2,-2,-1.8333333333333333,1.403458930534474
is white/brown,-1,-3,0,-1,-2,-3,0,1,0,-3,-2,-2,-1.3333333333333333,1.3706888336846839
is yellow and black,-1,-3,0,-3,0,-1,0,-1,0,-3,-3,0,-1.25,1.3568010505999362
is yellow with brown spots,-2,0,0,-3,-2,-3,0,0,1,-3,-2,-2,-1.3333333333333333,1.4354811251305468
jumps,1,-3,1,-2,-2,-1,1,1,2,2,-1,1,0.0,1.7056057308448835
king of animals,1,1,-2,-3,-3,-3,1,-2,3,-3,0,2,-0.6666666666666666,2.229281716090851
known laying in supplies for the winter,0,1,0,-1,-1,-3,0,2,1,-3,-1,-1,-0.5,1.5075567228888183
large nostrils,0,-3,-2,-2,0,-3,1,-3,-1,-3,-3,1,-1.5,1.6236882817719773
lazy,1,-3,0,-3,-2,-3,1,0,3,-3,-2,0,-0.9166666666666666,2.0207259421636903
likes rolling in mud,0,1,1,-3,-1,-3,0,1,0,-3,-2,-1,-0.8333333333333334,1.585922922197518
likes to eat carrots,0,1,1,-3,1,-3,0,1,0,-1,-2,1,-0.3333333333333333,1.5569978883230458
live in the mountains,0,0,1,-1,-3,-2,0,2,1,-3,0,1,-0.3333333333333333,1.6143297699232972
lives in Africa,0,2,0,-2,-3,-2,0,-3,2,0,0,0,-0.5,1.6787441193290353
lives in America,1,-3,0,-2,-2,-2,0,-3,1,0,0,1,-0.75,1.5447859516333116
lives in a cage,-1,-1,-1,0,0,-2,0,2,1,-3,-2,-1,-0.6666666666666666,1.3706888336846839
lives in a herd,1,2,1,1,-1,-1,1,-2,1,2,-1,1,0.4166666666666667,1.3113721705515065
lives in a hole,0,-3,0,-2,0,-2,0,1,0,-3,-2,1,-0.8333333333333334,1.4668044012461754
lives in australia,2,1,0,-2,-1,-3,0,0,1,-3,-2,0,-0.5833333333333334,1.621353717973928
lives in caves,0,-2,-1,-2,-1,-3,0,0,0,-3,-2,0,-1.1666666666666667,1.1934162828797101
lives in cold areas,0,-1,1,-1,-2,-2,0,-1,0,-3,0,-1,-0.8333333333333334,1.1146408580454255
lives in families,2,2,1,2,1,2,1,2,2,3,1,2,1.75,0.621581560508061
lives in the dark,-1,0,0,-3,-1,-3,0,2,0,0,-2,0,-0.6666666666666666,1.4354811251305468
lives in the desert,0,1,-1,-2,-1,-3,0,-2,1,-3,-2,1,-0.9166666666666666,1.5050420310248864
lives in the jungle,-3,1,2,-1,-2,-3,1,0,2,-3,0,3,-0.25,2.137330535547045
lives in the open air,1,2,0,2,-1,-3,1,-2,2,1,1,3,0.5833333333333334,1.7816403745544227
lives in the primaeval forest,1,2,0,-1,-2,-3,0,-2,1,1,0,2,-0.08333333333333333,1.6213537179739277
lives in the wild,0,2,0,2,-1,2,1,-2,2,0,0,2,0.6666666666666666,1.3706888336846839
lives in the woods,-2,-1,1,0,-3,-2,1,-1,1,0,1,1,-0.3333333333333333,1.4354811251305468
lives in the zoo,0,2,2,-2,0,1,2,2,3,0,2,1,1.0833333333333333,1.378954368902449
lives in trees,0,-1,-1,-2,0,-3,0,0,1,-3,-1,1,-0.75,1.3568010505999362
lives in warm countries,-1,2,0,-1,-3,-1,-3,-2,1,0,-2,2,-0.6666666666666666,1.7232808737106584
lives in water,-3,-3,-2,-1,1,-3,0,0,0,-2,-2,0,-1.25,1.4222261679238197
lives on a farm,1,-3,3,-2,-2,-3,1,2,0,-1,2,1,-0.08333333333333333,2.0652243256245835
lives on land,3,3,3,2,-3,2,1,1,0,2,2,0,1.3333333333333333,1.723280873710658
lives on the north pole,1,-2,0,-2,-1,-3,0,0,0,-3,-2,0,-1.0,1.348399724926484
lives on the steppe,0,1,2,-2,-2,-3,0,1,1,-3,0,0,-0.4166666666666667,1.6764862244009224
long hair,1,-2,1,-2,1,1,0,-1,1,-1,-2,-1,-0.3333333333333333,1.3026778945578592
long teeth,1,0,1,0,1,1,0,-2,2,-3,-2,1,0.0,1.5374122295716148
looks clumsy,0,-3,0,-2,0,-3,0,2,1,-1,-2,-2,-0.8333333333333334,1.5859229221975182
lots of hair,0,-2,3,1,1,2,1,1,1,-3,1,-1,0.4166666666666667,1.6764862244009227
loves wood,-2,-3,-2,-3,-2,-3,0,-1,0,-3,-2,1,-1.6666666666666667,1.3706888336846839
loyal,1,-3,0,-3,-2,-2,0,2,1,2,0,0,-0.3333333333333333,1.7752507291971895
makes a lot of clamor,1,-3,1,0,-2,0,1,1,2,2,1,1,0.4166666666666667,1.5050420310248864
makes a sound like a grunt,0,1,0,-3,0,-3,0,0,0,-2,-2,1,-0.6666666666666666,1.4354811251305468
makes a squeaky sound,0,-2,0,-3,-2,-2,0,2,0,-3,-2,0,-1.0,1.5374122295716148
makes not much noise,-1,-3,-1,-3,-2,-1,0,-1,0,-3,-2,0,-1.4166666666666667,1.164500152881315
male cow = bull,1,1,0,-3,3,-2,0,0,0,-3,-2,2,-0.25,1.9128750375000738
mammal,3,3,3,3,3,3,3,3,2,3,-3,3,2.4166666666666665,1.729862492345632
marsupial,-1,1,0,-3,1,-3,0,1,1,-1,-2,1,-0.4166666666666667,1.5642792899510294
miaows,-1,1,0,-3,-2,-3,0,-1,0,-3,-2,-1,-1.25,1.3568010505999362
moos,-1,1,1,-3,-1,-1,0,0,0,-3,-2,0,-0.75,1.3568010505999362
more used in agriculture in the past,1,2,1,-3,-1,-3,1,1,0,-1,0,2,0.0,1.7056057308448835
mousetrap,-1,-3,-3,-3,-3,-3,0,1,0,-3,-3,1,-1.6666666666666667,1.7232808737106584
neighs,-1,1,0,-3,-1,-3,0,2,0,-3,-2,0,-0.8333333333333334,1.642245321798694
nocturnal animal,-1,-1,0,-2,-1,-3,1,0,1,-3,-2,0,-0.9166666666666666,1.378954368902449
not friendly with dogs,-1,-3,0,-3,0,-2,-1,-3,0,-3,-3,1,-1.5,1.5075567228888183
occasionally occurs in films,0,-3,-3,-3,-3,-3,-3,-2,1,-3,-2,1,-1.9166666666666667,1.6213537179739277
often becoms a cat's prey,-1,1,1,-3,1,-3,0,0,0,-3,-3,1,-0.75,1.764549903980152
often run over by cars,1,-1,1,-2,-3,-3,0,2,0,0,-2,1,-0.5,1.6787441193290353
often used as guard,0,0,0,-3,0,-3,0,-2,1,-3,0,0,-0.8333333333333334,1.4668044012461754
often used as laboratory animal,0,1,1,-3,1,-2,0,-3,0,0,1,1,-0.25,1.5447859516333116
pig nose,0,-2,0,-3,1,-3,0,0,0,-3,-2,1,-0.9166666666666666,1.5642792899510296
predecessor of humans,1,1,1,-3,3,0,1,2,0,-1,2,3,0.8333333333333334,1.696699112626596
prey,0,-2,1,0,-1,-3,1,1,0,2,1,0,0.0,1.4142135623730951
protected species,1,2,-2,0,-1,-3,0,-3,3,-2,1,2,-0.16666666666666666,2.0375267241229382
resembles camels,0,1,0,-3,2,-2,0,0,0,-3,-2,1,-0.5,1.6236882817719773
resembles cows,1,1,0,-2,2,-3,1,-2,0,-2,-2,2,-0.3333333333333333,1.775250729197189
resembles horses,-1,1,0,-2,2,0,0,1,1,-3,-2,0,-0.25,1.4847711791873706
resembles humans,3,-3,1,-3,2,2,0,0,0,-3,-3,2,-0.16666666666666666,2.2896340848319503
roar,-1,-2,0,-2,-3,-2,1,1,3,2,0,-1,-0.3333333333333333,1.8257418583505538
rodent,0,0,0,-2,1,1,0,-2,1,-3,-2,1,-0.4166666666666667,1.4433756729740643
rolls up in danger,-3,1,-2,-3,-1,-3,0,0,1,-2,-3,1,-1.1666666666666667,1.6966991126265962
runs fast,1,-3,1,1,1,0,0,2,2,0,1,1,0.5833333333333334,1.3113721705515065
runs in a mill,-1,-2,0,-3,-2,-3,0,-1,0,-3,-2,1,-1.3333333333333333,1.3706888336846839
savanne,-2,1,2,-1,-3,-3,1,2,2,-3,1,-1,-0.3333333333333333,2.059714602177749
says heehaw,-2,1,-1,-3,1,-3,0,-1,0,-3,-2,0,-1.0833333333333333,1.5050420310248864
sheared for wool,-2,1,1,-2,1,-2,0,1,0,-3,-2,1,-0.5,1.5666989036012806
short front legs,0,-2,0,-2,-2,-2,0,-1,0,-3,-2,-1,-1.25,1.0552897060221726
shot for its skin,-3,1,2,-2,-2,-3,0,1,0,-3,2,-2,-0.75,1.9598237397554634
shy,0,-2,1,-2,0,-2,1,-1,1,0,-2,-2,-0.6666666666666666,1.3026778945578592
skin can be used for clothes,-3,2,3,-1,-2,0,-2,-2,1,0,-3,-2,-0.75,1.9598237397554634
slaughtered as sacrifice,0,1,0,-3,1,-2,0,2,0,-2,-2,1,-0.3333333333333333,1.5569978883230462
sleeps upside down,-3,1,-3,-3,1,-3,-2,0,0,-1,-3,1,-1.25,1.764549903980152
small and large kinds,-1,-2,1,2,-2,2,2,-1,1,3,3,2,0.8333333333333334,1.8504708655481243
small cows are calfs,-1,-1,0,-3,0,-3,0,-1,0,-3,-2,1,-1.0833333333333333,1.378954368902449
small ears,0,-3,1,-1,1,0,0,1,1,-3,-2,-1,-0.5,1.5075567228888183
smaller than a horse,-1,-3,1,-3,0,-2,0,-1,0,-3,-2,1,-1.0833333333333333,1.5050420310248864
soft fur,1,1,3,2,1,1,2,2,1,2,2,0,1.5,0.7977240352174656
somtimes used in a circus,-3,2,2,0,-2,-3,1,-1,2,0,1,-2,-0.25,1.9128750375000738
