feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
eats berries,2,3,2,1,2,1,1,-2,-3,3,2,2,1.1666666666666667,1.8504708655481243
eats bread,1,3,2,1,1,1,1,1,-3,0,1,2,0.9166666666666666,1.4433756729740645
eats fish,2,0,0,-3,0,1,2,1,-3,0,0,1,0.08333333333333333,1.6213537179739277
eats frogs,2,1,-2,-1,-1,0,1,1,-3,0,1,1,0.0,1.4770978917519928
eats fruit,1,3,1,1,1,0,1,-2,-3,2,1,2,0.6666666666666666,1.6696942198734437
eats grain,1,3,1,-1,1,2,2,1,-2,3,-1,2,1.0,1.5954480704349312
eats insects,2,3,2,-1,2,1,1,1,-1,3,2,2,1.4166666666666667,1.3113721705515067
eats mice,2,-1,-2,-3,-2,1,-2,-1,-3,-3,0,1,-1.0833333333333333,1.729862492345632
eats seed,1,3,2,1,1,2,3,2,1,3,1,3,1.9166666666666667,0.90033663737852
eats small animals,2,1,1,0,2,0,3,1,2,1,2,1,1.3333333333333333,0.8876253645985945
eats worms,3,2,2,1,2,2,3,3,-2,0,2,2,1.6666666666666667,1.4354811251305468
endangered species,1,3,0,0,-2,1,2,-3,-2,-2,0,-2,-0.3333333333333333,1.8748737331221843
especially lives at the coast,1,0,-3,-2,-2,0,0,1,-3,-3,1,0,-0.8333333333333334,1.642245321798694
especially lives in the country,2,1,2,-3,-1,1,-2,0,-3,0,3,2,0.16666666666666666,2.037526724122938
especially occurs in the winter,1,-2,-2,-2,-2,0,-1,-3,-3,0,-2,-2,-1.5,1.243163121016122
filtrate food out of the water with its bill,1,1,0,-2,-2,2,1,1,-3,3,1,1,0.3333333333333333,1.775250729197189
flies high,3,2,1,-1,1,2,2,3,-3,1,1,2,1.1666666666666667,1.6966991126265962
flies in formation,1,2,-2,0,2,2,2,1,2,3,2,1,1.3333333333333333,1.3026778945578592
floats on water,1,0,1,-3,-1,1,0,2,-3,-3,1,1,-0.25,1.815338686155987
gabbles,1,2,-3,-3,0,2,2,-2,-3,1,0,3,0.0,2.215646837627989
glides,3,1,2,1,1,3,3,3,1,2,1,2,1.9166666666666667,0.90033663737852
graceful,1,0,-1,-3,2,0,2,-3,-3,0,1,2,-0.16666666666666666,1.9462473604038075
grey-white,-2,0,-3,-3,1,-2,-1,-3,-3,0,-2,0,-1.5,1.4459976109624424
has a beautiful tail,1,3,1,1,1,1,-2,1,-3,0,2,1,0.5833333333333334,1.6213537179739277
has a big bill,3,2,-2,-3,0,0,1,1,-3,0,1,-1,-0.08333333333333333,1.880924981991251
has a bill,3,3,3,1,2,3,3,3,3,3,3,3,2.75,0.621581560508061
has a bill with a crop,1,1,-3,-2,-2,1,0,3,-3,-2,0,1,-0.4166666666666667,1.928651593652148
has a crest,1,1,-3,-3,-2,1,-1,-3,-3,1,1,1,-0.75,1.9128750375000738
has a hooked bill,3,1,0,-3,-1,2,0,3,-3,0,1,1,0.3333333333333333,1.9694638556693238
has a large tail,2,3,0,1,0,1,-1,-2,-3,0,0,0,0.08333333333333333,1.6213537179739275
has a large wingspread,3,1,1,-2,1,2,1,3,-3,2,1,1,0.9166666666666666,1.7816403745544227
has a long bill,3,2,0,1,-2,3,1,2,-3,1,1,1,0.8333333333333334,1.80067327475704
has a long neck,1,1,-2,-3,-2,0,-2,-3,-3,-3,2,-1,-1.25,1.815338686155987
has a pointed mouth,3,1,2,1,1,2,2,2,-3,3,2,1,1.4166666666666667,1.5642792899510296
has a red breast,2,0,-1,1,-2,2,0,2,-3,-3,2,0,0.0,1.9069251784911847
has a red dewlap,2,-1,-3,-3,-2,0,-1,-1,-3,-3,1,1,-1.0833333333333333,1.7816403745544227
has a sharp view,2,3,1,-2,2,1,2,0,-3,0,2,1,0.75,1.764549903980152
has a small bill,3,2,1,1,-1,1,-3,1,-3,0,1,3,0.5,1.9771421064483223
has a tail,2,3,2,0,2,2,-3,1,1,3,3,3,1.5833333333333333,1.729862492345632
has a yellow bill,3,1,1,-1,-2,2,-1,3,-3,1,2,1,0.5833333333333334,1.928651593652148
has an eye on its feathers,1,0,-3,-3,-2,2,-1,1,-3,2,1,0,-0.4166666666666667,1.928651593652148
has an orange bill,3,1,1,-2,-2,1,-2,3,-3,0,2,1,0.25,2.050498830661811
has beady eyes,3,3,2,-2,1,3,1,-2,-3,-3,1,2,0.5,2.354878881270658
has beautiful feathers,2,3,1,1,2,2,2,2,-3,0,2,3,1.4166666666666667,1.6213537179739277
has big claws,2,3,1,-3,-2,-2,1,1,-3,0,2,1,0.08333333333333333,2.0652243256245835
has black eyes,3,2,2,-3,2,1,2,-3,-3,2,2,3,0.8333333333333334,2.367712103711219
has claws,2,3,1,-3,-2,-2,1,1,-3,3,2,2,0.4166666666666667,2.2746961169005466
has downy hair,2,3,2,-2,1,0,2,1,-1,3,1,2,1.1666666666666667,1.5275252316519468
has feathers,3,3,3,3,2,2,3,3,3,3,3,3,2.8333333333333335,0.38924947208076144
has large eyes,1,2,-3,-3,0,0,1,-3,-3,-3,1,-1,-0.9166666666666666,1.97522534195852
has long paws,1,3,0,-2,-2,0,1,-1,-3,0,0,1,-0.16666666666666666,1.6422453217986943
has many colours,0,1,1,-1,1,1,2,-3,2,0,1,2,0.5833333333333334,1.4433756729740643
has peepers,3,3,3,1,-2,2,2,3,1,2,2,2,1.8333333333333333,1.403458930534474
has sharp claws (klauwen),3,3,2,-3,0,-1,2,1,-3,2,1,2,0.75,2.0943647333651407
has short paws,2,1,2,-1,1,0,0,2,-3,-2,-1,1,0.16666666666666666,1.642245321798694
has two eyes,3,3,3,-1,3,1,3,-3,3,3,3,3,2.0,2.0
has two paws,3,3,3,1,3,2,3,0,3,3,3,3,2.5,1.0
has wings,3,3,3,3,2,2,3,2,3,3,3,3,2.75,0.45226701686664544
hatches out other eggs,1,1,-3,-2,2,-1,2,3,-3,0,2,1,0.25,2.050498830661811
herds,2,2,1,0,2,2,1,0,-1,0,1,1,0.9166666666666666,0.996204919895622
hunts,1,2,1,-2,0,0,2,-1,1,0,0,1,0.4166666666666667,1.1645001528813148
in the morning,1,1,-3,0,-2,2,-2,3,-3,1,1,1,0.0,2.0
is a bird,3,3,3,3,3,3,3,3,3,3,3,3,3.0,0.0
is a bird of prey,3,1,1,-3,-1,3,-1,3,-3,3,1,1,0.6666666666666666,2.229281716090851
is a carnivore,1,2,-2,-3,-2,0,-2,-2,3,-3,-1,1,-0.6666666666666666,2.0150945537631877
is a girl's name,1,1,-3,-3,0,0,2,-3,-3,-3,-1,-3,-1.25,1.9598237397554634
is a male chicken,1,1,-3,-3,-2,1,-2,2,-3,3,1,0,-0.3333333333333333,2.1461734799546397
is a migratory bird,2,1,1,-1,2,2,-1,3,-3,3,2,1,1.0,1.8090680674665818
is a pet,1,0,1,-3,-1,-1,1,-3,-3,1,0,1,-0.5,1.6787441193290353
is a prototypical bird,2,3,-3,-3,1,-2,-1,3,-3,3,1,0,0.08333333333333333,2.429303429280737
is a scavenging animal,2,1,2,-3,-1,1,-1,1,-3,1,1,1,0.16666666666666666,1.7494587907710373
is a symbol for peace,1,1,-3,0,-2,2,1,1,-3,0,2,1,0.08333333333333333,1.781640374554423
is a thief,1,1,-1,-3,-3,-2,1,-3,-3,-3,0,-2,-1.4166666666666667,1.729862492345632
is afraid of people,1,1,1,-1,-2,2,3,1,-2,-3,-2,2,0.08333333333333333,1.97522534195852
is an animal,3,3,3,1,3,2,3,-1,3,3,3,3,2.4166666666666665,1.2401124093721456
is attracted by shiny objects,1,1,-2,-2,1,1,-1,-3,-2,-2,1,1,-0.5,1.6236882817719773
is beautiful,-1,3,1,0,1,0,1,-3,-3,1,-2,2,0.0,1.9069251784911847
is big,0,-1,0,-3,0,-1,-1,-3,-3,-2,-1,0,-1.25,1.2154310870109943
is bigger than a chicken,0,1,-3,-2,-1,1,2,-3,-3,-3,0,0,-0.9166666666666666,1.8319554050414564
is black,-2,-2,1,-3,-2,1,-1,-2,-3,0,-2,0,-1.25,1.4222261679238197
is black and white,-2,1,-1,-3,1,0,-1,-3,-3,1,-2,0,-1.0,1.5954480704349312
is bluish grey,-2,0,1,-3,0,-2,1,-3,-3,0,-2,0,-1.0833333333333333,1.5642792899510294
is brown,0,0,1,-3,0,-2,1,-2,-3,0,-2,1,-0.75,1.5447859516333116
is brown/black,0,1,2,-3,0,-1,1,-1,-3,0,-2,1,-0.4166666666666667,1.6213537179739277
is cute,-2,0,1,-2,-1,-2,0,-3,-3,0,-1,0,-1.0833333333333333,1.3113721705515065
is dangerous,1,-2,-2,-2,-2,-2,1,-3,-3,-3,0,-3,-1.6666666666666667,1.497472618255253
is dumb,1,1,-3,-2,-3,-1,0,-3,-3,-3,-3,-1,-1.6666666666666667,1.6143297699232975
is eaten on Thanksgiving,3,0,-3,-3,-2,3,1,1,-3,-3,1,1,-0.3333333333333333,2.348435972120917
is eaten on festive dinners,1,1,-3,-3,-1,1,0,-2,-3,2,1,1,-0.4166666666666667,1.880924981991251
is eaten when it's Christmas,1,1,-3,-2,-2,-2,0,1,-3,1,1,1,-0.5,1.7320508075688772
is edible,1,0,1,-3,-1,2,1,-2,-2,2,1,1,0.08333333333333333,1.6764862244009227
is fast,2,2,1,0,2,3,2,-2,-2,1,2,2,1.0833333333333333,1.6213537179739277
is fin-footed,2,2,-3,-3,-2,0,1,-3,-3,0,1,1,-0.5833333333333334,2.0652243256245835
is found in Belgium,-1,1,0,-3,3,0,-1,1,-3,3,-2,2,0.0,2.088931871468374
is found in a pond,1,0,-2,-3,-2,1,-2,0,-3,-2,-2,-1,-1.25,1.4222261679238197
is found in advertising or as brand,1,1,-3,-3,-3,-2,0,-3,-3,-3,0,-3,-1.75,1.712255291076124
is found in the garden,2,3,2,-2,1,2,2,0,-2,3,1,3,1.25,1.764549903980152
is funny,-3,1,0,-3,-3,-1,-2,-3,-3,-3,-2,0,-1.8333333333333333,1.4668044012461754
is good at diving,2,1,0,-3,-2,1,-2,-2,-3,-2,-2,-1,-1.0833333333333333,1.6764862244009227
is green,-2,-3,-3,-3,0,-2,-2,-3,-3,0,-2,-1,-2.0,1.1281521496355325
is grey,-2,1,2,-2,0,-2,-1,-3,-3,-1,-2,1,-1.0,1.651445647689541
"is grey, black and white",0,0,-3,-3,0,-1,-1,-3,-3,-3,-2,0,-1.5833333333333333,1.378954368902449
is grisly,0,-3,-3,-3,-2,0,-1,-3,-3,-3,-2,-2,-2.0833333333333335,1.164500152881315
is hunted,3,3,1,0,1,1,2,1,0,1,0,1,1.1666666666666667,1.0298573010888745
is in a cuckoo clock,1,1,-3,-3,-2,1,0,3,-3,-3,2,-3,-0.75,2.3011854652449344
is kept by a pigeon fancier,1,1,-3,-2,-2,2,1,3,-3,1,2,1,0.16666666666666666,2.0816659994661326
is medium-sized,0,0,1,-2,-1,1,2,-3,-3,0,-1,1,-0.4166666666666667,1.6213537179739277
is messy,-2,1,-3,-2,0,-2,-1,-3,-3,-1,-1,-2,-1.5833333333333333,1.2401124093721456
is mostly grey brown,-2,0,2,-3,1,0,-1,-3,-3,1,-2,1,-0.75,1.815338686155987
is not dangerous,1,1,2,-1,-1,1,1,-3,-3,0,-1,3,0.0,1.8586407545691703
is not eaten,-2,0,-3,-2,1,-2,-1,-2,-3,-3,1,-1,-1.4166666666666667,1.4433756729740645
is not good at flying,3,0,-3,0,-1,1,-2,0,-3,-3,-3,-2,-1.0833333333333333,1.9286515936521478
is often released after a wedding,1,1,-3,-3,-2,-2,0,-3,-3,3,2,1,-0.6666666666666666,2.2292817160908514
is proud,-2,1,-3,-2,-1,-1,0,-3,-3,0,-1,1,-1.1666666666666667,1.4668044012461756
is rare,0,1,-3,-3,-3,-1,-2,-3,-3,-3,1,-3,-1.8333333333333333,1.642245321798694
is red,0,-3,-3,-3,-2,-1,-2,-3,-3,-1,-2,0,-1.9166666666666667,1.164500152881315
is small (klein),1,1,2,-2,0,1,2,-3,-3,0,-1,1,-0.08333333333333333,1.7816403745544227
is smart,1,0,0,-1,-2,-1,-1,-3,-3,-3,-1,1,-1.0833333333333333,1.4433756729740643
is sweet,-2,2,-1,0,-2,-2,0,-3,-3,-3,-2,1,-1.25,1.6583123951777
is tasty,2,2,-1,-2,0,1,-2,-3,-3,-3,1,1,-0.5833333333333334,1.9752253419585197
is the female of the cock,1,1,-3,-2,-2,1,-2,-1,-3,-3,2,0,-0.9166666666666666,1.8319554050414562
is ugly,-2,-3,-3,0,-3,-2,-1,-3,-3,-3,-3,-2,-2.3333333333333335,0.984731927834662
is used in competitions,1,1,-2,-3,-2,-3,2,-3,-3,1,1,-2,-1.0,2.0
is used in fights,1,1,-3,-3,-2,-3,-1,-3,-3,0,1,-1,-1.3333333333333333,1.7232808737106584
is used in shows,2,1,-2,-3,-2,0,-2,-3,-3,0,0,-2,-1.1666666666666667,1.696699112626596
is white,-2,1,0,-2,0,-2,-1,-3,-3,-1,-2,0,-1.25,1.2880570286640687
jumps,1,1,2,-2,0,-2,0,-1,-3,2,2,1,0.08333333333333333,1.7298624923456323
lays big eggs,1,1,-3,1,-2,0,1,0,-3,-2,-2,1,-0.5833333333333334,1.6764862244009227
lays eggs,3,3,3,2,2,2,3,1,3,3,3,3,2.5833333333333335,0.6685579234215214
lays eggs in the nests of other birds,1,1,-3,-3,-1,1,-1,-1,-3,0,2,1,-0.5,1.7837651700316894
live alone,1,1,0,-3,-3,-2,-1,-2,-3,0,0,1,-0.9166666666666666,1.6213537179739277
live in the mountains,1,0,-3,-3,-1,-2,-1,0,-3,-3,1,-1,-1.25,1.5447859516333116
lives among human beings,2,1,0,0,-3,0,-2,1,-3,0,1,0,-0.25,1.6025547785276542
lives by the sea,1,1,-2,-3,-1,1,-1,1,-3,0,1,1,-0.3333333333333333,1.6143297699232972
lives in Africa,1,1,-3,-3,1,1,-2,-3,-3,3,1,1,-0.4166666666666667,2.193309385519074
lives in Europe,1,2,0,-3,1,0,2,0,-3,3,-1,1,0.25,1.864744681524183
lives in a cage,1,2,1,-1,1,2,1,1,-3,0,1,2,0.6666666666666666,1.4354811251305466
lives in a chicken coop,1,1,-2,-3,-2,1,0,0,-3,3,1,1,-0.16666666666666666,1.898963034411309
lives in cold areas,1,1,-3,-3,-2,-1,-1,-3,-3,0,-2,0,-1.3333333333333333,1.5569978883230458
lives in fields,2,1,1,-3,-1,2,-1,2,-3,0,1,1,0.16666666666666666,1.80067327475704
lives in nature,2,3,3,1,2,2,3,-3,2,3,2,3,1.9166666666666667,1.6764862244009227
lives in the polar regions,1,1,-3,-3,-1,0,0,-2,-3,-3,1,-2,-1.1666666666666667,1.6966991126265962
lives in the wild,2,2,3,1,0,1,1,-2,-3,3,2,3,1.0833333333333333,1.928651593652148
lives in the woods,3,1,0,1,1,2,3,1,-2,-3,1,3,0.9166666666666666,1.880924981991251
lives in the zoo,0,2,1,-3,0,2,0,-3,-3,3,0,2,0.08333333333333333,2.108783937953269
lives in trees,3,1,2,1,1,2,2,1,-3,1,2,3,1.3333333333333333,1.5569978883230458
lives in tropical areas,1,1,-3,-3,0,0,1,-3,-3,0,0,1,-0.6666666666666666,1.775250729197189
lives in warm countries,2,0,-1,-3,2,0,1,-3,-2,-3,2,1,-0.3333333333333333,2.0150945537631877
lives in water,2,1,1,-3,-1,-2,-1,-2,0,-2,-1,-1,-0.75,1.4847711791873706
lives on a farm,1,-3,2,-3,-1,0,1,-2,-3,2,1,1,-0.3333333333333333,1.9694638556693238
lives on land,2,1,1,-2,1,0,1,1,-3,0,0,-1,0.08333333333333333,1.4433756729740645
makes a 'coo' sound,1,3,-1,0,-1,1,-1,1,-3,0,-1,1,0.0,1.5374122295716148
makes a 'tok tok' sound,1,1,-2,-3,-2,1,-1,-2,-3,2,1,1,-0.5,1.834021909257456
makes a lot of clamor,1,-2,1,0,1,0,2,-3,-3,1,1,1,0.0,1.7056057308448835
makes a recognizable sound,2,1,-2,-1,2,1,2,-2,1,3,2,2,0.9166666666666666,1.6764862244009224
makes a sharp sound,-1,0,2,0,2,1,2,1,-3,1,2,1,0.6666666666666666,1.497472618255253
makes a sound,1,3,3,1,2,1,3,-3,2,3,2,3,1.75,1.712255291076124
makes a strange noise,1,1,0,0,0,1,0,-3,1,0,1,0,0.16666666666666666,1.1146408580454255
makes an 'oehoe' sound,1,1,-3,-3,-2,3,1,3,-3,1,1,1,0.08333333333333333,2.2343733444579583
makes an extremely irritating sound,1,-3,0,0,0,1,-1,2,-3,0,1,1,-0.08333333333333333,1.5642792899510294
makes holes in trees,2,0,-3,0,-2,2,0,3,-3,-3,2,1,-0.08333333333333333,2.1933093855190746
nocturnal animal,1,1,0,-2,-2,0,0,-3,-3,0,-2,0,-0.8333333333333334,1.4668044012461754
occurs frequently,2,3,2,-1,3,1,3,-3,-3,3,3,3,1.3333333333333333,2.3484359721209165
often becoms a cat's prey,0,3,1,1,-1,2,1,2,-3,1,1,1,0.75,1.5447859516333116
often sits in parks,3,3,2,-2,-1,2,3,1,-1,3,2,3,1.5,1.834021909257456
often sits still,0,1,1,0,-3,0,1,1,-3,0,1,-2,-0.25,1.5447859516333116
opens its tail when it is scared,2,-1,-3,-3,-2,-2,-1,2,-3,0,1,1,-0.75,1.9128750375000738
pecks,1,-1,3,1,1,2,2,-3,-3,2,1,1,0.5833333333333334,1.928651593652148
quacks,1,1,-2,-3,-1,1,-1,2,-3,-3,1,-1,-0.6666666666666666,1.8257418583505538
rises early,1,3,2,-2,2,2,3,-3,-3,3,2,3,1.0833333333333333,2.3532698077098573
says cuckoo,3,0,-2,-3,-2,3,-1,3,-3,0,1,1,0.0,2.256304299271065
seems mean,-1,0,-3,-2,-3,-2,0,-3,-3,-3,-3,-2,-2.0833333333333335,1.164500152881315
sings,1,1,1,2,1,2,2,-3,-3,-3,1,3,0.4166666666666667,2.151461800448216
sings (whistles),2,2,2,3,1,2,1,-1,-3,3,1,3,1.3333333333333333,1.775250729197189
sits on threads of electricity,3,2,1,1,1,2,3,3,-2,1,2,2,1.5833333333333333,1.378954368902449
sleeps on a stick,3,2,-2,1,-2,2,-1,3,-3,1,1,2,0.5833333333333334,2.0652243256245835
sometimes lives in church towers,1,1,-3,-2,-2,1,1,2,-1,1,0,1,0.0,1.5954480704349312
sometimes stands on one paw,2,3,-2,-3,-2,1,0,1,-3,2,1,1,0.08333333333333333,2.0652243256245835
sticks its head into the ground,3,0,-3,-3,-2,2,-2,0,-3,0,1,0,-0.5833333333333334,2.0207259421636903
stinks,0,1,-3,-3,-3,0,-1,-3,-3,-3,-2,-2,-1.8333333333333333,1.4668044012461754
takes good care of her children,1,2,1,-2,3,0,2,1,-3,3,1,2,0.9166666666666666,1.8319554050414562
the boss among the chickens,1,1,-3,-3,-2,2,-2,2,-3,-3,1,0,-0.75,2.0943647333651407
the female is brown,-2,2,-1,-3,-2,-3,-2,1,-3,1,-2,1,-1.0833333333333333,1.8319554050414562
the male occurs in different colours,1,3,1,-3,0,2,-1,2,-3,1,0,2,0.4166666666666667,1.9286515936521478
there are many kinds of it,3,3,3,1,3,2,3,-3,3,3,3,3,2.25,1.764549903980152
used to carry around mail,3,1,-3,-3,-2,3,1,2,-3,3,1,1,0.3333333333333333,2.424621182533032
vomits pellets,1,1,-3,-2,0,1,2,2,-3,2,1,1,0.25,1.864744681524183
waddles,1,1,-3,-2,0,-1,0,-3,-3,-1,2,0,-0.75,1.712255291076124
wakes up,1,1,1,1,0,1,2,-1,-3,3,1,1,0.6666666666666666,1.497472618255253
yellow,0,-3,1,-1,-2,1,-3,-3,-3,0,-2,-1,-1.3333333333333333,1.5569978883230458
