feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
is beautiful,-2,-3,-1,1,-1,0,1,2,3,2,0,-1,0.08333333333333333,1.7816403745544227
is big,1,-2,0,-2,0,-3,-2,2,3,-1,0,-2,-0.5,1.834021909257456
is black,0,-2,-1,-3,0,-3,-1,1,3,0,0,-2,-0.6666666666666666,1.7232808737106582
is black and white,1,-3,-3,-1,-3,-3,-3,3,3,-1,0,-2,-1.0,2.2962419891481978
is blue,0,0,-2,-2,2,1,-2,1,3,-2,0,-2,-0.25,1.764549903980152
is bluish grey,0,-3,-2,-2,0,2,-1,1,3,2,0,-2,-0.16666666666666666,1.8989630344113086
is brown,0,-2,-2,-2,2,0,-2,1,3,1,0,-2,-0.25,1.764549903980152
is dangerous,0,-3,-2,-2,-1,-2,-3,2,-3,0,0,-1,-1.25,1.5447859516333116
is dangerous to people,2,-2,-2,-3,0,-3,-3,2,-1,0,0,1,-0.75,1.864744681524183
is difficult to catch,-1,1,0,1,1,1,-1,2,3,1,0,1,0.75,1.1381803659589922
is eaten as first-course,-1,2,-2,1,1,3,1,1,3,0,0,2,0.9166666666666666,1.5050420310248864
is eaten on festive dinners,-1,-3,0,1,-3,-3,2,1,3,1,0,1,-0.08333333333333333,2.0207259421636903
is eaten with tomato sauce,1,1,-2,0,-3,0,-3,2,3,0,0,1,0.0,1.8586407545691703
is edible,0,3,2,2,3,3,3,0,3,3,0,1,1.9166666666666667,1.3113721705515067
is expensive,1,0,-1,1,0,-3,1,1,3,-1,0,-2,0.0,1.5954480704349312
is fast,-1,-2,2,-1,2,-2,1,1,3,3,0,2,0.6666666666666666,1.8257418583505536
is fished for,-2,3,2,3,3,3,3,-2,3,3,0,2,1.75,1.9598237397554634
is flat,1,0,-3,1,1,1,2,1,3,1,0,1,0.75,1.4222261679238197
is food for larger animals,0,2,-2,0,1,1,3,1,3,1,0,1,0.9166666666666666,1.378954368902449
is found in a pond,0,2,2,2,3,3,3,1,3,2,1,1,1.9166666666666667,0.996204919895622
is friendly,1,0,-3,-1,-2,-3,-1,-2,3,0,0,0,-0.6666666666666666,1.7232808737106582
is greasy,1,1,-3,0,2,0,-1,0,-3,0,0,-2,-0.4166666666666667,1.5642792899510294
is grey,0,2,1,-2,2,2,1,1,3,2,0,-1,0.9166666666666666,1.4433756729740643
is healthy,-3,2,-2,0,1,3,2,1,3,2,1,-1,0.75,1.9128750375000738
is hunted,0,0,0,2,1,2,2,2,3,2,0,2,1.3333333333333333,1.0730867399773196
is intelligent,1,0,-3,0,-2,-2,-1,-3,3,-1,0,0,-0.6666666666666666,1.7232808737106582
is long,1,1,0,-1,-2,1,1,2,2,1,0,-1,0.4166666666666667,1.2401124093721454
is not dangerous,0,2,0,-1,2,1,3,1,3,2,0,1,1.1666666666666667,1.2673044646258476
is not eaten,0,-3,-2,-2,-3,-1,-3,1,-3,-3,0,0,-1.5833333333333333,1.5050420310248864
is not expensive,0,-3,-3,-2,0,-3,0,1,0,2,0,-2,-0.8333333333333334,1.696699112626596
is orange,0,2,-3,-1,3,3,2,1,2,0,0,-2,0.5833333333333334,1.928651593652148
is pickled,2,2,-2,-2,2,2,2,2,2,3,0,2,1.25,1.6583123951777
is pink,1,2,-3,-1,2,3,-2,2,3,1,0,-1,0.5833333333333334,1.97522534195852
is popular among children,-1,-2,-2,0,1,-3,-2,1,3,1,0,1,-0.25,1.764549903980152
is popular and appreciated,1,-3,-2,1,-2,-2,1,3,3,1,0,0,0.08333333333333333,1.9752253419585197
is sandy-coloured,0,1,-2,-2,0,0,-3,1,3,-1,0,-2,-0.4166666666666667,1.6764862244009227
is served as rings from cephalopod,3,-3,-3,-2,-3,3,1,3,3,-3,0,1,0.0,2.6628760937957834
is served in a restaurant,-1,3,-1,1,3,3,2,1,3,2,0,1,1.4166666666666667,1.5050420310248864
is silvery,-1,1,0,-3,0,3,1,1,3,2,0,-2,0.4166666666666667,1.8319554050414562
is slippery,-2,3,2,2,2,3,3,0,3,2,1,2,1.75,1.4847711791873706
is small (klein),1,1,0,-1,2,1,2,1,2,1,0,-2,0.6666666666666666,1.2309149097933272
is small (smal),0,0,0,-1,2,1,-2,1,3,1,0,-1,0.3333333333333333,1.3706888336846839
is smooth,0,3,3,2,3,3,3,0,2,3,2,2,2.1666666666666665,1.1146408580454257
is sold at the market,-1,3,1,0,3,3,3,2,2,1,0,2,1.5833333333333333,1.378954368902449
is specked,0,-3,-3,-3,1,-1,-2,1,3,1,0,-2,-0.6666666666666666,1.9694638556693238
is spectacular,-1,-3,-3,-2,-3,-2,-3,3,3,0,0,1,-0.8333333333333334,2.249579085208177
is tasty,-1,-3,0,2,1,2,2,0,3,3,0,2,0.9166666666666666,1.7816403745544227
is the main character in 'Flipper',3,-3,-3,1,-1,-3,1,3,3,-3,1,2,0.08333333333333333,2.539088359425425
is the main character in 'Jaws',3,-3,-3,0,1,-2,1,3,3,1,0,0,0.3333333333333333,2.1461734799546393
is tinned,1,3,1,-2,3,2,1,2,-1,1,0,-1,0.8333333333333334,1.5859229221975182
is tinned in oil,1,2,-2,-2,-2,2,1,2,2,0,0,1,0.4166666666666667,1.6213537179739275
is ugly,-2,2,-3,-1,0,-1,-1,-3,3,-2,0,-1,-0.75,1.815338686155987
is used in shows,2,0,-2,-1,-3,-2,1,3,3,-3,0,-1,-0.25,2.137330535547045
is used in stewed eels in chervil sauce,3,2,-3,1,1,3,1,3,0,1,0,2,1.1666666666666667,1.6966991126265962
is used in the saying 'packed like sardines in a tin',3,3,-3,1,1,2,1,3,-2,0,0,2,0.9166666666666666,1.928651593652148
is used on pizza's,1,-3,-2,0,-2,2,1,2,3,0,0,1,0.25,1.815338686155987
is used to make cod-liver oil,2,-3,-3,1,-2,-2,0,2,-3,1,0,1,-0.5,1.9771421064483223
is well camouflaged,1,2,-2,0,2,1,2,1,3,-1,0,1,0.8333333333333334,1.403458930534474
is white,0,-2,-2,0,-2,1,-2,0,2,1,0,-2,-0.5,1.4459976109624424
jumps in the water,2,0,-2,-2,-1,2,1,2,3,1,0,1,0.5833333333333334,1.6213537179739277
lays eggs,-2,3,2,0,3,3,2,1,3,2,2,3,1.8333333333333333,1.5275252316519465
lies on the sea-floor,0,1,-3,-1,-3,1,-2,2,3,0,0,0,-0.16666666666666666,1.8504708655481243
lives in a dolfinarium,3,-2,-3,0,0,0,2,3,-3,-3,0,2,-0.08333333333333333,2.274696116900546
lives in the North Sea,1,3,-1,-2,3,3,2,1,3,2,0,1,1.3333333333333333,1.6696942198734437
lives in the ocean,0,3,1,-1,3,3,2,1,3,3,2,1,1.75,1.3568010505999362
lives in the sea,0,3,2,1,3,3,3,1,3,2,3,1,2.0833333333333335,1.0836246694508316
lives in the zoo,1,-3,-2,-1,2,-3,2,-3,-2,-1,0,0,-0.8333333333333334,1.8504708655481241
lives in tropical waters,1,2,1,1,3,2,3,1,3,1,1,1,1.6666666666666667,0.8876253645985945
lives in water,-3,3,3,2,3,3,3,-3,3,3,2,3,1.8333333333333333,2.2896340848319503
looks like a snake,2,0,-3,-1,-2,3,-3,2,-3,1,1,1,-0.16666666666666666,2.1672493389016636
makes a sound,2,-3,-2,-3,-3,3,-3,2,3,-1,0,-2,-0.5833333333333334,2.466441431158124
mammal,2,-3,-3,0,-3,-3,2,3,1,-3,0,0,-0.5833333333333334,2.314316444667973
occasionally occurs in films,1,0,-3,-2,1,3,1,2,2,3,0,1,0.75,1.815338686155987
occasionally washes ashore,2,2,-1,-1,1,3,1,2,-3,1,0,1,0.6666666666666666,1.6696942198734437
occurs frequently,-1,3,1,0,3,2,2,1,3,3,0,0,1.4166666666666667,1.4433756729740643
produces blub-sound,-3,3,2,2,3,3,3,-3,3,2,1,3,1.5833333333333333,2.2343733444579583
small and large kinds,-3,3,3,-2,3,3,2,1,3,3,0,-2,1.1666666666666667,2.3290003057626305
smells blood,2,-3,-3,-2,-2,-3,-3,1,-2,1,0,2,-1.0,2.04494943258218
squirts ink,3,-3,-3,-3,-3,-3,0,3,1,-3,0,2,-0.75,2.527125567985025
squirts water through an airhole,2,-3,-3,-1,-1,1,1,3,2,-3,0,2,0.0,2.174229226018436
stinks,0,3,2,2,2,3,2,-3,-3,1,0,2,0.9166666666666666,2.0652243256245835
swims in a bowl,1,3,0,2,3,3,3,3,-3,1,1,2,1.5833333333333333,1.781640374554423
swims in aquariums,-1,3,1,2,3,3,3,2,-3,1,1,3,1.5,1.8829377433825436
swims in rivers,0,3,1,0,3,3,2,1,3,2,1,1,1.6666666666666667,1.1547005383792517
swims upstream to lay eggs,2,2,-3,-1,-2,1,1,2,3,-1,0,0,0.3333333333333333,1.825741858350554
tastes salty,1,0,-2,1,2,0,-1,1,0,-3,0,1,0.0,1.4142135623730951
there are many kinds of it,-3,3,3,1,3,3,3,-3,2,3,2,2,1.5833333333333333,2.2343733444579583
you can boil it,-2,3,0,1,1,-1,1,1,3,3,0,1,0.9166666666666666,1.5642792899510294
