feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
is practised with a white ball,0,-3,-3,-3,0,1,2,0,0,1,1,0,-0.3333333333333333,1.7232808737106584
is practised with an air-filled ball,-2,1,-3,-3,1,0,2,0,2,1,1,0,0.0,1.7580981459830651
is practised with ballet shoes,2,-2,-3,-3,-3,0,-1,0,-1,1,1,-1,-0.8333333333333334,1.696699112626596
is practised with balls of different weight,0,-1,-1,0,0,2,2,1,1,1,1,2,0.6666666666666666,1.0730867399773196
is practised with black and white pawns,2,-3,-3,-3,0,1,3,0,2,1,1,0,0.08333333333333333,2.0652243256245835
is practised with gloves,1,-3,-3,-3,0,1,3,0,-1,1,0,0,-0.3333333333333333,1.8748737331221845
is practised with protective clothing,1,2,1,-2,3,2,2,0,2,2,2,2,1.4166666666666667,1.3113721705515067
is practised with riding boots,2,0,-3,-2,2,1,2,0,2,1,1,0,0.5,1.6236882817719773
is practised with sails that hang in a mast,2,1,-3,-2,0,1,2,0,-2,1,1,0,0.08333333333333333,1.6213537179739277
is practised with several apparatus,2,2,-2,-1,2,1,1,0,-1,1,1,1,0.5833333333333334,1.3113721705515067
is practised with ski sticks,2,1,-2,-3,-1,1,2,0,-2,1,1,0,0.0,1.651445647689541
is practised with special shoes,1,3,-2,-1,3,2,3,0,0,1,1,2,1.0833333333333333,1.6213537179739277
is practised with sport shoes,1,3,2,1,3,2,3,0,1,1,2,3,1.8333333333333333,1.0298573010888745
is practised with swimming gear,1,1,0,-2,2,1,3,1,2,1,2,1,1.0833333333333333,1.2401124093721454
is practised with the feet,1,2,-2,-1,3,2,3,0,-1,1,1,0,0.75,1.6025547785276542
is practised with white protective clothing,2,1,-3,-2,-3,0,2,0,1,1,0,0,-0.08333333333333333,1.729862492345632
is practised with wooden pawns,-1,1,-3,-2,1,1,3,0,0,1,1,0,0.16666666666666666,1.585922922197518
is relaxing,-3,3,2,2,3,3,3,3,-1,3,3,3,2.0,1.954016841836789
is restful,-2,2,0,0,-2,1,3,3,1,3,0,1,0.8333333333333334,1.7494587907710375
is slow,1,-3,-2,0,-2,1,0,0,-2,1,-2,0,-0.6666666666666666,1.4354811251305468
is sometimes accompanied with blood,1,1,-3,-2,1,-1,-1,0,-2,0,0,1,-0.4166666666666667,1.378954368902449
is teached by a trainer,-3,3,-1,1,3,2,1,1,1,1,-1,3,0.9166666666666666,1.8319554050414562
is time-consuming,-1,2,-3,0,0,1,1,3,-1,2,-1,-2,0.08333333333333333,1.781640374554423
is tiring,-3,3,2,3,3,2,2,3,2,1,2,3,1.9166666666666667,1.6764862244009224
is usually a men's sport,-2,-2,-2,1,2,1,1,0,0,1,-1,-2,-0.25,1.4847711791873706
is violent,-2,1,0,-1,-3,0,0,0,-2,-3,0,1,-0.75,1.4222261679238197
it is allowed to dribble,2,1,-3,-1,2,1,2,0,1,1,1,0,0.5833333333333334,1.4433756729740643
it is not allowed to run with the ball,2,1,-3,-1,0,1,-2,3,1,1,1,0,0.3333333333333333,1.6696942198734437
it is shown in television programmes,-1,2,-1,2,3,2,3,0,-1,1,1,2,1.0833333333333333,1.5050420310248864
jump,1,2,-3,0,2,1,2,0,2,1,2,1,0.9166666666666666,1.443375672974064
jumping in a sandbox,3,1,-3,-2,2,1,2,0,-2,1,1,0,0.3333333333333333,1.8257418583505538
jumping is a style,2,0,-3,-3,0,1,2,0,2,1,1,-1,0.16666666666666666,1.7494587907710375
kick a ball,2,1,-3,-2,1,1,2,0,2,1,1,0,0.5,1.5666989036012806
kind of movement,-1,0,-3,-3,-2,1,2,3,-3,1,1,-2,-0.5,2.1105794120443453
knock off before the white line,1,1,-3,-2,1,1,1,2,1,0,1,0,0.3333333333333333,1.4354811251305466
legs can break,-2,2,0,-2,-2,1,3,1,-2,1,1,1,0.16666666666666666,1.7494587907710373
looks like pooll,2,1,-2,-3,1,1,2,0,1,1,2,0,0.5,1.5666989036012806
looks like tennis,1,2,-1,-1,3,2,2,3,2,2,2,2,1.5833333333333333,1.3113721705515065
make a home run,3,1,-3,-2,2,1,2,3,2,2,1,0,1.0,1.8586407545691703
makes often use of the trampoline,1,0,-3,-2,-2,1,1,0,-2,1,1,-3,-0.5833333333333334,1.6764862244009227
miniature golf is a variant,3,-2,-3,-2,0,1,1,0,-1,1,1,-1,-0.16666666666666666,1.696699112626596
move arms and legs,-2,3,3,1,3,3,3,0,-1,2,2,2,1.5833333333333333,1.729862492345632
move forward on ice skates,2,3,2,-1,-2,3,3,3,3,3,2,3,2.0,1.7056057308448835
must be learned,1,0,-1,-2,2,1,3,2,-2,1,1,0,0.5,1.5666989036012806
needs a good condition,-2,1,0,-3,2,0,2,0,1,1,1,0,0.25,1.4847711791873706
needs a lot of effort,0,1,1,2,3,2,2,2,-1,2,2,2,1.5,1.087114613009218
needs a lot of patience,-1,3,3,2,3,3,2,3,2,1,2,3,2.1666666666666665,1.1934162828797101
needs a lot of training,-3,0,-3,-2,-3,1,1,1,-2,1,1,-1,-0.75,1.764549903980152
needs a lot of wind,1,-3,-3,-1,-3,1,3,2,-2,-2,0,-3,-0.8333333333333334,2.1672493389016636
needs a net,1,-3,-3,-3,1,1,3,0,-1,1,1,-2,-0.3333333333333333,2.015094553763188
needs a number of balls,-1,1,-3,-3,1,1,3,0,-2,2,1,-2,-0.16666666666666666,1.992409839791244
needs a number of sails that catch the wind,2,1,-3,-2,2,1,2,0,2,1,1,0,0.5833333333333334,1.6213537179739277
needs a ring,3,1,3,3,3,3,3,3,2,1,3,3,2.5833333333333335,0.7929614610987591
needs a saddle,2,-1,-3,-2,1,1,1,0,-2,1,1,-2,-0.25,1.6583123951777
needs a sail,2,3,1,-2,3,2,3,0,-1,1,1,3,1.3333333333333333,1.6696942198734437
needs a table with a number of holes,1,1,-3,-3,1,0,2,0,-2,2,1,-1,-0.08333333333333333,1.7816403745544227
needs adapted clothing,-1,2,0,1,2,2,3,3,-1,2,2,1,1.3333333333333333,1.3706888336846836
needs bait,2,-3,-3,-2,-3,1,3,0,-2,1,1,-2,-0.5833333333333334,2.151461800448216
needs discipline,0,1,-2,-3,-1,2,1,0,1,1,1,0,0.08333333333333333,1.4433756729740645
needs good shoes,-1,2,1,2,2,2,3,3,1,1,2,2,1.6666666666666667,1.0730867399773196
needs horses,2,3,1,2,2,2,3,3,-2,1,2,3,1.8333333333333333,1.403458930534474
needs little effort,-2,-2,1,1,1,2,2,-3,-1,-1,1,1,0.0,1.7056057308448835
needs power,0,1,-3,-3,1,1,3,0,-2,2,1,0,0.08333333333333333,1.880924981991251
needs specific skills,-2,2,2,2,3,2,3,0,2,2,2,3,1.75,1.4222261679238197
needs sporty clothing,-2,1,1,1,2,2,3,3,-1,1,1,0,1.0,1.4770978917519928
needs strategic insight,0,-1,-2,0,-2,0,1,3,-2,0,0,-1,-0.3333333333333333,1.4354811251305468
needs strong arm muscles,-1,2,0,-1,2,2,2,2,-2,1,1,2,0.8333333333333334,1.4668044012461756
one to one,0,1,1,-1,-2,1,1,0,-1,0,1,0,0.08333333333333333,0.996204919895622
people can earn big money with it,-1,2,1,1,3,-3,2,-3,0,2,3,1,0.6666666666666666,2.059714602177749
people can fall,-2,-3,-3,-2,-2,-1,-1,3,3,-2,1,-3,-1.0,2.174229226018436
people can get wounded,-1,3,-3,0,3,-3,2,3,-1,1,2,0,0.5,2.195035721390843
people can win prizes with it,-2,3,1,2,3,0,3,1,1,1,2,3,1.5,1.5075567228888183
people give performances of it,-2,-1,0,-3,-3,0,2,3,-1,1,1,2,-0.08333333333333333,1.97522534195852
point,2,3,1,3,3,3,3,3,3,1,3,3,2.5833333333333335,0.7929614610987591
prevents downing,2,1,-3,-3,1,1,3,3,-1,2,1,0,0.5833333333333334,2.0207259421636903
purpose is to jump as far as possible,2,0,-3,-2,2,1,2,0,2,1,1,0,0.5,1.6236882817719773
push the ball with finger tips,2,1,-3,-2,2,1,2,1,2,1,1,0,0.6666666666666666,1.6143297699232972
put the shot,3,0,-2,-3,-1,1,1,0,-3,1,-1,0,-0.3333333333333333,1.775250729197189
run,2,2,1,0,-1,0,1,2,-2,1,2,3,0.9166666666666666,1.4433756729740643
run fast,1,2,1,2,1,2,2,3,1,2,2,3,1.8333333333333333,0.7177405625652734
score to win,-2,-2,-3,-2,2,1,2,1,1,1,1,0,0.0,1.7580981459830651
shave legs,-2,-2,-2,-2,1,-2,1,0,-3,1,0,0,-0.8333333333333334,1.4668044012461754
slide downhill,2,-1,-3,-2,0,1,2,0,-2,1,1,-2,-0.25,1.712255291076124
smash,2,2,1,1,3,2,2,3,0,2,1,2,1.75,0.8660254037844386
sprint,1,-3,-3,-2,-2,1,-1,-3,-3,0,0,0,-1.25,1.6025547785276542
stand on tiptoe,1,-2,-2,-2,-3,-2,-1,0,-3,1,-1,-3,-1.4166666666666667,1.4433756729740645
supporters encourage the players,-3,1,0,1,3,1,3,2,2,2,2,1,1.25,1.6025547785276542
sweat,-3,3,2,3,3,2,3,3,1,3,3,3,2.1666666666666665,1.7494587907710373
take a run-up,1,0,-3,-1,1,1,1,0,2,1,1,0,0.3333333333333333,1.3026778945578592
takes 90 minutes,2,1,-2,-1,3,1,2,0,-3,2,2,0,0.5833333333333334,1.8319554050414562
takes long time,-3,0,-2,1,0,1,1,1,-2,2,0,0,-0.08333333333333333,1.5050420310248864
the bal must be blown up,-2,2,-2,-2,1,2,2,0,-2,1,2,-2,0.0,1.8586407545691703
the ball makes a tapping noise,1,2,-3,-2,-2,1,3,0,-1,1,1,0,0.08333333333333333,1.781640374554423
the ball may not fall,1,0,-3,-2,-3,1,2,0,0,2,1,1,0.0,1.7580981459830651
"the closest point of your fall to the startingpoint, counts",0,2,1,2,1,1,2,3,-1,1,2,3,1.4166666666666667,1.1645001528813153
the distance is measured,0,-1,-2,0,2,1,2,0,-2,1,1,0,0.16666666666666666,1.3371158468430429
the fishes are mostly thown back,3,-3,-3,-3,-3,0,2,3,2,-1,1,-3,-0.4166666666666667,2.539088359425425
the king is the most important figure,3,-3,-3,-3,0,1,-2,0,-2,-3,1,-3,-1.1666666666666667,2.081665999466133
the players wear a helmet,0,-2,-3,-2,3,1,2,0,1,1,1,-2,0.0,1.8586407545691703
the players wear a helmet with gauze,2,0,-3,-3,-1,1,2,0,1,1,1,-2,-0.08333333333333333,1.7816403745544227
the players wear a kimono,2,1,-3,-2,0,-2,2,3,-3,2,1,0,0.08333333333333333,2.108783937953269
the purpose is to catch the biggest amount of fish,2,-3,-3,-2,-3,-1,2,-3,-3,1,-1,0,-1.1666666666666667,1.992409839791244
the purpose is to checkmate the king of the opponent,3,-3,-3,-3,0,1,2,0,-1,1,1,-2,-0.3333333333333333,2.059714602177749
the purpose is to hit the ball in a hole,1,-3,-3,-2,2,1,3,0,3,1,1,0,0.3333333333333333,2.059714602177749
the purpose is to throw as far as possible,2,2,-3,1,2,1,3,0,2,1,1,0,1.0,1.5374122295716148
the queen is the strongest figure,3,-3,-3,-3,1,1,3,0,3,-3,1,-3,-0.25,2.598076211353316
the record is around 8 metres,3,-1,-3,-1,2,-2,3,0,-3,1,0,0,-0.08333333333333333,2.0652243256245835
the sails exist in several kinds,2,-2,-3,-3,-1,1,2,0,-2,1,1,-3,-0.5833333333333334,1.9752253419585197
the way of scoring is called 'touchdown',3,1,-3,-3,2,1,2,0,2,2,1,0,0.6666666666666666,1.9227505550564008
thinking long,0,-3,-3,-2,0,1,3,0,1,1,1,-2,-0.25,1.864744681524183
throw a ball,-2,2,-2,-3,2,1,2,0,2,1,1,0,0.3333333333333333,1.775250729197189
throw the ball through a ring,2,1,-3,-2,2,2,3,0,3,1,2,0,0.9166666666666666,1.880924981991251
to protect yourself,1,1,-2,0,2,2,3,0,2,1,1,0,0.9166666666666666,1.3113721705515065
top sportsmen earn big money with it,0,3,-1,1,3,-1,2,-3,3,2,3,3,1.25,2.050498830661811
use hands,1,2,2,1,2,2,3,3,1,1,1,0,1.5833333333333333,0.90033663737852
use legs,-1,3,2,1,2,2,3,0,0,2,1,2,1.4166666666666667,1.2401124093721456
wearing a brace,1,3,-3,-3,3,-1,2,2,1,2,2,0,0.75,2.0943647333651407
wearing a cap,-3,2,-3,-3,3,-2,2,3,-2,1,2,0,0.0,2.449489742783178
wearing a ski suit,2,2,-2,1,1,2,1,2,2,2,0,1,1.1666666666666667,1.1934162828797104
wearing a tutu,1,3,1,2,3,2,3,1,0,1,1,2,1.6666666666666667,0.9847319278346618
wearing short trousers,-1,1,-2,1,3,1,3,0,-2,1,0,1,0.5,1.6236882817719773
