feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
is green,1,1,2,0,0,-3,1,-3,1,1,0,0,0.08333333333333333,1.5642792899510294
is green-brown,1,0,1,1,0,-1,1,-3,-3,1,0,-1,-0.25,1.4847711791873706
is grey,1,-1,1,1,0,-3,0,0,-1,2,0,2,0.16666666666666666,1.403458930534474
is grisly,-1,2,0,1,2,1,2,1,-3,3,3,2,1.0833333333333333,1.729862492345632
is hermaphrodite,2,1,3,-3,1,0,0,-3,-3,-2,0,-2,-0.5,2.0670576365276494
is inconspicious,1,2,1,0,0,0,-3,-3,-2,3,-3,-1,-0.4166666666666667,2.0207259421636903
is initially a caterpillar,2,1,2,-2,0,1,1,-3,0,2,-1,0,0.25,1.6025547785276542
is irritating,-1,0,-3,1,-2,3,3,2,-3,3,2,3,0.6666666666666666,2.3868325657594203
is killed by man,-1,-3,-1,1,3,3,2,0,-3,1,0,1,0.25,2.0056737702645644
is light,1,1,-2,3,2,-1,2,0,2,-2,2,1,0.75,1.6583123951777
is long,0,0,-1,-3,0,-1,-1,-3,1,-2,-1,1,-0.8333333333333334,1.3371158468430429
is nasty,-1,-1,-2,0,1,3,3,0,-3,3,2,2,0.5833333333333334,2.0652243256245835
is not a pet,1,-2,-2,1,3,3,3,2,-3,3,3,3,1.25,2.3011854652449344
is not dangerous,2,2,2,0,1,3,-1,2,3,2,0,-2,1.1666666666666667,1.5859229221975182
is not very popular among man,0,-1,0,0,2,3,2,3,-3,2,2,3,1.0833333333333333,1.8809249819912512
is often found on dogs,2,2,1,-2,0,0,1,0,-3,-1,1,1,0.16666666666666666,1.5275252316519465
is often found under rocks,1,1,1,-1,2,2,2,0,2,3,2,1,1.3333333333333333,1.0730867399773196
is parasite,2,3,3,-1,2,3,1,0,-3,0,1,0,0.9166666666666666,1.8319554050414562
is poisonous,3,3,3,1,-2,-1,0,-3,-3,1,1,-1,0.16666666666666666,2.2087978356535665
is popular among children,1,-1,-1,-3,1,1,-3,0,3,3,2,0,0.25,2.0056737702645644
is rare,1,3,2,-2,1,-3,-3,-3,-3,-3,-1,-3,-1.1666666666666667,2.2896340848319507
is red,1,0,1,-2,0,-1,0,-3,2,-1,0,0,-0.25,1.3568010505999362
is red or black,1,-2,1,0,0,0,0,-3,-3,-2,0,0,-0.6666666666666666,1.4354811251305468
is red with black spots,2,0,1,-3,-2,1,0,0,3,1,0,-1,0.16666666666666666,1.6422453217986943
"is red, brown",1,0,2,0,-3,0,-2,-3,-3,-2,-1,1,-0.8333333333333334,1.7494587907710375
is round,1,0,0,-2,-3,-1,-2,-3,-3,-3,-3,1,-1.5,1.6236882817719773
is scary,-1,-1,0,-3,2,3,0,0,-3,-3,-2,2,-0.5,2.0670576365276494
is seasonal,0,2,3,0,3,1,3,1,2,3,1,2,1.75,1.1381803659589922
is slimy,1,1,2,-2,1,1,0,0,3,-3,-2,0,0.16666666666666666,1.7494587907710375
is slow,0,0,-1,-1,0,1,-2,0,1,-1,1,-1,-0.25,0.9653072991634227
is small (klein),1,0,0,3,3,3,2,2,3,3,2,2,2.0,1.1281521496355325
is small (smal),0,-1,0,-2,1,-1,1,0,2,3,1,2,0.5,1.4459976109624424
is sometimes eaten by man,2,3,-2,1,2,0,2,0,-2,3,3,-2,0.8333333333333334,1.9924098397912438
is strong,1,1,-1,-2,2,-2,0,-3,3,-2,1,1,-0.08333333333333333,1.8809249819912512
is sweet,1,2,-2,-3,-3,-3,-3,-3,3,-1,-2,-2,-1.3333333333333333,2.1461734799546393
is thick,1,0,-1,-2,0,-1,0,-3,3,0,-2,1,-0.3333333333333333,1.6143297699232972
is ugly,-2,-1,-3,0,0,3,3,0,-3,3,2,2,0.3333333333333333,2.2696949467968492
is unhygienic,0,1,-1,-2,2,1,3,0,1,3,3,1,1.0,1.5954480704349312
is used as food for reptiles,0,1,-1,1,2,2,2,0,-3,3,1,-2,0.5,1.7837651700316894
is vermin,-1,-2,1,1,2,3,3,2,-3,3,2,2,1.0833333333333333,2.0207259421636903
is very active,1,2,1,0,2,2,2,0,-2,3,1,3,1.25,1.4222261679238197
is white,1,-1,1,-3,0,-1,0,-3,-3,-3,0,-1,-1.0833333333333333,1.5642792899510294
is yellow and black,1,0,1,-1,0,1,0,-3,-2,1,0,0,-0.16666666666666666,1.2673044646258476
lays eggs,1,2,2,3,1,3,1,3,2,3,2,2,2.0833333333333335,0.7929614610987591
leaves stains on one's skin,1,1,-1,1,1,1,2,0,2,2,-1,3,1.0,1.2060453783110545
leaves stings,3,3,1,1,3,3,2,0,3,3,2,3,2.25,1.0552897060221726
likes humidity,2,1,1,0,0,1,1,0,-3,2,2,0,0.5833333333333334,1.378954368902449
lives in a damp climate,1,1,2,2,3,2,1,0,-3,0,2,2,1.0833333333333333,1.5642792899510294
lives in a hive,1,-1,1,-3,0,1,1,0,-3,-1,0,1,-0.25,1.4847711791873706
lives in fields,1,2,1,1,-2,1,1,0,-2,3,0,1,0.5833333333333334,1.4433756729740645
lives in grass,1,1,1,1,3,3,1,1,2,3,0,1,1.5,1.0
lives in nature,0,3,-1,3,3,3,3,1,3,3,3,2,2.1666666666666665,1.4034589305344738
lives in nests,2,0,1,2,-2,-1,1,0,1,3,1,2,0.8333333333333334,1.403458930534474
lives in the dark,2,0,1,1,3,2,2,1,-2,3,2,2,1.4166666666666667,1.378954368902449
lives in the woods,1,1,1,1,2,3,1,1,3,3,2,2,1.75,0.8660254037844386
lives in trees,1,1,2,-1,-1,2,1,0,-3,-1,2,2,0.4166666666666667,1.6213537179739277
lives in unhygienic places,1,2,0,1,2,1,3,0,-3,3,2,2,1.1666666666666667,1.6422453217986943
lives in warm countries,1,1,1,2,3,3,2,1,-2,3,-3,1,1.0833333333333333,1.8809249819912508
lives in water,1,1,1,1,0,1,-2,1,2,-2,0,1,0.4166666666666667,1.2401124093721454
lives nearby the water,1,1,2,0,2,1,1,0,-2,3,2,0,0.9166666666666666,1.3113721705515067
lives on when split in half,1,0,3,-3,0,1,-3,-3,-1,-3,-1,-2,-0.9166666666666666,1.97522534195852
lives outdoors,1,0,1,3,2,3,2,0,3,2,1,0,1.5,1.1677484162422844
lives under the ground,2,-1,3,-1,-2,2,1,0,3,3,0,2,1.0,1.7580981459830651
looks like a mosquito,2,2,0,-3,1,2,1,0,3,2,-1,3,1.0,1.7580981459830651
looks like a snail,2,1,0,-3,-2,1,-2,0,-2,-3,-1,-2,-0.9166666666666666,1.6764862244009227
makes a sound,2,-1,1,1,2,3,1,0,3,3,2,2,1.5833333333333333,1.2401124093721454
makes an extremely irritating sound,-1,1,1,-2,0,3,0,-3,-3,3,2,1,0.16666666666666666,2.081665999466133
makes ant hills in sand/earth,0,1,1,-2,1,1,1,0,-2,2,-1,2,0.3333333333333333,1.3706888336846839
makes holes in clothing,1,-1,0,-3,-2,0,1,0,2,1,0,-2,-0.25,1.4847711791873706
makes honey,1,2,2,-3,-2,1,0,0,1,-1,0,1,0.16666666666666666,1.5275252316519465
makes web,2,1,3,-3,2,-2,1,-3,2,-1,-2,2,0.16666666666666666,2.2087978356535665
mothballs as a remedy,-1,-2,0,-3,-1,0,-1,-3,2,2,-1,-2,-0.8333333333333334,1.6422453217986943
moves by contracting,2,1,2,-2,1,-1,-2,0,0,-2,1,-1,-0.08333333333333333,1.5050420310248864
neutral scent,-1,0,1,-3,-3,0,0,0,2,3,-1,2,0.0,1.8586407545691703
nocturnal animal,1,2,2,-1,3,2,2,0,2,3,2,2,1.6666666666666667,1.1547005383792517
occasionally occurs in films,-1,-3,-3,-2,-3,-2,-1,-3,2,0,2,1,-1.0833333333333333,1.9286515936521478
occurs frequently,1,0,1,1,1,3,3,0,1,3,1,3,1.5,1.1677484162422844
often sits under a piece of wood,1,1,2,0,0,2,2,0,1,-1,2,2,1.0,1.044465935734187
produces nits,2,2,0,-1,1,3,1,0,-3,-2,1,2,0.5,1.7837651700316894
raised by bee-keeper,1,1,1,-3,1,2,1,0,1,-2,-1,1,0.25,1.4847711791873706
related to wasp,-1,0,1,-3,1,1,1,0,1,0,0,1,0.16666666666666666,1.1934162828797101
reproduces fast,1,1,2,0,1,3,2,1,-1,3,3,2,1.5,1.243163121016122
resembles a worm,2,0,1,-3,0,0,-2,-3,-3,1,-2,2,-0.5833333333333334,1.9286515936521478
runs fast,1,0,1,-2,0,-1,2,0,3,-2,1,1,0.3333333333333333,1.497472618255253
seen mainly in summer,-1,2,1,1,2,3,1,2,-2,3,2,2,1.3333333333333333,1.4974726182552527
sits on flowers,2,1,2,1,2,3,1,0,3,2,0,2,1.5833333333333333,0.9962049198956219
sits on fruit,0,1,1,-1,1,1,1,0,3,2,1,2,1.0,1.044465935734187
skilful person,0,-3,-2,-3,0,-2,-2,-3,2,3,1,2,-0.5833333333333334,2.193309385519074
some people are allergic to it,0,-2,-1,-1,1,3,-1,0,2,3,-1,3,0.5,1.834021909257456
spring,0,2,2,1,3,1,2,1,3,3,2,1,1.75,0.9653072991634227
stings,3,2,1,1,3,2,3,0,3,3,1,3,2.0833333333333335,1.0836246694508316
sucks blood,3,3,3,-1,2,1,2,0,2,1,-1,3,1.5,1.5075567228888183
tickles,1,-3,-3,1,1,-3,1,0,3,0,-2,2,-0.16666666666666666,2.081665999466133
transferable,1,3,2,-3,0,-1,0,0,-1,-1,1,1,0.16666666666666666,1.5859229221975182
used in research,1,-1,0,-2,2,3,1,1,-3,3,1,2,0.6666666666666666,1.8748737331221843
uses pollen from flowers,2,1,1,-2,1,-2,0,0,2,1,1,2,0.5833333333333334,1.378954368902449
was used in medical science in earlier times,2,0,1,1,1,0,0,0,-3,2,2,-1,0.4166666666666667,1.4433756729740643
wings run,-2,-1,2,-3,0,-1,0,-3,0,0,-2,0,-0.8333333333333334,1.4668044012461754
yellow,1,0,1,-2,0,1,-2,0,-3,-2,0,0,-0.5,1.381698559415515
you can find them in homes,1,1,0,1,0,2,3,1,3,1,2,2,1.4166666666666667,0.996204919895622
