feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
belongs to a harnas,-3,1,0,-3,0,2,2,2,1,0,-1,-3,-0.16666666666666666,1.9462473604038073
belongs to a horse,-3,-3,-1,-3,-1,0,-2,-2,-2,0,-3,-3,-1.9166666666666667,1.164500152881315
can be a rainbow,-3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-2.75,0.8660254037844386
can be decorated,-3,-3,-2,0,-1,0,-3,-2,0,0,-3,1,-1.3333333333333333,1.497472618255253
can be found around your fingers,-3,1,-3,-3,-3,-1,-3,-1,-2,0,-3,-3,-2.0,1.4142135623730951
can be found in a forest,-3,-3,-2,-3,-3,0,-3,-1,0,0,-3,-3,-2.0,1.348399724926484
can be found on a castle,-3,1,-1,0,-2,0,-3,-1,1,0,-3,-3,-1.1666666666666667,1.5859229221975182
can be knotted,-3,-2,-3,-3,-3,0,-3,-1,1,-1,-3,-3,-2.0,1.4142135623730951
can be manufactured by yourself,-3,0,0,1,0,0,-3,0,2,1,-2,-1,-0.4166666666666667,1.5642792899510294
can be seen on television,-2,-3,-1,0,1,0,0,2,1,1,-3,-1,-0.4166666666666667,1.6213537179739277
can be used as weapon,-3,2,3,3,3,2,3,3,3,3,3,3,2.3333333333333335,1.723280873710658
can be used to hit somebody,-3,1,1,0,0,2,-2,1,1,1,2,2,0.5,1.5666989036012806
can be used to lash,-3,-3,-3,-3,-3,0,-3,-2,-2,1,-3,-3,-2.25,1.3568010505999362
can be used to threaten somebody,2,-3,2,2,3,3,2,2,3,3,1,2,1.8333333333333333,1.6422453217986943
can break (breken),-3,0,-2,0,0,0,-3,-1,-1,-1,-3,-1,-1.25,1.2154310870109943
can explode,-2,3,2,2,0,2,3,1,3,1,-3,-3,0.75,2.261335084333227
can harm,3,0,2,2,2,1,2,2,3,3,2,3,2.0833333333333335,0.90033663737852
can hurt,2,0,3,2,3,1,1,2,3,3,2,3,2.0833333333333335,0.9962049198956219
can injure,3,2,3,3,3,2,2,3,3,3,3,3,2.75,0.45226701686664544
