feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
a kind of thumbtack,1,1,-3,-3,-1,1,1,-2,-2,2,1,-2,-0.5,1.834021909257456
also called crowbar,1,1,-3,-3,-1,2,2,1,0,3,1,0,0.3333333333333333,1.8748737331221843
be used to hit nails into the wall,1,0,-3,-3,1,2,1,1,1,2,2,1,0.5,1.7320508075688772
bought in a store,1,3,1,1,3,0,3,2,-3,-1,2,3,1.25,1.864744681524183
can be a wound : abrasion,1,1,-3,-3,-1,-3,-1,-2,-3,-2,-1,-3,-1.6666666666666667,1.497472618255253
can be automatized,2,3,1,0,1,0,3,1,-3,1,2,3,1.1666666666666667,1.6966991126265962
can be found in a garage,2,3,2,-2,2,-1,3,2,-3,0,1,3,1.0,2.04494943258218
can be made of different materials,2,3,0,-3,1,-2,3,-1,-3,-2,1,1,0.0,2.174229226018436
can be thick or thin,1,1,0,-1,2,-1,3,-2,-3,-3,1,1,-0.08333333333333333,1.928651593652148
can be tuned,2,3,-3,0,1,-1,3,1,-3,-1,1,2,0.4166666666666667,2.0652243256245835
can be turned,1,1,-3,-3,1,-1,0,1,-3,-3,1,1,-0.5833333333333334,1.880924981991251
can be used as weapon,1,3,1,-3,2,-3,3,2,-3,-1,1,1,0.3333333333333333,2.2696949467968492
can be used by anyone,0,3,2,1,2,1,3,0,-3,0,0,1,0.8333333333333334,1.6422453217986943
can be used on two sides,1,1,-3,-3,-1,-1,1,-2,-3,-2,-1,0,-1.0833333333333333,1.5642792899510292
can be used to hang something from,1,1,-3,-3,-1,1,0,0,-3,-2,1,-3,-0.9166666666666666,1.781640374554423
can be used to hang up something,1,0,-3,2,1,1,-1,-1,1,2,2,1,0.5,1.5075567228888183
can be used to lash,1,1,-3,-3,1,0,-2,-1,1,2,1,1,-0.08333333333333333,1.729862492345632
can be used to polish nails,1,0,-3,-3,-2,2,1,-3,-1,1,1,-2,-0.6666666666666666,1.8748737331221843
can be used to sharpen knives,1,1,-3,-3,1,2,1,2,1,0,1,1,0.4166666666666667,1.6764862244009227
can be used to sweep,1,0,-3,-3,-2,2,0,-2,1,1,0,-1,-0.5,1.6787441193290353
can break stuff open,2,3,-3,-2,2,1,0,1,1,0,1,2,0.6666666666666666,1.723280873710658
can get rusty,2,2,-2,0,1,-1,3,1,-3,-2,2,1,0.3333333333333333,1.9227505550564006
can have a container,1,0,-3,-3,-1,0,1,-2,-3,-1,1,0,-0.8333333333333334,1.5859229221975182
can hurt,0,3,1,0,2,-1,2,0,-3,-1,-1,1,0.25,1.6583123951777
can work as defence,0,3,1,-3,2,0,3,-2,0,0,-1,0,0.25,1.815338686155987
clips together,1,0,-3,-3,-2,1,1,-1,-3,-2,1,0,-0.8333333333333334,1.696699112626596
comes in different brands and models,1,3,2,-1,3,-2,3,2,-3,-2,2,3,0.9166666666666666,2.2746961169005466
comes in very handy,3,3,3,2,2,1,3,3,-3,1,2,3,1.9166666666666667,1.7298624923456323
consists of two parts,1,0,-3,-3,0,-2,3,-2,-3,-3,0,-3,-1.25,2.0056737702645644
contains liquid,1,1,-3,-1,1,-1,0,-1,-3,-1,-1,-3,-0.9166666666666666,1.5050420310248864
damages delicate surfaces,1,1,-2,-3,2,1,2,0,-3,-2,-1,2,-0.16666666666666666,1.9462473604038075
does not produce sound,-1,0,-3,-2,0,-1,-3,1,-3,-3,1,-2,-1.3333333333333333,1.5569978883230458
drawn by a tractor,1,1,-3,-3,-1,2,-1,1,1,2,1,1,0.16666666666666666,1.7494587907710373
exists in different colors,-1,0,1,-3,0,-3,1,-1,-3,-2,-1,3,-0.75,1.864744681524183
exists in different kinds,1,3,2,1,1,0,3,2,-3,-2,1,3,1.0,1.9069251784911847
exists in different sizes (maten),1,2,2,-3,1,-1,3,2,-3,-2,1,2,0.4166666666666667,2.108783937953269
exists in different thicknesses,1,1,1,-3,2,-1,2,-1,-3,-2,1,1,-0.08333333333333333,1.8319554050414564
facilitates removal of wallpaper,1,0,-3,-3,-1,-1,-1,-1,1,-1,0,0,-0.75,1.2880570286640687
feels rough,1,1,-3,-1,3,-2,1,2,-3,-2,1,0,-0.16666666666666666,1.9924098397912438
forces locks,2,2,-3,-3,2,2,0,1,1,2,1,0,0.5833333333333334,1.8319554050414566
found in a tool box,3,3,1,2,1,0,3,3,2,3,3,3,2.25,1.0552897060221726
has a bag,0,0,-3,-3,-2,-1,0,-1,-3,-2,0,-2,-1.4166666666666667,1.2401124093721456
has a blade,1,1,-3,-3,1,1,1,0,-3,2,1,1,0.0,1.8586407545691703
has a cross or flat shape,2,2,-3,-2,2,1,1,-1,-3,-2,2,0,-0.08333333333333333,2.0207259421636903
has a dark color,-2,0,-3,-3,0,-3,1,1,-3,-2,-1,1,-1.1666666666666667,1.6966991126265962
has a flat head,1,1,-3,-2,0,-1,0,-1,-3,-2,0,1,-0.75,1.4847711791873706
has a grip,2,3,1,1,2,1,2,1,-3,0,2,2,1.1666666666666667,1.5275252316519468
has a grip made of plastic,1,1,0,1,1,-1,0,1,-3,-1,0,1,0.08333333333333333,1.2401124093721454
has a grip made of wood,1,2,0,-3,1,-1,1,-1,-3,0,1,0,-0.16666666666666666,1.5859229221975182
has a handle,2,0,1,-3,1,-1,2,1,-3,-2,1,1,0.0,1.8090680674665818
has a head,1,0,1,-3,0,0,0,-1,-3,-2,0,0,-0.5833333333333334,1.378954368902449
has a hose,1,0,-3,-3,-2,-1,0,-1,-3,-2,-1,-2,-1.4166666666666667,1.3113721705515067
has a little air bubble,1,1,-3,-3,-2,-1,0,-1,-3,-3,0,-2,-1.3333333333333333,1.5569978883230458
has a loading space,1,0,-3,-2,-2,-1,1,-1,-3,-1,1,0,-0.8333333333333334,1.4668044012461754
has a metal blade,2,0,-3,1,1,-1,2,1,-3,-1,3,1,0.25,1.9128750375000738
has a metal head,3,0,1,-2,0,0,1,1,-3,-2,2,0,0.08333333333333333,1.7298624923456323
has a metallic color,-2,0,2,0,2,-3,1,1,-3,-2,2,3,0.08333333333333333,2.108783937953269
has a motor,2,0,1,2,-1,-1,1,0,-3,-1,1,1,0.16666666666666666,1.4668044012461754
has a nozzle,0,-2,-3,-3,-2,-2,-1,-1,-3,-2,-1,-3,-1.9166666666666667,0.996204919895622
has a sharp edge,2,1,0,1,1,-1,3,1,-3,-2,2,1,0.5,1.7320508075688772
has a sharp point,2,1,1,1,2,-1,2,1,-3,-1,1,1,0.5833333333333334,1.5050420310248864
has a wire (draad),1,0,1,-3,-1,0,1,-2,-3,-2,1,-2,-0.75,1.6025547785276542
has a wooden handle,2,0,0,-3,1,-1,0,1,-3,1,-1,0,-0.25,1.5447859516333116
has an on/off switch,2,2,0,1,1,-1,3,0,-3,-2,2,1,0.5,1.7837651700316894
has been existing for a long time,0,3,0,-3,1,-3,3,3,-3,-3,0,3,0.08333333333333333,2.574643252722186
has different additional parts,2,3,-2,0,1,1,3,1,-3,0,1,0,0.5833333333333334,1.781640374554423
has different bits (drilling),1,1,-3,-3,1,2,2,1,-3,2,2,0,0.25,2.050498830661811
has gone through a technological revolution,2,3,-3,-2,2,-2,3,3,-3,0,1,3,0.5833333333333334,2.466441431158124
has hairs,1,1,-3,-3,-2,-2,-3,-3,-3,-3,-1,-3,-2.0,1.5374122295716148
has knifes,2,1,-3,-3,1,1,1,1,-3,2,1,0,0.08333333333333333,1.928651593652148
has no smell,1,0,-3,-2,-2,-1,3,3,-3,-2,1,1,-0.3333333333333333,2.1461734799546397
has teeth,1,2,-3,0,0,2,0,-1,-3,-2,1,-3,-0.5,1.8829377433825436
has to be sharpened sometimes,1,2,-3,2,0,1,1,1,-3,0,1,1,0.3333333333333333,1.6696942198734435
has to do with fire,1,1,-3,-2,-2,-2,0,-2,-3,-1,-1,-3,-1.4166666666666667,1.4433756729740645
has to do with nails,2,0,-2,-3,2,-1,1,1,1,1,2,1,0.4166666666666667,1.6213537179739277
has to do with trees,0,1,-1,-3,0,-2,-1,-1,-2,-3,1,-3,-1.1666666666666667,1.4668044012461756
has to do with walls,1,1,1,-2,0,-1,-1,-1,0,-1,1,0,-0.16666666666666666,1.0298573010888745
has to do with wood,1,1,1,-3,1,-1,1,-1,-3,-2,1,-2,-0.5,1.6787441193290353
has wheels,1,1,-3,0,-1,-1,-1,-2,-3,-3,-1,0,-1.0833333333333333,1.4433756729740643
implement/tool,2,3,3,2,3,2,3,2,1,2,1,3,2.25,0.7537783614444091
is a basic tool,3,2,2,2,2,2,3,2,0,3,3,2,2.1666666666666665,0.8348471099367218
is a handtool,3,3,3,2,2,1,3,2,1,3,2,2,2.25,0.7537783614444091
is a lever,1,1,-3,1,1,2,0,1,1,2,1,0,0.6666666666666666,1.302677894557859
is a long rod,1,1,-3,-3,1,1,1,-1,-3,-2,0,-1,-0.6666666666666666,1.7232808737106584
is a machine (machine),3,3,1,3,1,1,3,2,1,2,2,1,1.9166666666666667,0.90033663737852
is a measuring instrument,2,0,-3,1,1,2,1,-2,1,2,1,0,0.5,1.5666989036012806
is a tool,0,3,3,3,3,3,3,3,1,3,2,3,2.5,1.0
is also available as a mower you can sit upon,1,-2,-3,-3,-2,0,0,-1,0,1,0,-3,-1.0,1.5374122295716148
is an object,0,3,3,1,3,3,3,2,-3,0,2,3,1.6666666666666667,1.8748737331221843
is beam-shaped,-1,1,-3,-3,-1,1,0,-1,-3,0,-1,-2,-1.0833333333333333,1.443375672974064
is big,0,-2,0,-2,0,0,0,1,-3,-2,-2,0,-0.8333333333333334,1.2673044646258473
is black,-2,0,-3,-3,-1,-3,-3,-1,-3,-2,-2,0,-1.9166666666666667,1.164500152881315
is blue-grey,-2,-3,-3,-3,-2,-3,-3,-1,-3,-2,-2,2,-2.0833333333333335,1.4433756729740645
is braided,0,-3,-3,-3,-2,-2,-3,-1,-3,-3,-2,-3,-2.3333333333333335,0.984731927834662
is brown,-2,0,-3,-3,-1,-3,-2,1,-3,-2,-2,0,-1.6666666666666667,1.3706888336846839
is carried by the Seven Dwarfs,2,2,-3,-3,1,-2,-1,2,-3,-3,3,3,-0.16666666666666666,2.5524794837866014
is cheap,0,0,-3,-2,0,-3,-3,-2,-3,0,2,-1,-1.25,1.6583123951777
is cold,1,1,-2,0,1,-2,3,-1,-3,-2,-3,1,-0.5,1.9306145983268455
is curved,0,0,-3,-3,0,-1,1,-1,-3,-3,0,-2,-1.25,1.4847711791873706
is dangerous,2,3,2,2,2,-1,3,3,-3,0,2,1,1.3333333333333333,1.8257418583505536
is dangerous for children,1,3,3,-2,3,-1,3,3,-3,2,2,2,1.3333333333333333,2.1461734799546393
is dangerous for the fingers,2,2,2,1,2,0,3,2,-3,1,2,1,1.25,1.5447859516333116
is dirty,-1,1,-3,1,0,-2,1,-1,-3,-2,-2,0,-0.9166666666666666,1.5050420310248864
is driven in by a hammer,1,1,-3,-3,1,1,-2,-1,-1,1,1,1,-0.25,1.6583123951777
