feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
beschadigt gevoelige oppervlaktes,1,1,-2,-3,2,1,2,0,-3,-2,-1,2,-0.16666666666666666,1.9462473604038075
bestaat al lang,0,3,0,-3,1,-3,3,3,-3,-3,0,3,0.08333333333333333,2.574643252722186
bestaat in verschillende diktes,1,1,1,-3,2,-1,2,-1,-3,-2,1,1,-0.08333333333333333,1.8319554050414564
bestaat in verschillende kleuren,-1,0,1,-3,0,-3,1,-1,-3,-2,-1,3,-0.75,1.864744681524183
bestaat in verschillende maten,1,2,2,-3,1,-1,3,2,-3,-2,1,2,0.4166666666666667,2.108783937953269
bestaat in verschillende soorten,1,3,2,1,1,0,3,2,-3,-2,1,3,1.0,1.9069251784911847
bestaat ook als zitmaaier,1,-2,-3,-3,-2,0,0,-1,0,1,0,-3,-1.0,1.5374122295716148
bestaat uit twee delen,1,0,-3,-3,0,-2,3,-2,-3,-3,0,-3,-1.25,2.0056737702645644
bevat een vloeistof,1,1,-3,-1,1,-1,0,-1,-3,-1,-1,-3,-0.9166666666666666,1.5050420310248864
bevindt zich in een werkplaats,3,3,2,2,2,-1,3,3,1,3,3,3,2.25,1.2154310870109943
blinkt,-1,0,-3,-3,0,-1,0,-2,-3,-2,-1,1,-1.25,1.3568010505999362
daar hak je hout mee,1,1,-1,-3,1,1,1,1,1,2,1,1,0.5833333333333334,1.3113721705515065
de maten worden aangeduid met nummers,1,3,0,-3,1,-1,3,0,-3,-1,2,-1,0.08333333333333333,2.0207259421636903
dient om de aarde om te spitten,1,2,-3,-3,1,2,0,1,1,1,1,1,0.4166666666666667,1.6764862244009227
dient om dingen mee door te knippen,1,1,-3,-1,-1,1,1,1,1,2,1,1,0.4166666666666667,1.3789543689024493
dient om gaten op te vullen,1,2,-3,-2,-1,2,1,-1,1,1,1,0,0.16666666666666666,1.585922922197518
dient om gras te maaien,1,1,-3,-1,-2,2,0,1,1,2,1,-1,0.16666666666666666,1.585922922197518
dient om grond om te ploegen,1,1,-2,-2,1,2,1,1,1,1,1,1,0.5833333333333334,1.2401124093721456
dient om hout aan elkaar te bevestigen,2,1,-3,0,1,2,1,-1,2,0,1,-2,0.3333333333333333,1.6143297699232972
dient om hout te bewerken,1,2,0,-3,1,2,3,1,1,1,1,1,0.9166666666666666,1.443375672974064
dient om iets aan de muur op te hangen,1,1,-3,0,1,1,1,-1,1,0,2,1,0.4166666666666667,1.3113721705515065
dient om in de tuin te werken,2,2,1,1,2,2,0,2,2,2,3,3,1.8333333333333333,0.8348471099367218
dient om je nagels glad te maken,-2,1,-3,-3,-3,-1,-1,-3,-1,0,-1,1,-1.3333333333333333,1.497472618255253
dient om kracht te vergroten,3,3,2,1,2,2,3,2,1,2,2,3,2.1666666666666665,0.7177405625652734
dient om mee in steen te werken,1,2,-3,-3,1,2,0,1,1,2,1,1,0.5,1.7320508075688772
dient om mee te slaan,1,2,-3,-3,-1,-2,0,-2,-3,2,0,1,-0.6666666666666666,1.9227505550564006
dient om mee te slijpen,1,1,-3,0,-1,2,1,-1,1,1,1,1,0.3333333333333333,1.3706888336846836
dient om mee te werken,1,3,3,2,3,2,3,3,2,2,3,3,2.5,0.674199862463242
dient om moeren of schroeven vast of los te vijzen,1,2,-2,-3,2,2,1,1,1,2,1,1,0.75,1.6025547785276542
dient om muren en plafond worden effen te maken,2,1,-3,-3,1,2,1,-1,2,1,1,1,0.4166666666666667,1.7816403745544227
dient om muren te bepleisteren,2,1,-3,-3,1,1,1,1,2,1,1,1,0.5,1.6787441193290353
dient om op het strand kastelen te maken,1,-3,-3,-3,-2,-1,0,-1,0,2,1,1,-0.6666666666666666,1.775250729197189
