feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
mannetje- verschillende kleuren,1,3,1,-3,0,2,-1,2,-3,1,0,2,0.4166666666666667,1.9286515936521478
meestal bruin-grijze kleur,-2,0,2,-3,1,0,-1,-3,-3,1,-2,1,-0.75,1.815338686155987
meisjesnaam,1,1,-3,-3,0,0,2,-3,-3,-3,-1,-3,-1.25,1.9598237397554634
middelgroot,0,0,1,-2,-1,1,2,-3,-3,0,-1,1,-0.4166666666666667,1.6213537179739277
mooie kleuren,2,1,1,-2,1,1,2,-3,-3,0,1,2,0.25,1.864744681524183
nachtdier,1,1,0,-2,-2,0,0,-3,-3,0,-2,0,-0.8333333333333334,1.4668044012461754
opbergsnavel,1,2,0,-2,0,2,0,0,-3,-3,1,0,-0.16666666666666666,1.6966991126265962
oranje snavel,3,1,1,-2,-2,1,-2,3,-3,0,2,1,0.25,2.050498830661811
pikt,1,-1,3,1,1,2,2,-3,-3,2,1,1,0.5833333333333334,1.928651593652148
poolgebieden,1,1,-3,-3,-1,0,0,-2,-3,-3,1,-2,-1.1666666666666667,1.6966991126265962
rood,0,-3,-3,-3,-2,-1,-2,-3,-3,-1,-2,0,-1.9166666666666667,1.164500152881315
scherp zicht,2,3,1,-2,2,1,2,0,-3,0,2,1,0.75,1.764549903980152
sierlijk,1,0,-1,-3,2,0,2,-3,-3,0,1,2,-0.16666666666666666,1.9462473604038075
slaapt op een stok,3,2,-2,1,-2,2,-1,3,-3,1,1,2,0.5833333333333334,2.0652243256245835
snatert,1,2,-3,-3,0,2,2,-2,-3,1,0,3,0.0,2.215646837627989
springt,1,1,2,-2,0,-2,0,-1,-3,2,2,1,0.08333333333333333,1.7298624923456323
staart open bij angst,2,-1,-3,-3,-2,-2,-1,2,-3,0,1,1,-0.75,1.9128750375000738
staat soms op 1 poot,2,3,-2,-3,-2,1,0,1,-3,2,1,1,0.08333333333333333,2.0652243256245835
steekt kop in grond,3,0,-3,-3,-2,2,-2,0,-3,0,1,0,-0.5833333333333334,2.0207259421636903
stinkt,0,1,-3,-3,-3,0,-1,-3,-3,-3,-2,-2,-1.8333333333333333,1.4668044012461754
stripverhaal,0,0,-3,-3,0,0,1,-3,-3,-3,-1,-2,-1.4166666666666667,1.5642792899510294
tekenfilmfiguur,0,-1,-3,-3,1,1,3,-3,-3,2,1,0,-0.4166666666666667,2.151461800448216
tok tok' als geluid,1,1,-2,-3,-2,1,-1,-2,-3,2,1,1,-0.5,1.834021909257456
tokt op boom,1,1,-2,0,-2,2,0,2,-3,1,2,1,0.25,1.712255291076124
trekt niet weg in de winter,2,0,-3,-2,-2,0,-1,1,-3,-3,2,1,-0.6666666666666666,1.9227505550564008
trots,-2,1,-3,-2,-1,-1,0,-3,-3,0,-1,1,-1.1666666666666667,1.4668044012461756
tsjilpt,1,2,2,2,1,1,2,3,-3,1,2,2,1.3333333333333333,1.4974726182552527
vaak losgelaten na trouw (huwelijksmis),1,1,-3,-3,-2,-2,0,-3,-3,3,2,1,-0.6666666666666666,2.2292817160908514
vaak stilzittend,0,1,1,0,-3,0,1,1,-3,0,1,-2,-0.25,1.5447859516333116
vliegt hoog,3,2,1,-1,1,2,2,3,-3,1,1,2,1.1666666666666667,1.6966991126265962
vliegt in V-formatie,1,2,-2,0,2,2,2,1,2,3,2,1,1.3333333333333333,1.3026778945578592
vogel,3,3,3,3,3,3,3,3,3,3,3,3,3.0,0.0
vooral op platte land,2,1,2,-3,-1,1,-2,0,-3,0,3,2,0.16666666666666666,2.037526724122938
vooral te zien in de winter,1,-2,-2,-2,-2,0,-1,-3,-3,0,-2,-2,-1.5,1.243163121016122
vrouwtje is bruin,-2,2,-1,-3,-2,-3,-2,1,-3,1,-2,1,-1.0833333333333333,1.8319554050414562
vrouwtje van de haan,1,1,-3,-2,-2,1,-2,-1,-3,-3,2,0,-0.9166666666666666,1.8319554050414562
waggelt,1,1,-3,-2,0,-1,0,-3,-3,-1,2,0,-0.75,1.712255291076124
werd vroeger voor post te bezorgen gebruikt,3,1,-3,-3,-2,3,1,2,-3,3,1,1,0.3333333333333333,2.424621182533032
worden vechtkampen mee georganiseerd,1,1,-3,-3,-2,-3,-1,-3,-3,0,1,-1,-1.3333333333333333,1.7232808737106584
wordt gebruikt in shows,2,1,-2,-3,-2,0,-2,-3,-3,0,0,-2,-1.1666666666666667,1.696699112626596
wordt gegeten met Kerstmis,1,1,-3,-2,-2,-2,0,1,-3,1,1,1,-0.5,1.7320508075688772
wordt gegeten op thanksgiving,3,0,-3,-3,-2,3,1,1,-3,-3,1,1,-0.3333333333333333,2.348435972120917
wordt gehouden door duivenmelkers,1,1,-3,-2,-2,2,1,3,-3,1,2,1,0.16666666666666666,2.0816659994661326
wordt met wijsheid geassocieerd,3,1,-3,0,-2,-1,1,-3,-3,1,1,0,-0.4166666666666667,1.97522534195852
wordt niet opgegeten,-2,0,-3,-2,1,-2,-1,-2,-3,-3,1,-1,-1.4166666666666667,1.4433756729740645
wordt op gejaagd,3,3,1,0,1,1,2,1,0,1,0,1,1.1666666666666667,1.0298573010888745
wordt vaak de prooi van een kat,0,3,1,1,-1,2,1,2,-3,1,1,1,0.75,1.5447859516333116
zeer prototypische vogel,2,3,-3,-3,1,-2,-1,3,-3,3,1,0,0.08333333333333333,2.429303429280737
zegt koekoek,3,0,-2,-3,-2,3,-1,3,-3,0,1,1,0.0,2.256304299271065
zeldzaam,0,1,-3,-3,-3,-1,-2,-3,-3,-3,1,-3,-1.8333333333333333,1.642245321798694
ziet in het donker,2,-1,-3,-3,-1,0,1,-2,-3,0,-1,-1,-1.0,1.5954480704349312
zingt,1,1,1,2,1,2,2,-3,-3,-3,1,3,0.4166666666666667,2.151461800448216
zit op draden van elektriciteitspalen,3,2,1,1,1,2,3,3,-2,1,2,2,1.5833333333333333,1.378954368902449
zit vaak in parken,3,3,2,-2,-1,2,3,1,-1,3,2,3,1.5,1.834021909257456
zorgt goed voor haar kroost,1,2,1,-2,3,0,2,1,-3,3,1,2,0.9166666666666666,1.8319554050414562
zwart,-2,-2,1,-3,-2,1,-1,-2,-3,0,-2,0,-1.25,1.4222261679238197
zwart met wit,-2,1,-1,-3,1,0,-1,-3,-3,1,-2,0,-1.0,1.5954480704349312
zwarte ogen,3,2,2,-3,2,1,2,-3,-3,2,2,3,0.8333333333333334,2.367712103711219
zweeft,3,1,2,1,1,3,3,3,1,2,1,2,1.9166666666666667,0.90033663737852
