feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
kan schaden,3,0,2,2,2,1,2,2,3,3,2,3,2.0833333333333335,0.90033663737852
kan versierd zijn,-3,-3,-2,0,-1,0,-3,-2,0,0,-3,1,-1.3333333333333333,1.497472618255253
kan verwonden,3,2,3,3,3,2,2,3,3,3,3,3,2.75,0.45226701686664544
komt voor in films,1,-3,0,1,2,0,1,1,2,1,-3,-3,0.0,1.9069251784911847
maakt lawaai,-2,2,2,0,1,0,1,-1,2,1,-2,-3,0.08333333333333333,1.729862492345632
moet je op je schouder leggen,-3,2,1,0,0,0,2,0,0,0,-3,-3,-0.3333333333333333,1.775250729197189
staat op een kasteel,-3,1,-1,0,-2,0,-3,-1,1,0,-3,-3,-1.1666666666666667,1.5859229221975182
vernielt,2,-1,2,1,2,1,2,2,3,3,-2,-3,1.0,1.954016841836789
veroorzaakt een explosie,-2,3,2,-3,0,2,3,-1,2,1,-3,-3,0.08333333333333333,2.391588796113782
vindt men in een bos,-3,-3,-2,-3,-3,0,-3,-1,0,0,-3,-3,-2.0,1.348399724926484
voelt ruw aan,-3,-3,1,-3,-2,0,-3,-2,-2,0,-3,-3,-1.9166666666666667,1.4433756729740643
werd vroeger gebruikt,-3,0,-1,-3,0,0,-3,2,-2,1,2,1,-0.5,1.8829377433825436
wordt gebruikt als decoratie,-3,1,-1,1,0,0,-3,-1,-1,0,-3,-2,-1.0,1.4770978917519928
wordt gebruikt als speelgoed,-2,0,-1,1,-2,0,-3,-1,-2,-1,-2,-3,-1.3333333333333333,1.2309149097933274
wordt gebruikt bij baseball,-3,0,-3,-3,-3,0,-3,-2,2,0,-3,-3,-1.75,1.764549903980152
wordt gebruikt bij paardrijden,-3,0,-3,-3,-3,0,-3,-2,-2,0,-3,-3,-2.0833333333333335,1.3113721705515067
wordt gebruikt bij sport,-2,1,-1,-3,-3,0,-3,-2,-2,0,1,-3,-1.4166666666666667,1.5642792899510296
wordt gebruikt door Dennis The Menace,-3,-3,-3,-3,0,0,-3,1,-2,0,-3,-3,-1.8333333333333333,1.5859229221975182
wordt gebruikt door Robin Hood,-3,1,1,2,1,1,-1,0,0,1,-3,-3,-0.25,1.815338686155987
wordt gebruikt door criminelen,3,2,2,2,3,2,2,1,3,3,3,1,2.25,0.7537783614444091
wordt gebruikt door een agent,1,3,2,2,2,1,2,1,2,1,2,1,1.6666666666666667,0.6513389472789296
wordt gebruikt door een boef,2,3,2,2,2,1,2,1,2,1,2,1,1.75,0.621581560508061
wordt gebruikt door een cowboy,0,3,2,2,2,1,2,1,1,1,-2,1,1.1666666666666667,1.2673044646258478
wordt gebruikt door een hond,-3,-3,-3,-3,-3,0,-3,-2,-2,-3,-3,-3,-2.5833333333333335,0.90033663737852
wordt gebruikt door een houthakker,-3,1,-2,-3,-2,1,-3,-2,1,1,-3,-3,-1.4166666666666667,1.8319554050414562
wordt gebruikt door indianen,-3,1,0,2,-1,0,1,1,1,1,-3,-3,-0.25,1.815338686155987
wordt gebruikt door jongens,-2,-2,0,1,-2,0,0,0,-2,1,-3,-3,-1.0,1.4770978917519928
wordt gebruikt door piraten,-3,1,1,2,0,1,1,1,2,1,-3,1,0.4166666666666667,1.6764862244009227
wordt gebruikt door politie,2,3,2,2,2,1,2,2,2,1,2,1,1.8333333333333333,0.5773502691896257
wordt gebruikt door ridders,-3,1,1,2,1,1,2,2,2,1,-3,1,0.6666666666666666,1.775250729197189
wordt gebruikt door soldaten,1,3,2,2,2,1,3,3,3,1,2,1,2.0,0.8528028654224418
wordt gebruikt in een gevecht,3,3,3,1,3,3,3,1,1,1,3,2,2.25,0.9653072991634227
wordt gebruikt in het leger,3,3,3,2,3,3,3,2,3,1,2,3,2.5833333333333335,0.6685579234215214
wordt gebruikt in spelletjes,-1,-3,-1,2,0,0,-3,-1,0,0,1,-3,-0.75,1.6025547785276542
wordt gebruikt met pijlen,-3,3,-1,-3,-3,3,3,-1,3,0,-2,-3,-0.3333333333333333,2.6400183654090306
wordt gebruikt om bomen om te hakken,-3,1,-2,0,-2,1,0,-1,1,-1,-3,-3,-1.0,1.5954480704349312
wordt gebruikt om een overval te plegen,-3,3,2,1,2,3,2,2,3,1,-1,2,1.4166666666666667,1.781640374554423
wordt gebruikt om iets weg te schieten,-3,3,0,-3,-3,3,3,0,3,0,-2,-3,-0.16666666666666666,2.622744341103013
wordt gebruikt om oorlog te voeren,3,3,2,3,2,3,3,3,3,3,3,3,2.8333333333333335,0.38924947208076144
wordt gebruikt om te jagen,2,3,1,2,1,2,3,2,3,2,3,3,2.25,0.7537783614444091
wordt gebruikt om te martelen,0,2,1,2,1,3,-1,1,2,3,2,3,1.5833333333333333,1.2401124093721454
wordt gebruikt om te moorden,2,3,2,2,2,3,3,3,3,3,3,3,2.6666666666666665,0.4923659639173309
wordt gebruikt om te speerwerpen,-3,3,-1,0,-3,1,-2,-1,2,1,-2,-3,-0.6666666666666666,2.059714602177749
wordt gebruikt om te steken,-3,3,1,0,0,3,1,1,2,0,2,-3,0.5833333333333334,1.9752253419585197
wordt gebruikt om te straffen,0,0,2,0,0,2,1,1,-1,3,2,-2,0.6666666666666666,1.4354811251305468
wordt gebruikt om te temmen,-3,0,0,0,-2,1,-2,-1,-1,3,2,-3,-0.5,1.8829377433825436
wordt gebruikt voor SM,-3,0,0,0,0,0,-2,0,0,0,-3,1,-0.5833333333333334,1.3113721705515067
wordt gedragen door een bokser,-3,1,0,0,-2,1,1,-2,1,0,-3,-3,-0.75,1.712255291076124
wordt gegooid,-3,-3,0,-3,-1,0,-3,-1,-1,0,-3,-3,-1.75,1.3568010505999362
wordt gemaakt van een boom,-3,-3,-1,-3,-3,0,-3,-2,1,0,-2,-2,-1.75,1.4222261679238197
wordt geslepen,-3,1,0,-3,-1,0,-3,-2,1,0,-2,-3,-1.25,1.6025547785276542
wordt in de mond gestoken,-3,-3,-2,-3,-3,-2,-3,-2,-2,-2,-3,-3,-2.5833333333333335,0.5149286505444373
wordt niet veel gebruikt,-3,-3,-1,-3,0,0,-3,-2,0,-3,-3,-2,-1.9166666666666667,1.3113721705515065
wordt weggegooid,-3,-3,-2,-3,-3,0,-3,-1,-3,0,-3,-3,-2.25,1.2154310870109943
