feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
weinig calorieën,1,3,2,2,2,3,2,1,-2,3,-1,2,1.5,1.5666989036012806
werd vooral vroeger gegeten,1,-2,0,-1,0,-3,-3,-3,-3,-3,-3,-2,-1.8333333333333333,1.4668044012461754
word je sterk van,2,1,1,2,2,1,1,3,-3,2,1,2,1.25,1.4847711791873706
word je winderig van,2,0,1,1,1,2,-3,1,-3,-3,-2,1,-0.16666666666666666,1.992409839791244
worden vaak verkocht in bakjes,1,1,-2,1,1,1,-3,1,-3,3,2,2,0.4166666666666667,1.9752253419585197
wordt als garnituur gebruikt,-2,2,-2,2,2,2,-3,1,-3,3,2,2,0.5,2.2763607319179844
wordt gebruikt in de keuken,2,3,-2,3,3,3,3,1,-3,3,2,2,1.6666666666666667,2.059714602177749
wordt gebruikt in salade,1,2,-1,2,3,3,-3,1,-3,1,2,2,0.8333333333333334,2.081665999466133
wordt gedroogd,0,1,1,1,2,1,-3,2,-1,-1,1,1,0.4166666666666667,1.4433756729740643
wordt gegeten,2,3,0,2,3,3,3,0,3,3,2,3,2.25,1.1381803659589922
wordt gegeten bij barbecue,2,2,-1,2,3,3,0,-2,-3,3,3,2,1.1666666666666667,2.124888588879783
wordt gegeten door dieren,0,3,1,2,2,3,-3,2,-3,3,3,-2,0.9166666666666666,2.3532698077098573
wordt gegeten in een koude schotel,1,2,-2,2,3,3,0,2,-1,3,3,2,1.5,1.6787441193290353
wordt gekookt,2,3,0,1,3,3,2,-3,-2,3,2,2,1.3333333333333333,2.0150945537631877
wordt gekweekt,0,1,2,2,3,0,2,0,-1,3,3,2,1.4166666666666667,1.378954368902449
wordt geoogst,-2,0,0,3,3,2,0,1,-2,3,3,2,1.0833333333333333,1.880924981991251
wordt gestoofd,2,3,-2,2,3,2,-3,1,-3,2,1,1,0.75,2.179449471770337
wordt geteeld,1,3,1,3,3,3,1,0,-1,3,3,2,1.8333333333333333,1.403458930534474
wordt geteeld door boeren,2,2,1,2,3,3,1,-1,-3,3,3,2,1.5,1.834021909257456
wordt gezaaid,-3,1,2,1,3,2,1,1,-2,3,2,2,1.0833333333333333,1.831955405041456
wordt in bussels verkocht,2,0,0,2,-2,1,-3,-3,-3,1,1,2,-0.16666666666666666,2.0375267241229382
wordt in veel gerechten gebruikt,2,3,-1,2,3,3,0,1,-2,3,3,3,1.6666666666666667,1.775250729197189
wordt met frieten gegeten,3,2,-2,1,3,0,-3,-3,-3,1,-2,2,-0.08333333333333333,2.391588796113782
wordt op hamburgers gedaan,-2,-2,-2,1,0,1,-3,1,-3,0,1,2,-0.5,1.7837651700316894
wordt op water gekweekt,1,-1,3,0,-1,1,-3,2,-3,-3,-2,-2,-0.6666666666666666,2.059714602177749
wordt samen met erwtjes gegeten,0,1,-1,2,3,1,-3,1,-3,3,1,2,0.5833333333333334,2.0207259421636903
wordt snel slecht,3,2,0,2,0,0,1,-1,-3,2,-2,-2,0.16666666666666666,1.898963034411309
wordt vaak bereid met hesp,-2,0,-2,1,0,1,-3,1,-3,-3,-2,-3,-1.25,1.712255291076124
wordt vaak met Brussel geassocieerd,-2,0,0,2,0,-2,-3,2,-3,-3,1,-2,-0.8333333333333334,1.898963034411309
wordt verkocht op de veiling,2,2,-2,2,3,3,-3,2,-3,3,2,0,0.9166666666666666,2.314316444667973
wordt vooral in de winter gegeten,1,-1,0,3,1,1,-3,0,-3,-3,1,-1,-0.3333333333333333,1.9227505550564006
zacht,-2,1,1,-1,1,0,-3,-3,-3,-3,0,2,-0.8333333333333334,1.8989630344113089
zijn duur,3,-1,0,-1,-2,2,-3,-3,-3,-3,1,-1,-0.9166666666666666,2.0652243256245835
zijn korreltjes op een kolf,-2,1,2,1,-1,1,-3,2,-3,-3,-2,1,-0.5,2.0225995873897262
zijn paddestoelen,-1,-1,2,2,1,1,-3,2,-3,-3,-2,1,-0.3333333333333333,2.059714602177749
zijn soms giftig,3,-2,2,0,-3,0,0,-1,-1,-3,2,-3,-0.5,2.0670576365276494
zit in potten,2,1,-3,-1,0,-1,-3,-3,-3,-3,-2,0,-1.3333333333333333,1.775250729197189
zitten in een peul,-1,1,2,1,1,1,-3,1,-3,0,-2,1,-0.08333333333333333,1.729862492345632
zitten zaadjes in,2,1,2,1,1,1,-3,0,-3,-3,1,2,0.16666666666666666,1.992409839791244
zuiders,-2,2,1,2,1,2,-3,-3,-3,-3,0,-2,-0.6666666666666666,2.188122205883115
