exemplar,blikopener,bord,broodrooster,fles,fornuis,frigo,glas,handdoek,ketel,klopper,koffiezet,kom,lepel,mes,microgolf,mixer,notenkraker,onderlegger,oven,pan,pot,rasp,schaar,schort,spatel,tas,theelepel,vergiet,vork,waterkoker,weegschaal,wok,zeef
pan,0.148,0.344,0.262,0.198,0.43,0.172,0.242,0.15,0.40800000000000003,0.20800000000000002,0.162,0.5,0.238,0.22999999999999998,0.33199999999999996,0.20600000000000002,0.142,0.24,0.404,1.0,0.734,0.22599999999999998,0.142,0.19,0.20416666666666666,0.23958333333333334,0.16875,0.28541666666666665,0.2375,0.36666666666666664,0.175,0.5583333333333333,0.26666666666666666
pot,0.24,0.422,0.16799999999999998,0.32,0.296,0.188,0.32,0.192,0.6639999999999999,0.20800000000000002,0.382,0.6980000000000001,0.21600000000000003,0.202,0.262,0.21800000000000003,0.152,0.238,0.324,0.734,1.0,0.182,0.11000000000000001,0.20600000000000002,0.22708333333333336,0.4270833333333333,0.20208333333333334,0.39583333333333337,0.2,0.37083333333333335,0.17916666666666667,0.5416666666666667,0.2875
rasp,0.2,0.194,0.16399999999999998,0.136,0.13999999999999999,0.132,0.172,0.16,0.21000000000000002,0.252,0.144,0.16999999999999998,0.2,0.374,0.142,0.274,0.21600000000000003,0.16399999999999998,0.126,0.22599999999999998,0.182,1.0,0.352,0.132,0.2875,0.18125,0.15833333333333333,0.24583333333333335,0.30416666666666664,0.17708333333333331,0.18125,0.1625,0.41875
schaar,0.36,0.144,0.13,0.128,0.16799999999999998,0.16599999999999998,0.20400000000000001,0.136,0.144,0.244,0.118,0.136,0.316,0.614,0.128,0.248,0.302,0.128,0.146,0.142,0.11000000000000001,0.352,1.0,0.202,0.23541666666666666,0.23125,0.21666666666666665,0.12708333333333333,0.39791666666666664,0.16041666666666668,0.17083333333333334,0.15416666666666667,0.18958333333333333
schort,0.13999999999999999,0.176,0.142,0.12,0.244,0.12,0.16999999999999998,0.45199999999999996,0.13,0.202,0.182,0.20400000000000001,0.148,0.178,0.11599999999999999,0.172,0.16,0.16599999999999998,0.252,0.19,0.20600000000000002,0.132,0.202,1.0,0.15833333333333333,0.15,0.14375,0.15833333333333333,0.15,0.18333333333333332,0.14166666666666666,0.21875,0.11875
spatel,0.18333333333333332,0.12708333333333333,0.15,0.17708333333333331,0.16041666666666668,0.14791666666666667,0.18958333333333333,0.17083333333333334,0.24166666666666664,0.4375,0.175,0.23958333333333334,0.5291666666666667,0.39166666666666666,0.11875,0.32291666666666663,0.20208333333333334,0.18958333333333333,0.15,0.20416666666666666,0.22708333333333336,0.2875,0.23541666666666666,0.15833333333333333,1.0,0.20416666666666666,0.3625,0.18541666666666667,0.39791666666666664,0.14583333333333331,0.1625,0.20625,0.22083333333333335
tas,0.12916666666666668,0.35625,0.1625,0.33333333333333337,0.12708333333333333,0.16041666666666668,0.6520833333333333,0.14791666666666667,0.28125,0.19166666666666668,0.4083333333333333,0.4875,0.30625,0.24791666666666665,0.27708333333333335,0.17916666666666667,0.15,0.22916666666666666,0.14791666666666667,0.23958333333333334,0.4270833333333333,0.18125,0.23125,0.15,0.20416666666666666,1.0,0.27083333333333337,0.19791666666666669,0.2,0.36666666666666664,0.175,0.27291666666666664,0.12916666666666668
theelepel,0.20416666666666666,0.3,0.1375,0.175,0.10833333333333332,0.12291666666666667,0.1875,0.16666666666666669,0.28958333333333336,0.29583333333333334,0.24583333333333335,0.16666666666666669,0.8875,0.4041666666666667,0.13333333333333333,0.1875,0.20625,0.15,0.14791666666666667,0.16875,0.20208333333333334,0.15833333333333333,0.21666666666666665,0.14375,0.3625,0.27083333333333337,1.0,0.14791666666666667,0.4791666666666667,0.24166666666666664,0.22291666666666665,0.15625,0.19166666666666668
vergiet,0.17291666666666666,0.30416666666666664,0.16041666666666668,0.17916666666666667,0.16458333333333333,0.1625,0.16458333333333333,0.225,0.3104166666666667,0.1875,0.29166666666666663,0.4729166666666667,0.15833333333333333,0.13125,0.14375,0.18125,0.125,0.14791666666666667,0.19375,0.28541666666666665,0.39583333333333337,0.24583333333333335,0.12708333333333333,0.15833333333333333,0.18541666666666667,0.19791666666666669,0.14791666666666667,1.0,0.23333333333333334,0.23541666666666666,0.19166666666666668,0.30833333333333335,0.5645833333333333
vork,0.2791666666666667,0.37916666666666665,0.18958333333333333,0.19375,0.18958333333333333,0.13958333333333334,0.225,0.18333333333333332,0.16875,0.4354166666666667,0.18125,0.21875,0.6270833333333333,0.5770833333333333,0.20625,0.29375,0.20833333333333334,0.18125,0.24375,0.2375,0.2,0.30416666666666664,0.39791666666666664,0.15,0.39791666666666664,0.2,0.4791666666666667,0.23333333333333334,1.0,0.16041666666666668,0.15833333333333333,0.30625,0.21458333333333335
waterkoker,0.21458333333333335,0.17291666666666666,0.30833333333333335,0.26041666666666663,0.35833333333333334,0.20833333333333334,0.33125,0.18541666666666667,0.4645833333333333,0.175,0.4958333333333333,0.23541666666666666,0.17083333333333334,0.1125,0.3625,0.20625,0.2520833333333333,0.14583333333333331,0.36458333333333337,0.36666666666666664,0.37083333333333335,0.17708333333333331,0.16041666666666668,0.18333333333333332,0.14583333333333331,0.36666666666666664,0.24166666666666664,0.23541666666666666,0.16041666666666668,1.0,0.23333333333333334,0.26875,0.16041666666666668
weegschaal,0.17708333333333331,0.2791666666666667,0.17916666666666667,0.15208333333333332,0.17916666666666667,0.18333333333333332,0.16458333333333333,0.17083333333333334,0.2,0.16875,0.16041666666666668,0.3,0.17083333333333334,0.18541666666666667,0.19791666666666669,0.19166666666666668,0.225,0.18333333333333332,0.21041666666666664,0.175,0.17916666666666667,0.18125,0.17083333333333334,0.14166666666666666,0.1625,0.175,0.22291666666666665,0.19166666666666668,0.15833333333333333,0.23333333333333334,1.0,0.23125,0.24166666666666664
wok,0.16041666666666668,0.34791666666666665,0.1625,0.19375,0.28541666666666665,0.21041666666666664,0.22291666666666665,0.14166666666666666,0.3458333333333333,0.18125,0.16875,0.5645833333333333,0.21875,0.15625,0.23958333333333334,0.17291666666666666,0.14791666666666667,0.15416666666666667,0.35625,0.5583333333333333,0.5416666666666667,0.1625,0.15416666666666667,0.21875,0.20625,0.27291666666666664,0.15625,0.30833333333333335,0.30625,0.26875,0.23125,1.0,0.2625
zeef,0.19583333333333333,0.24375,0.16041666666666668,0.14791666666666667,0.1375,0.10416666666666667,0.18541666666666667,0.20625,0.25833333333333336,0.23125,0.24583333333333335,0.33541666666666664,0.20625,0.22291666666666665,0.12291666666666667,0.20416666666666666,0.14583333333333331,0.15,0.13125,0.26666666666666666,0.2875,0.41875,0.18958333333333333,0.11875,0.22083333333333335,0.12916666666666668,0.19166666666666668,0.5645833333333333,0.21458333333333335,0.16041666666666668,0.24166666666666664,0.2625,1.0
