exemplar,aalbes,aardbei,abrikoos,ananas,appel,banaan,bosbes,braambessen,citroen,clementine,dadels,druif,framboos,kers,kiwi,kokosnoot,limoen,lychee,mango,meloen,nectarine,papaya,passievrucht,peer,perzik,pompelmoes,pompoen,pruim,sinaasappel,vijg
dadels,0.3566666666666667,0.425,0.5416666666666667,0.26666666666666666,0.38055555555555554,0.32222222222222224,0.3888888888888889,0.4333333333333333,0.38333333333333336,0.32222222222222224,1.0,0.5027777777777778,0.4027777777777778,0.39722222222222225,0.42777777777777776,0.3138888888888889,0.3555555555555555,0.55,0.3638888888888889,0.3888888888888889,0.39722222222222225,0.37058823529411766,0.4027777777777778,0.4638888888888889,0.38055555555555554,0.36944444444444446,0.2361111111111111,0.611111111111111,0.3944444444444445,0.7777777777777778
druif,0.5599999999999999,0.4527777777777778,0.41944444444444445,0.25833333333333336,0.38055555555555554,0.3055555555555555,0.5722222222222222,0.5305555555555556,0.375,0.49444444444444446,0.5027777777777778,1.0,0.538888888888889,0.6555555555555556,0.4222222222222222,0.30277777777777776,0.3388888888888889,0.5294117647058824,0.3611111111111111,0.36944444444444446,0.39722222222222225,0.4294117647058823,0.4027777777777778,0.33333333333333337,0.4,0.45555555555555555,0.23888888888888887,0.5416666666666667,0.33055555555555555,0.5888888888888889
framboos,0.5933333333333334,0.6194444444444445,0.36944444444444446,0.2833333333333333,0.31666666666666665,0.2777777777777778,0.7388888888888889,0.8194444444444444,0.35277777777777775,0.31666666666666665,0.4027777777777778,0.538888888888889,1.0,0.6138888888888889,0.4083333333333333,0.2972222222222222,0.3764705882352941,0.5088235294117647,0.3861111111111111,0.30277777777777776,0.34444444444444444,0.4676470588235294,0.3638888888888889,0.35,0.42777777777777776,0.31666666666666665,0.23888888888888887,0.4,0.33333333333333337,0.40555555555555556
kers,0.7233333333333334,0.6277777777777778,0.3888888888888889,0.275,0.3416666666666667,0.2972222222222222,0.6722222222222223,0.7277777777777777,0.3277777777777778,0.3,0.39722222222222225,0.6555555555555556,0.6138888888888889,1.0,0.4083333333333333,0.2861111111111111,0.325,0.44117647058823534,0.3416666666666667,0.35,0.37777777777777777,0.4147058823529412,0.3611111111111111,0.3638888888888889,0.4333333333333333,0.2861111111111111,0.22777777777777777,0.48888888888888893,0.36944444444444446,0.43611111111111106
kiwi,0.44666666666666666,0.4138888888888889,0.425,0.3611111111111111,0.48611111111111105,0.33611111111111114,0.4333333333333333,0.5027777777777778,0.42777777777777776,0.3611111111111111,0.42777777777777776,0.4222222222222222,0.4083333333333333,0.4083333333333333,1.0,0.4444444444444445,0.4611111111111111,0.5,0.45,0.3861111111111111,0.4666666666666667,0.5147058823529412,0.5277777777777778,0.4305555555555555,0.5444444444444445,0.39722222222222225,0.27222222222222225,0.5222222222222223,0.39722222222222225,0.4666666666666667
kokosnoot,0.3433333333333333,0.24444444444444446,0.3555555555555555,0.5666666666666667,0.33611111111111114,0.2833333333333333,0.25,0.29166666666666663,0.35277777777777775,0.3277777777777778,0.3138888888888889,0.30277777777777776,0.2972222222222222,0.2861111111111111,0.4444444444444445,1.0,0.48611111111111105,0.42058823529411765,0.4166666666666667,0.4527777777777778,0.3388888888888889,0.55,0.4083333333333333,0.2694444444444445,0.35277777777777775,0.4333333333333333,0.33333333333333337,0.3611111111111111,0.3472222222222222,0.3555555555555555
limoen,0.36333333333333334,0.33529411764705885,0.46944444444444444,0.31666666666666665,0.4416666666666667,0.34444444444444444,0.2638888888888889,0.3235294117647059,0.6911764705882353,0.5055555555555555,0.3555555555555555,0.3388888888888889,0.3764705882352941,0.325,0.4611111111111111,0.48611111111111105,1.0,0.4617647058823529,0.47777777777777775,0.4583333333333333,0.48888888888888893,0.4617647058823529,0.47777777777777775,0.40555555555555556,0.44722222222222224,0.49444444444444446,0.3388888888888889,0.4444444444444445,0.6194444444444445,0.40555555555555556
lychee,0.4633333333333334,0.4470588235294118,0.4764705882352941,0.4147058823529412,0.34411764705882353,0.2647058823529412,0.4117647058823529,0.36470588235294116,0.6,0.3264705882352941,0.55,0.5294117647058824,0.5088235294117647,0.44117647058823534,0.5,0.42058823529411765,0.4617647058823529,1.0,0.4794117647058823,0.44117647058823534,0.4676470588235294,0.4235294117647059,0.5176470588235295,0.4088235294117647,0.4088235294117647,0.4352941176470588,0.2705882352941177,0.45588235294117646,0.3970588235294118,0.55
mango,0.31666666666666665,0.36944444444444446,0.513888888888889,0.3555555555555555,0.47777777777777775,0.32222222222222224,0.2833333333333333,0.28055555555555556,0.46944444444444444,0.4305555555555555,0.3638888888888889,0.3611111111111111,0.3861111111111111,0.3416666666666667,0.45,0.4166666666666667,0.47777777777777775,0.4794117647058823,1.0,0.5111111111111111,0.5444444444444445,0.5529411764705883,0.5444444444444445,0.3944444444444445,0.586111111111111,0.45555555555555555,0.37777777777777777,0.5055555555555555,0.49722222222222223,0.44722222222222224
meloen,0.29333333333333333,0.3611111111111111,0.49444444444444446,0.4527777777777778,0.4611111111111111,0.3638888888888889,0.30277777777777776,0.24722222222222223,0.525,0.325,0.3888888888888889,0.36944444444444446,0.30277777777777776,0.35,0.3861111111111111,0.4527777777777778,0.4583333333333333,0.44117647058823534,0.5111111111111111,1.0,0.5222222222222223,0.5529411764705883,0.49722222222222223,0.4916666666666667,0.575,0.5694444444444444,0.5055555555555555,0.5305555555555556,0.5333333333333333,0.4583333333333333
nectarine,0.35333333333333333,0.3861111111111111,0.6833333333333333,0.3888888888888889,0.5833333333333333,0.3611111111111111,0.3388888888888889,0.325,0.5611111111111111,0.5166666666666667,0.39722222222222225,0.39722222222222225,0.34444444444444444,0.37777777777777777,0.4666666666666667,0.3388888888888889,0.48888888888888893,0.4676470588235294,0.5444444444444445,0.5222222222222223,1.0,0.4764705882352941,0.5611111111111111,0.43888888888888894,0.7027777777777777,0.538888888888889,0.36944444444444446,0.625,0.625,0.41944444444444445
papaya,0.39666666666666667,0.3205882352941177,0.6117647058823529,0.4764705882352941,0.43235294117647055,0.3176470588235294,0.37941176470588234,0.35625,0.3941176470588236,0.44117647058823534,0.37058823529411766,0.4294117647058823,0.4676470588235294,0.4147058823529412,0.5147058823529412,0.55,0.4617647058823529,0.4235294117647059,0.5529411764705883,0.5529411764705883,0.4764705882352941,1.0,0.4764705882352941,0.5235294117647059,0.45,0.5029411764705882,0.3088235294117647,0.5294117647058824,0.47352941176470587,0.4147058823529412
passievrucht,0.4133333333333334,0.3638888888888889,0.48611111111111105,0.35,0.39722222222222225,0.32222222222222224,0.3194444444444445,0.33611111111111114,0.5277777777777778,0.38055555555555554,0.4027777777777778,0.4027777777777778,0.3638888888888889,0.3611111111111111,0.5277777777777778,0.4083333333333333,0.47777777777777775,0.5176470588235295,0.5444444444444445,0.49722222222222223,0.5611111111111111,0.4764705882352941,1.0,0.36666666666666664,0.5083333333333333,0.42777777777777776,0.3194444444444445,0.4333333333333333,0.5527777777777778,0.4583333333333333
peer,0.27666666666666667,0.2972222222222222,0.5222222222222223,0.3472222222222222,0.6527777777777778,0.3888888888888889,0.3194444444444445,0.29166666666666663,0.39166666666666666,0.3138888888888889,0.4638888888888889,0.33333333333333337,0.35,0.3638888888888889,0.4305555555555555,0.2694444444444445,0.40555555555555556,0.4088235294117647,0.3944444444444445,0.4916666666666667,0.43888888888888894,0.5235294117647059,0.33333333333333337,1.0,0.513888888888889,0.45555555555555555,0.2694444444444445,0.5361111111111111,0.49722222222222223,0.4916666666666667
perzik,0.3,0.35277777777777775,0.75,0.39166666666666666,0.525,0.36666666666666664,0.34444444444444444,0.3472222222222222,0.4333333333333333,0.5083333333333333,0.38055555555555554,0.4,0.42777777777777776,0.4333333333333333,0.5444444444444445,0.35277777777777775,0.44722222222222224,0.4088235294117647,0.586111111111111,0.575,0.7027777777777777,0.45,0.5083333333333333,0.4833333333333333,1.0,0.5638888888888889,0.40555555555555556,0.6138888888888889,0.538888888888889,0.42777777777777776
pompelmoes,0.3,0.30833333333333335,0.4527777777777778,0.38055555555555554,0.4416666666666667,0.29444444444444445,0.325,0.30277777777777776,0.6,0.47777777777777775,0.36944444444444446,0.45555555555555555,0.31666666666666665,0.2861111111111111,0.39722222222222225,0.4333333333333333,0.49444444444444446,0.4352941176470588,0.45555555555555555,0.5694444444444444,0.538888888888889,0.5029411764705882,0.42777777777777776,0.45555555555555555,0.5305555555555556,1.0,0.4583333333333333,0.4027777777777778,0.7222222222222222,0.4027777777777778
pompoen,0.23666666666666666,0.225,0.3,0.38333333333333336,0.4111111111111111,0.2611111111111111,0.25555555555555554,0.23888888888888887,0.37222222222222223,0.3416666666666667,0.2361111111111111,0.23888888888888887,0.23888888888888887,0.22777777777777777,0.27222222222222225,0.33333333333333337,0.3388888888888889,0.2705882352941177,0.37777777777777777,0.5055555555555555,0.36944444444444446,0.3088235294117647,0.3194444444444445,0.2694444444444445,0.40555555555555556,0.45,1.0,0.36944444444444446,0.4111111111111111,0.24444444444444446
pruim,0.42333333333333334,0.37222222222222223,0.7555555555555555,0.3,0.513888888888889,0.2972222222222222,0.43611111111111106,0.4111111111111111,0.4444444444444445,0.45,0.611111111111111,0.5416666666666667,0.4,0.48888888888888893,0.5222222222222223,0.3611111111111111,0.4444444444444445,0.45588235294117646,0.5055555555555555,0.5305555555555556,0.625,0.5294117647058824,0.4333333333333333,0.5361111111111111,0.6138888888888889,0.4027777777777778,0.3388888888888889,1.0,0.5555555555555556,0.611111111111111
sinaasappel,0.2966666666666667,0.33055555555555555,0.5166666666666667,0.41944444444444445,0.5888888888888889,0.4027777777777778,0.3194444444444445,0.2833333333333333,0.6777777777777778,0.625,0.3944444444444445,0.33055555555555555,0.33333333333333337,0.36944444444444446,0.39722222222222225,0.3472222222222222,0.6194444444444445,0.3970588235294118,0.49722222222222223,0.5333333333333333,0.625,0.47352941176470587,0.5527777777777778,0.49722222222222223,0.538888888888889,0.7222222222222222,0.4111111111111111,0.525,1.0,0.48888888888888893
vijg,0.43,0.4333333333333333,0.5472222222222223,0.2972222222222222,0.4333333333333333,0.2972222222222222,0.42777777777777776,0.35277777777777775,0.4305555555555555,0.325,0.7777777777777778,0.5888888888888889,0.40555555555555556,0.43611111111111106,0.4666666666666667,0.3555555555555555,0.40555555555555556,0.55,0.44722222222222224,0.4583333333333333,0.41944444444444445,0.4147058823529412,0.4583333333333333,0.4916666666666667,0.42777777777777776,0.4027777777777778,0.24444444444444446,0.611111111111111,0.48888888888888893,1.0
