feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
benen scheren,-2,-2,-2,-2,1,-2,1,0,-3,1,0,0,-0.8333333333333334,1.4668044012461754
beoefend door gespierde mannen,-1,3,-2,1,1,2,2,3,0,1,-1,1,0.8333333333333334,1.5859229221975182
beoefend door magere mensen,-3,-2,-2,2,1,1,2,-3,-2,-2,-1,2,-0.5833333333333334,2.0207259421636903
bergaf glijden,2,-1,-3,-2,0,1,2,0,-2,1,1,-2,-0.25,1.712255291076124
bestaat in elk land,0,3,0,1,3,2,3,3,2,2,2,3,2.0,1.1281521496355325
bestaat in verschillende klassen,-2,3,-1,0,1,1,3,1,1,1,1,2,0.9166666666666666,1.443375672974064
bestaat in verschillende soorten: klassiek en jazz,2,0,-3,-2,-2,1,2,0,-3,1,1,-3,-0.5,1.9771421064483223
bestaat uit een aantal rondes,-1,1,-2,1,3,1,1,0,1,1,-1,1,0.5,1.3142574813455419
bestaat uit een aantal sets,1,2,-2,-1,3,1,2,0,2,1,2,1,1.0,1.4142135623730951
centraal staat een net,1,1,-1,-2,2,1,3,0,1,1,1,1,0.75,1.2880570286640687
ceulemans,3,1,-3,-3,3,-3,1,3,-1,1,1,0,0.25,2.3011854652449344
clijsters,3,3,-3,-1,3,-1,2,3,-1,1,2,1,1.0,2.04494943258218
de koning is de belangrijkste figuur,3,-3,-3,-3,0,1,-2,0,-2,-3,1,-3,-1.1666666666666667,2.081665999466133
de koningin is de sterkste figuur,3,-3,-3,-3,1,1,3,0,3,-3,1,-3,-0.25,2.598076211353316
de manier van scoren heet 'touchdown',3,1,-3,-3,2,1,2,0,2,2,1,0,0.6666666666666666,1.9227505550564008
de spelers dragen een helm,0,-2,-3,-2,3,1,2,0,1,1,1,-2,0.0,1.8586407545691703
de spelers dragen een helm met gaas,2,0,-3,-3,-1,1,2,0,1,1,1,-2,-0.08333333333333333,1.7816403745544227
de spelers dragen een kimono,2,1,-3,-2,0,-2,2,3,-3,2,1,0,0.08333333333333333,2.108783937953269
de spelers dragen een korte broek,-1,1,-2,1,3,1,3,0,-2,1,0,1,0.5,1.6236882817719773
de topsporters verdienen er veel geld mee,0,3,-1,1,3,-1,2,-3,3,2,3,3,1.25,2.050498830661811
de trampoline wordt veel gebruikt,1,0,-3,-2,-2,1,1,0,-2,1,1,-3,-0.5833333333333334,1.6764862244009227
de vissen worden meestal teruggezet,3,-3,-3,-3,-3,0,2,3,2,-1,1,-3,-0.4166666666666667,2.539088359425425
de zeilen bestaan in verschillende soorten,2,-2,-3,-3,-1,1,2,0,-2,1,1,-3,-0.5833333333333334,1.9752253419585197
doel is om bal in gaten te spelen,1,-3,-3,-2,2,1,3,0,3,1,1,0,0.3333333333333333,2.059714602177749
doel is om de koning van de tegenstander schaakmat te zetten,3,-3,-3,-3,0,1,2,0,-1,1,1,-2,-0.3333333333333333,2.059714602177749
doel is om de meeste hoeveelheid vis te vangen,2,-3,-3,-2,-3,-1,2,-3,-3,1,-1,0,-1.1666666666666667,1.992409839791244
doel is om zo ver mogelijk te gooien,2,2,-3,1,2,1,3,0,2,1,1,0,1.0,1.5374122295716148
doel is om zo ver mogelijk te springen,2,0,-3,-2,2,1,2,0,2,1,1,0,0.5,1.6236882817719773
doet zweten,-3,3,2,3,3,2,3,3,1,3,3,3,2.1666666666666665,1.7494587907710373
dribbelen mag,2,1,-3,-1,2,1,2,0,1,1,1,0,0.5833333333333334,1.4433756729740643
duurt 90 minuten,2,1,-2,-1,3,1,2,0,-3,2,2,0,0.5833333333333334,1.8319554050414562
duurt lang,-3,0,-2,1,0,1,1,1,-2,2,0,0,-0.08333333333333333,1.5050420310248864
een ploeg bestaat uit elf spelers,2,2,-2,0,3,2,1,0,2,1,2,0,1.0833333333333333,1.378954368902449
een scheidsrechter superviseert het spel,-3,3,-2,2,3,2,2,1,2,1,2,3,1.3333333333333333,1.9227505550564006
een stijl is jumping,2,0,-3,-3,0,1,2,0,2,1,1,-1,0.16666666666666666,1.7494587907710375
een variant is minigolf,3,-2,-3,-2,0,1,1,0,-1,1,1,-1,-0.16666666666666666,1.696699112626596
eerst aanloop nemen,1,0,-3,-1,1,1,1,0,2,1,1,0,0.3333333333333333,1.3026778945578592
eindigt bij knock out,3,0,-3,-2,2,1,1,-3,2,1,1,-3,0.0,2.174229226018436
elk team heeft een doel,2,2,-2,2,2,2,1,0,2,1,1,1,1.1666666666666667,1.1934162828797104
elk team heeft een doelman,-1,1,-3,-1,3,2,1,0,2,1,2,0,0.5833333333333334,1.6764862244009227
er hoort een mode bij,1,2,-1,-2,-3,1,1,2,-3,1,0,1,0.0,1.8090680674665818
er kan veel geld mee worden verdiend,-1,2,1,1,3,-3,2,-3,0,2,3,1,0.6666666666666666,2.059714602177749
er kunnen prijzen mee gewonnen worden,-2,3,1,2,3,0,3,1,1,1,2,3,1.5,1.5075567228888183
er werden films over gemaakt,-3,3,-3,-2,-3,-2,2,3,-3,1,1,0,-0.5,2.4308621740219887
er worden optredens van gegeven,-2,-1,0,-3,-3,0,2,3,-1,1,1,2,-0.08333333333333333,1.97522534195852
er wordt aas bij gebruikt,2,-3,-3,-2,-3,1,3,0,-2,1,1,-2,-0.5833333333333334,2.151461800448216
gaat om snelheid,1,2,0,1,2,2,3,2,0,1,1,1,1.3333333333333333,0.8876253645985945
gaat snel,-1,2,0,1,3,2,3,0,-1,1,-1,2,0.9166666666666666,1.5050420310248864
gaat soms gepaard met bloed,1,1,-3,-2,1,-1,-1,0,-2,0,0,1,-0.4166666666666667,1.378954368902449
gaat soms gepaard met dopinggebruik,-1,2,1,0,3,-1,1,3,2,2,2,3,1.4166666666666667,1.4433756729740645
gaat traag,1,-3,-2,0,-2,1,0,0,-2,1,-2,0,-0.6666666666666666,1.4354811251305468
gebeurt in skilanden als Oostenrijk en Zwitserland,2,-3,-3,-3,1,1,2,0,-2,1,1,0,-0.25,1.9598237397554634
gebeurt met de voeten,1,2,-2,-1,3,2,3,0,-1,1,1,0,0.75,1.6025547785276542
gebeurt op vakantie,-2,2,-1,-1,1,1,1,3,1,2,-1,0,0.5,1.5075567228888183
gebeurt één tegen één,0,1,1,-1,-2,1,1,0,-1,0,1,0,0.08333333333333333,0.996204919895622
geeft een kick,-2,3,0,1,-2,2,3,3,1,2,3,2,1.3333333333333333,1.8257418583505536
gokken,-1,-3,-3,-3,-3,-1,-1,0,-2,2,-1,-3,-1.5833333333333333,1.5642792899510294
handen gebruiken,1,2,2,1,2,2,3,3,1,1,1,0,1.5833333333333333,0.90033663737852
heeft een eigen terminologie,-2,2,2,-1,3,2,3,3,1,1,3,3,1.6666666666666667,1.6696942198734437
heeft een pticher,2,1,-3,-2,1,1,2,0,1,1,0,0,0.3333333333333333,1.497472618255253
heeft een specifiek puntensysteem,-3,3,2,0,3,2,3,2,3,1,3,3,1.8333333333333333,1.80067327475704
heeft houdgrepen,1,-1,-3,0,1,1,2,0,1,1,1,0,0.3333333333333333,1.3026778945578592
heeft lopers,2,-3,-2,1,3,2,2,0,-1,1,1,0,0.5,1.7837651700316894
heeft spelregels,-3,3,2,2,3,3,3,3,3,2,3,3,2.25,1.712255291076124
heeft veel media-aandacht,0,3,1,1,3,-1,3,2,-1,2,2,2,1.4166666666666667,1.4433756729740645
heeft verschillende accessoires,-2,3,0,-2,-2,1,3,0,-2,1,-1,3,0.16666666666666666,2.0375267241229382
heeft verschillende disciplines,-2,3,3,-1,3,1,3,0,2,2,0,3,1.4166666666666667,1.7816403745544227
heeft verschillende gewichtsklassen,0,0,-3,-2,1,1,2,1,2,2,1,0,0.4166666666666667,1.5642792899510294
heeft verschillende kleuren van gordel volgens niveau,2,1,-3,-2,1,1,2,1,2,2,1,0,0.6666666666666666,1.6143297699232972
heeft verschillende stijlen,-1,2,1,-2,1,2,3,3,-3,1,1,2,0.8333333333333334,1.898963034411309
het balletje maakt een tikkend geluid,1,2,-3,-2,-2,1,3,0,-1,1,1,0,0.08333333333333333,1.781640374554423
het record is rond de acht meter,3,-1,-3,-1,2,-2,3,0,-3,1,0,0,-0.08333333333333333,2.0652243256245835
homerun maken,3,1,-3,-2,2,1,2,3,2,2,1,0,1.0,1.8586407545691703
iedereen kan het,-3,2,2,0,3,2,2,3,-2,1,0,2,1.0,1.9069251784911847
in een zandbak springen,3,1,-3,-2,2,1,2,0,-2,1,1,0,0.3333333333333333,1.8257418583505538
is actief,-3,3,3,3,3,3,3,3,2,3,3,3,2.4166666666666665,1.729862492345632
is afkomstig van de Oude Grieken,0,3,0,-2,-2,-2,2,3,-3,1,0,0,0.0,2.0
is agressief,-1,2,0,0,1,1,0,-2,0,-3,-1,0,-0.25,1.3568010505999362
is duur,-2,2,-2,1,-2,-1,1,1,-2,1,-2,2,-0.25,1.712255291076124
is een activiteit,-1,3,3,-2,3,3,3,3,-2,3,2,3,1.75,2.0943647333651407
is een balsport,-2,0,-1,-1,3,2,2,0,3,1,1,1,0.75,1.6025547785276542
is een cafésport,1,-3,-3,-1,3,1,1,0,-1,1,0,0,-0.08333333333333333,1.729862492345632
is een dansvorm,1,1,-3,-2,-1,1,2,0,-2,1,1,-3,-0.3333333333333333,1.775250729197189
is een deel van triatlon,2,-3,-3,-2,2,1,1,1,3,1,2,0,0.4166666666666667,2.0207259421636903
is een denksport,1,-3,-3,-2,-1,1,-1,0,-1,1,1,-1,-0.6666666666666666,1.497472618255253
is een discipline binnen de atletieksport,2,-3,-3,1,2,2,2,0,2,1,1,1,0.6666666666666666,1.8257418583505538
is een fysieke activiteit,-3,3,3,2,3,3,3,3,2,2,2,3,2.1666666666666665,1.696699112626596
is een gevechtsport,2,1,-2,-2,2,1,1,0,0,2,1,1,0.5833333333333334,1.378954368902449
is een gezelschapspel,1,0,-3,-3,-1,1,1,2,-2,-2,1,-2,-0.5833333333333334,1.7816403745544227
is een hobby,-3,3,2,2,3,2,1,3,2,1,2,3,1.75,1.6583123951777
is een individuele sport,2,1,0,0,1,1,2,0,-2,1,0,1,0.5833333333333334,1.0836246694508316
is een intensieve sport,-1,2,0,2,3,2,2,3,2,2,1,2,1.6666666666666667,1.1547005383792515
is een manier om zich te verplaatsen,1,-2,-3,-3,-1,1,1,2,-3,2,0,-3,-0.6666666666666666,2.059714602177749
is een olympische discipline,1,0,-3,1,3,1,3,3,2,2,1,1,1.25,1.6583123951777
is een ploegsport,1,2,1,1,3,2,1,0,2,1,1,1,1.3333333333333333,0.7784989441615229
is een rustige sport,0,1,-2,-1,-2,1,2,3,1,2,1,1,0.5833333333333334,1.5642792899510294
is een ruwe sport,1,1,-2,-1,2,0,1,0,1,1,1,0,0.4166666666666667,1.0836246694508318
is een spel,3,3,1,2,3,3,2,3,2,2,0,2,2.1666666666666665,0.9374368665610922
is een sport,-3,3,3,3,3,3,3,3,3,2,3,3,2.4166666666666665,1.7298624923456323
is een sport met acrobatie,-1,1,-3,-1,-2,1,1,0,-1,1,1,0,-0.25,1.3568010505999362
is een watersport,1,1,-2,0,1,1,1,0,1,1,1,0,0.5,0.9045340337332909
is een werkwoord,-2,3,-3,0,3,3,3,1,3,1,-1,2,1.0833333333333333,2.151461800448216
is eeuwen oud,1,3,-2,-2,1,-2,3,3,-2,3,-2,2,0.5,2.3159525823376357
is elegant,-2,2,-3,-2,-2,1,2,0,-3,-1,0,0,-0.6666666666666666,1.775250729197189
is elitair,-2,1,-2,0,-3,-2,1,-3,-1,-2,-2,0,-1.25,1.4222261679238197
is geen olympische discipline,1,-3,-3,1,-2,0,0,3,1,-2,0,0,-0.3333333333333333,1.825741858350554
is gevaarlijk,-1,1,0,0,-3,0,1,0,-1,-1,1,0,-0.25,1.1381803659589922
is gewelddadig,-2,1,0,-1,-3,0,0,0,-2,-3,0,1,-0.75,1.4222261679238197
is gezond,-3,3,3,3,3,3,3,3,2,2,2,3,2.25,1.712255291076124
is goed voor de conditie,-2,3,3,3,3,3,3,3,2,3,2,3,2.4166666666666665,1.4433756729740645
is hard,-1,2,0,-1,2,2,2,3,1,1,-1,1,0.9166666666666666,1.3789543689024488
is koud,1,-3,-3,-1,2,-3,-2,0,-3,0,0,-1,-1.0833333333333333,1.729862492345632
is leuk,-3,3,2,2,3,3,3,3,1,2,2,3,2.0,1.7056057308448835
is meestal een mannensport,-2,-2,-2,1,2,1,1,0,0,1,-1,-2,-0.25,1.4847711791873706
is moeilijk,-3,1,0,1,0,1,2,3,-1,1,-1,1,0.4166666666666667,1.5642792899510296
is moeilijk om te leren,-2,0,0,-1,-2,-1,1,3,-2,0,-1,1,-0.3333333333333333,1.497472618255253
is mooi om te zien,-1,2,-2,-1,3,1,3,3,1,2,0,1,1.0,1.7056057308448835
is niet leuk,-3,-3,-3,0,-3,-2,-2,-3,2,-3,-2,-2,-2.0,1.5374122295716148
is ontspannend,-3,3,2,2,3,3,3,3,-1,3,3,3,2.0,1.954016841836789
is populair,-3,3,3,1,3,2,1,3,1,2,2,3,1.75,1.712255291076124
is populair bij jonge meisjes,-2,2,-3,-1,-1,0,-1,1,0,2,-2,1,-0.3333333333333333,1.6143297699232972
is populair in Amerika,0,2,-2,-2,0,1,0,-3,-2,1,-2,1,-0.5,1.6236882817719773
is populair in België,-2,3,1,0,3,2,1,3,1,2,-2,3,1.25,1.815338686155987
is populair in Groot-Brittannië,-2,2,-3,-3,2,1,2,0,1,1,-2,2,0.08333333333333333,2.0207259421636903
is rustgevend,-2,2,0,0,-2,1,3,3,1,3,0,1,0.8333333333333334,1.7494587907710375
is saai,-3,-3,-3,0,-3,-2,-2,-2,1,-3,-1,-2,-1.9166666666666667,1.3113721705515067
is tijdrovend,-1,2,-3,0,0,1,1,3,-1,2,-1,-2,0.08333333333333333,1.781640374554423
is vermoeiend,-3,3,2,3,3,2,2,3,2,1,2,3,1.9166666666666667,1.6764862244009224
is weinig populair,-2,-3,-3,1,-3,-1,-2,3,-1,-2,-2,-2,-1.4166666666666667,1.7816403745544231
is zwaar,-3,2,2,1,2,2,2,3,1,2,-1,0,1.0833333333333333,1.6764862244009224
kan als competitie of ontspanning beoefend worden,-2,3,3,2,3,2,2,3,3,1,3,3,2.1666666666666665,1.4668044012461752
kan als professioneel of amateur beoefend worden,-2,3,3,1,3,2,2,3,3,1,3,3,2.0833333333333335,1.5050420310248867
kan beoefend worden in het bos,-2,0,-1,-2,-2,1,3,1,-2,1,1,1,-0.08333333333333333,1.6764862244009227
kan beoefend worden met computer,-3,-3,-2,-3,-2,1,-3,1,-3,-3,-1,2,-1.5833333333333333,1.8809249819912508
kan binnen en buiten beoefend worden,1,3,2,2,3,2,3,3,1,1,1,3,2.0833333333333335,0.90033663737852
kan blaren veroorzaken,-3,2,0,3,2,2,3,1,0,1,-2,1,0.8333333333333334,1.8504708655481241
kan buiten worden beoefend,1,3,2,1,2,2,2,2,0,1,-1,2,1.4166666666666667,1.0836246694508318
kan een beroep zijn,-3,3,2,-2,3,1,3,3,1,0,3,3,1.4166666666666667,2.108783937953269
kan enkel in water,1,0,-2,-2,2,1,0,2,-3,0,1,0,0.0,1.5954480704349312
kan gevaarlijk zijn,-1,2,0,0,2,0,1,3,1,1,1,2,1.0,1.1281521496355325
kan in alle weersomstandigheden worden beoefend,-2,1,-2,-1,2,2,1,3,1,1,-1,1,0.5,1.6236882817719773
kan in café worden gespeeld,-2,-3,-2,0,-1,1,1,0,-1,1,0,-2,-0.6666666666666666,1.3706888336846839
kan in competitie worden beoefend,-3,3,3,2,3,2,3,2,2,2,2,3,2.0,1.651445647689541
kan in de tuin gespeeld worden,-1,1,-1,0,2,2,2,3,-2,1,0,2,0.75,1.5447859516333116
kan individueel worden beoefend,0,3,2,0,-1,2,3,0,-1,1,0,3,1.0,1.5374122295716148
kan met twee of vier personen gespeeld worden,-2,0,-2,-2,1,1,2,3,-1,1,0,1,0.16666666666666666,1.642245321798694
kan met vier spelers worden beoefend,0,0,-2,-1,-2,2,1,0,-1,1,0,1,-0.08333333333333333,1.2401124093721456
kan ook binnen worden beoefend,-2,1,1,1,3,2,1,0,-1,1,1,3,0.9166666666666666,1.4433756729740643
kan op strand beoefend worden,0,1,-2,-3,1,1,3,0,-1,1,1,1,0.25,1.6025547785276542
kan overal worden beoefend,-2,1,0,1,3,2,2,3,-1,1,1,3,1.1666666666666667,1.5859229221975182
kan pijn aan voeten veroorzaken,-1,2,1,1,2,1,2,1,-2,1,1,1,0.8333333333333334,1.1934162828797101
kan pijn doen indien geraakt door bal,0,3,-3,-2,1,2,2,0,2,1,2,0,0.6666666666666666,1.775250729197189
kan pijn veroorzaken,-2,3,1,-2,2,2,2,3,1,1,2,3,1.3333333333333333,1.723280873710658
kan snel gaan,-2,3,-2,0,3,2,2,3,-1,2,1,1,1.0,1.8586407545691703
kan worden beoefend op zee,1,3,2,1,3,2,3,3,-1,1,1,3,1.8333333333333333,1.2673044646258476
kan worden gespeeld in clubverband,3,1,-3,-2,1,1,2,0,1,1,1,0,0.5,1.6236882817719773
kogel wegstoten,3,0,-2,-3,-1,1,1,0,-3,1,-1,0,-0.3333333333333333,1.775250729197189
komt uit Amerika,-1,0,-3,-3,-2,-2,1,2,-3,1,-2,0,-1.0,1.7580981459830651
komt uit Azië,-1,0,-3,-3,-2,1,1,3,-3,2,-2,0,-0.5833333333333334,2.0652243256245835
komt uit China,0,-2,-3,-2,-2,1,1,3,-3,1,-1,0,-0.5833333333333334,1.8809249819912512
komt uit Japan,-1,0,-3,-3,-2,0,1,0,-3,1,-2,0,-1.0,1.5374122295716148
komt uit Verenigd Koninkrijk,-1,3,-3,0,3,0,2,3,0,2,2,2,1.0833333333333333,1.8809249819912512
komt voor in televisieuitzending,-1,2,-1,2,3,2,3,0,-1,1,1,2,1.0833333333333333,1.5050420310248864
kunnen vallen,-2,-3,-3,-2,-2,-1,-1,3,3,-2,1,-3,-1.0,2.174229226018436
lang nadenken,0,-3,-3,-2,0,1,3,0,1,1,1,-2,-0.25,1.864744681524183
lijkt op poolen,2,1,-2,-3,1,1,2,0,1,1,2,0,0.5,1.5666989036012806
lijkt op tennis,1,2,-1,-1,3,2,2,3,2,2,2,2,1.5833333333333333,1.3113721705515065
lopen,2,2,1,0,-1,0,1,2,-2,1,2,3,0.9166666666666666,1.4433756729740643
men kan verwond geraken,-1,3,-3,0,3,-3,2,3,-1,1,2,0,0.5,2.195035721390843
met skilift naar boven gaan,2,0,-3,-3,2,-1,3,2,2,1,1,0,0.5,1.9771421064483223
"minst verre plaats waar je valt, telt",0,2,1,2,1,1,2,3,-1,1,2,3,1.4166666666666667,1.1645001528813153
moet geleerd worden,1,0,-1,-2,2,1,3,2,-2,1,1,0,0.5,1.5666989036012806
nat worden,1,0,-3,-2,-1,-3,2,2,-3,2,2,0,-0.25,2.0943647333651407
niet met bal lopen,2,1,-3,-1,0,1,-2,3,1,1,1,0,0.3333333333333333,1.6696942198734437
om jezelf te verdedigen,1,1,-2,0,2,2,3,0,2,1,1,0,0.9166666666666666,1.3113721705515065
op een bal slaan,0,-2,-3,-1,-3,1,2,0,-2,1,-2,-2,-0.9166666666666666,1.6764862244009227
op tenen staan,1,-2,-2,-2,-3,-2,-1,0,-3,1,-1,-3,-1.4166666666666667,1.4433756729740645
petje dragen,-3,2,-3,-3,3,-2,2,3,-2,1,2,0,0.0,2.449489742783178
schoolslag is een stijl,3,2,0,1,3,1,3,-2,2,1,2,2,1.5,1.4459976109624424
scoren om te winnen,-2,-2,-3,-2,2,1,2,1,1,1,1,0,0.0,1.7580981459830651
skipak dragen,2,2,-2,1,1,2,1,2,2,2,0,1,1.1666666666666667,1.1934162828797104
slecht voor bepaalde delen van het lichaam,-1,2,-3,-2,3,1,1,0,2,1,1,0,0.4166666666666667,1.7298624923456323
smashen,2,2,1,1,3,2,2,3,0,2,1,2,1.75,0.8660254037844386
snel kunnen lopen,1,2,1,2,1,2,2,3,1,2,2,3,1.8333333333333333,0.7177405625652734
spieren ontwikkelen,-2,3,-2,-2,-3,0,1,0,-2,1,2,-3,-0.5833333333333334,2.0207259421636903
spitsen,2,3,1,3,3,3,3,3,3,1,3,3,2.5833333333333335,0.7929614610987591
sportief zijn,-2,2,-1,1,2,2,1,0,1,1,1,0,0.6666666666666666,1.2309149097933272
springen,1,2,-3,0,2,1,2,0,2,1,2,1,0.9166666666666666,1.443375672974064
sprinten,1,-3,-3,-2,-2,1,-1,-3,-3,0,0,0,-1.25,1.6025547785276542
stil moeten zijn,0,3,0,1,3,2,3,3,2,2,2,3,2.0,1.1281521496355325
supporters moedigen de spelers aan,-3,1,0,1,3,1,3,2,2,2,2,1,1.25,1.6025547785276542
tegen bal trappen,2,1,-3,-2,1,1,2,0,2,1,1,0,0.5,1.5666989036012806
terrein heeft 'hole' waar bal in moet,3,0,-3,-2,1,1,1,0,-1,1,1,-2,0.0,1.7056057308448835
tijdens de activiteit draagt men een beugel,1,3,-3,-3,3,-1,2,2,1,2,2,0,0.75,2.0943647333651407
tutu dragen,1,3,1,2,3,2,3,1,0,1,1,2,1.6666666666666667,0.9847319278346618
vergt aangepaste kledij,-1,2,0,1,2,2,3,3,-1,2,2,1,1.3333333333333333,1.3706888336846836
vergt discipline,0,1,-2,-3,-1,2,1,0,1,1,1,0,0.08333333333333333,1.4433756729740645
vergt een aantal ballen,-1,1,-3,-3,1,1,3,0,-2,2,1,-2,-0.16666666666666666,1.992409839791244
vergt een aantal zeilen die de wind vangen,2,1,-3,-2,2,1,2,0,2,1,1,0,0.5833333333333334,1.6213537179739277
vergt een basketbalring,3,1,3,3,3,3,3,3,2,1,3,3,2.5833333333333335,0.7929614610987591
vergt een goede conditie,-2,1,0,-3,2,0,2,0,1,1,1,0,0.25,1.4847711791873706
vergt een net,1,-3,-3,-3,1,1,3,0,-1,1,1,-2,-0.3333333333333333,2.015094553763188
vergt een tafel met een aantal gaten,1,1,-3,-3,1,0,2,0,-2,2,1,-1,-0.08333333333333333,1.7816403745544227
vergt een zadel,2,-1,-3,-2,1,1,1,0,-2,1,1,-2,-0.25,1.6583123951777
vergt een zeil,2,3,1,-2,3,2,3,0,-1,1,1,3,1.3333333333333333,1.6696942198734437
vergt goede schoenen,-1,2,1,2,2,2,3,3,1,1,2,2,1.6666666666666667,1.0730867399773196
vergt kracht,0,1,-3,-3,1,1,3,0,-2,2,1,0,0.08333333333333333,1.880924981991251
vergt paarden,2,3,1,2,2,2,3,3,-2,1,2,3,1.8333333333333333,1.403458930534474
vergt specifieke technieken,-2,2,2,2,3,2,3,0,2,2,2,3,1.75,1.4222261679238197
vergt sportieve kledij,-2,1,1,1,2,2,3,3,-1,1,1,0,1.0,1.4770978917519928
vergt sterke armspieren,-1,2,0,-1,2,2,2,2,-2,1,1,2,0.8333333333333334,1.4668044012461756
vergt strategisch inzicht,0,-1,-2,0,-2,0,1,3,-2,0,0,-1,-0.3333333333333333,1.4354811251305468
vergt veel geduld,-1,3,3,2,3,3,2,3,2,1,2,3,2.1666666666666665,1.1934162828797101
vergt veel inspanning,0,1,1,2,3,2,2,2,-1,2,2,2,1.5,1.087114613009218
vergt veel training,-3,0,-3,-2,-3,1,1,1,-2,1,1,-1,-0.75,1.764549903980152
vergt veel wind,1,-3,-3,-1,-3,1,3,2,-2,-2,0,-3,-0.8333333333333334,2.1672493389016636
vergt weinig inspanning,-2,-2,1,1,1,2,2,-3,-1,-1,1,1,0.0,1.7056057308448835
voor mensen met spieren,-1,-3,-3,-2,-3,0,-2,0,-3,1,1,-3,-1.5,1.6236882817719773
voorkomt verdrinken,2,1,-3,-3,1,1,3,3,-1,2,1,0,0.5833333333333334,2.0207259421636903
voortbewegen op ijschaatsen,2,3,2,-1,-2,3,3,3,3,3,2,3,2.0,1.7056057308448835
vorm van bewegen,-1,0,-3,-3,-2,1,2,3,-3,1,1,-2,-0.5,2.1105794120443453
werd beoefend door ridders,2,1,-3,-2,-1,1,2,0,2,2,-1,-1,0.16666666666666666,1.7494587907710375
wordt aangeleerd in een balletschool,2,3,3,3,3,3,3,3,3,3,3,3,2.9166666666666665,0.28867513459481275
wordt alleen of in groep beoefend,-2,-1,-3,-3,-3,1,-1,3,-3,0,1,-2,-1.0833333333333333,1.97522534195852
wordt begeleid door muziek,2,1,-2,-1,0,1,1,1,2,2,1,0,0.6666666666666666,1.2309149097933272
wordt beoefend bij een laag net,1,0,-2,-3,-2,1,1,0,-2,1,1,0,-0.3333333333333333,1.497472618255253
wordt beoefend bij een meer,1,2,1,2,0,1,1,0,-3,1,1,2,0.75,1.3568010505999362
wordt beoefend bij mooi weer,-1,2,2,1,3,2,2,2,3,2,3,2,1.9166666666666667,1.0836246694508318
wordt beoefend door atleten,-3,1,-3,-1,2,1,2,0,2,1,1,0,0.25,1.764549903980152
wordt beoefend door een ruiter,1,-2,1,1,1,2,2,-3,1,1,0,1,0.5,1.5075567228888183
wordt beoefend door lenige mensen,0,1,-2,-1,-3,1,1,-3,-2,-1,-1,0,-0.8333333333333334,1.4668044012461754
wordt beoefend door rijke mensen,-3,0,-3,-2,-2,-2,1,0,-3,-2,-1,-2,-1.5833333333333333,1.3113721705515065
