feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
dient om noten te kraken,-2,2,1,-3,0,1,3,-1,1,0,-2,-3,-0.25,1.9598237397554634
dient om pannenkoeken mee te maken,-3,1,0,-2,-1,1,3,1,0,0,-3,-3,-0.5,1.9306145983268455
dient om sauzen te maken,-3,0,1,0,-1,2,3,0,0,0,-3,-3,-0.3333333333333333,1.9227505550564008
dient om suiker in koffie te doen,-3,2,0,0,-1,1,3,-2,0,0,-3,-3,-0.5,1.9771421064483223
dient om te kloppen,-1,2,2,1,0,1,2,0,1,0,1,-3,0.5,1.4459976109624424
dient om te knutselen,-3,-3,-2,-3,-3,-2,-3,-2,-1,-2,-3,-3,-2.5,0.674199862463242
dient om te raspen,-2,2,2,1,0,2,3,0,1,0,1,-3,0.5833333333333334,1.7298624923456323
dient om te snijden,-1,2,2,1,0,1,3,0,1,0,1,-3,0.5833333333333334,1.5642792899510296
dient om voedsel te mixen,0,2,2,1,0,2,3,1,1,0,1,-1,1.0,1.1281521496355325
dient om wortels te raspen,-2,2,1,1,0,2,3,0,1,0,-1,-3,0.3333333333333333,1.7232808737106584
doe je boter in,-3,0,0,-3,-2,2,0,2,1,0,-1,-3,-0.5833333333333334,1.8319554050414562
doe je olie in,-3,0,0,-3,-2,1,0,2,1,0,-1,-3,-0.6666666666666666,1.7232808737106582
draag je om je schouder,-3,-3,-3,-3,-3,-2,-3,-2,-3,-1,-3,-3,-2.6666666666666665,0.6513389472789296
er kan water in,-3,0,-2,0,-2,0,-2,2,1,0,1,1,-0.3333333333333333,1.5569978883230462
er wordt een pot/pan op gezet,-3,2,-1,0,-2,2,2,-1,1,0,-2,-3,-0.4166666666666667,1.8809249819912512
er zit soep in,-3,2,0,0,-2,2,1,0,1,0,-2,-3,-0.3333333333333333,1.775250729197189
fluit wanneer water kookt,-3,2,0,0,-1,2,3,-1,1,0,-1,-3,-0.08333333333333333,1.8809249819912512
gaat dicht met kurk,-3,-1,0,0,-2,2,1,-2,-2,0,-3,-3,-1.0833333333333333,1.6764862244009227
gaat lang mee,-3,-3,1,0,1,0,-2,2,-2,2,-1,2,-0.25,1.9128750375000738
gebruik ik nooit,-3,-3,-3,0,-3,0,-3,-3,-3,-3,-3,-3,-2.5,1.1677484162422844
gebruik je als je cake bakt,-3,2,0,0,2,2,3,0,1,0,1,-3,0.4166666666666667,1.880924981991251
gebruik je als je soep eet,-3,2,-1,0,0,2,3,1,1,0,-2,-3,0.0,1.954016841836789
gebruik je als je thee drinkt,-3,2,-1,0,-1,2,3,1,1,0,-2,-3,-0.08333333333333333,1.9752253419585197
gebruik je in de badkamer,-3,-3,-3,0,-3,-2,-3,-2,-2,-2,-3,-3,-2.4166666666666665,0.90033663737852
gebruik je in de zandbak,-3,-3,-3,0,-2,-2,-3,-2,-3,-3,-3,-3,-2.5,0.9045340337332909
gebruik je met je handen,1,-3,2,0,3,0,-3,2,-3,1,1,2,0.25,2.137330535547045
gebruik je om te bakken,-2,2,1,0,-1,2,3,2,1,0,2,-3,0.5833333333333334,1.8319554050414562
gebruik je om yoghurt te eten,-3,1,0,0,0,2,3,0,1,0,-3,-3,-0.16666666666666666,1.9462473604038073
gebruik je samen met mes,-3,2,0,0,-1,2,3,-1,1,0,-3,-3,-0.25,2.050498830661811
gebruikt heks,-3,-3,-3,0,-3,0,-3,-2,-3,1,-3,-3,-2.0833333333333335,1.5050420310248864
gemaakt uit hout,-2,-2,1,0,-1,0,-3,0,0,1,-1,-3,-0.8333333333333334,1.403458930534474
gemaakt uit metaal,-1,-2,1,0,2,0,-3,0,0,1,2,1,0.08333333333333333,1.5050420310248864
gemaakt uit plastic,-1,-2,1,0,2,0,-3,0,0,1,2,1,0.08333333333333333,1.5050420310248864
gemaakt uit steen,-3,-2,1,0,-1,0,-3,0,-2,-3,-2,-2,-1.4166666666666667,1.3789543689024493
gemaakt van kunststof,-2,-2,1,0,1,0,-3,0,-2,1,2,1,-0.25,1.6025547785276542
heb je nodig om ingrediënten te wegen,-1,2,0,0,-1,1,3,1,0,0,-2,-3,0.0,1.651445647689541
heeft anti-aanbaklaag,-2,2,1,0,-1,2,3,-1,1,0,-2,-3,0.0,1.8586407545691703
heeft bakplaten,-3,2,0,0,-2,2,3,-1,1,0,-2,-3,-0.25,2.0056737702645644
heeft bloemmotief,-3,-3,-1,0,-3,0,-3,-2,-3,0,-3,-3,-2.0,1.348399724926484
heeft een dampkap,-3,2,0,0,-3,2,3,-1,-1,0,-2,-3,-0.5,2.0670576365276494
heeft een deksel,-3,2,-1,0,-2,1,1,1,1,0,-1,-3,-0.3333333333333333,1.6696942198734437
heeft een deurtje,-3,-3,-2,0,-3,0,-3,-1,-3,0,-3,-3,-2.0,1.348399724926484
heeft een donkere kleur,-3,-3,-2,0,-1,0,-3,-1,-3,0,-3,-3,-1.8333333333333333,1.3371158468430429
heeft een dop,-3,-3,-2,0,-2,0,-3,-2,1,0,-3,-3,-1.6666666666666667,1.497472618255253
heeft een draaiknop,-3,-3,-2,0,-1,0,-3,-2,0,0,-3,-3,-1.6666666666666667,1.3706888336846839
heeft een etiket,-3,-3,-2,0,-2,0,-3,-1,-1,-1,-3,-2,-1.75,1.1381803659589922
heeft een filter,-3,-3,-2,0,-2,0,0,-1,1,0,-3,-3,-1.3333333333333333,1.497472618255253
heeft een gat,-3,-3,-2,0,-2,0,-2,1,-3,0,-3,-3,-1.6666666666666667,1.497472618255253
heeft een handvat,-3,-3,0,0,1,0,-2,0,-2,0,-2,-3,-1.1666666666666667,1.4668044012461754
heeft een kijkraampje,-3,-3,-3,0,-2,0,-2,-1,-2,0,-3,-3,-1.8333333333333333,1.2673044646258476
heeft een klok,-3,-3,-1,0,-2,0,-2,-2,-2,0,-3,-3,-1.75,1.2154310870109943
heeft een lampje,-3,-3,0,0,-2,0,-2,-2,-1,0,-3,-3,-1.5833333333333333,1.3113721705515065
heeft een lemmet,-3,0,0,0,2,2,2,-1,-2,0,-3,-3,-0.5,1.9306145983268455
heeft een snoer,-3,-3,1,0,-2,0,-3,1,-1,0,1,-2,-0.9166666666666666,1.6213537179739277
heeft een steel,-3,-3,1,0,1,0,1,1,-1,0,1,-1,-0.25,1.4847711791873706
heeft een stekker,-2,-3,0,0,-2,0,0,0,-1,0,1,-3,-0.8333333333333334,1.3371158468430429
heeft een temperatuurregelaar,-3,-3,-1,0,-2,0,1,-2,-1,0,-2,-3,-1.3333333333333333,1.3706888336846839
heeft een timer,-3,-2,0,0,-1,0,1,-2,1,0,-2,-3,-0.9166666666666666,1.4433756729740645
heeft een vriesvak,-3,2,-1,0,-3,2,3,-2,1,0,-3,-3,-0.5833333333333334,2.2343733444579583
heeft een wijzertje,-3,-3,-1,0,-2,0,-2,-2,-2,0,-3,-3,-1.75,1.2154310870109943
heeft gaatjes,-3,-3,-1,0,-2,0,-3,-1,-1,0,-2,-3,-1.5833333333333333,1.2401124093721456
heeft geen geur,-3,-3,-2,0,-1,0,-3,1,-3,-3,-1,2,-1.3333333333333333,1.775250729197189
heeft geen smaak,-3,-3,-2,0,-1,0,-3,1,-3,-3,-1,2,-1.3333333333333333,1.775250729197189
heeft iedereen,-2,1,1,0,2,0,-3,2,2,1,-2,1,0.25,1.712255291076124
heeft kookplaten,-3,2,0,0,-2,2,3,0,1,0,-3,-3,-0.25,2.0943647333651407
heeft last van kalkaanslag,-3,-1,-2,0,0,0,2,-1,-1,0,-3,-3,-1.0,1.5374122295716148
heeft linten,-3,-3,-3,0,-3,0,-3,-2,-1,0,-3,-3,-2.0,1.348399724926484
heeft meestal een oven,-3,1,-1,0,-2,1,3,-2,0,0,-3,-3,-0.75,1.9128750375000738
heeft messen,-3,0,0,0,-1,0,2,-1,1,0,-3,-3,-0.6666666666666666,1.6143297699232975
heeft niet iedereen,-3,-3,-1,0,-3,0,-3,-2,1,1,-3,-2,-1.5,1.6236882817719773
heeft ook grillfunctie,-3,1,-1,0,-2,2,3,-2,1,0,-3,-3,-0.5833333333333334,2.0652243256245835
heeft tanden,-3,-2,-3,0,0,-2,-2,-1,-3,0,-3,-3,-1.8333333333333333,1.2673044646258476
heeft twee benen,-3,-3,-3,0,0,-2,-3,-2,-3,0,-3,-3,-2.0833333333333335,1.3113721705515067
heeft twee gleuven,-3,-3,-3,0,-1,0,-3,-2,1,0,-3,-3,-1.6666666666666667,1.5569978883230462
heeft twee handvaten,-3,-3,-1,0,-1,0,-1,-2,1,0,1,-3,-1.0,1.4770978917519928
heeft twee openingen om je vingers in te steken,-3,-3,-2,0,-1,0,-2,-2,-3,0,-2,-3,-1.75,1.2154310870109943
heeft veel knopjes,-3,-3,-3,0,-1,0,-1,-2,-2,0,1,-3,-1.4166666666666667,1.4433756729740645
heeft verschillende lengtes,-3,-3,-2,0,0,0,-3,0,-3,1,-1,-1,-1.25,1.4847711791873706
heeft verschillende standen,-3,-3,0,0,-1,0,-3,-1,-1,0,-2,-3,-1.4166666666666667,1.3113721705515065
heeft verschillende vakken,-3,-3,-2,0,-3,0,-3,-1,-1,0,-3,-3,-1.8333333333333333,1.3371158468430429
heeft zakken,-3,-3,-3,0,-3,0,-3,-2,-3,-1,-3,-3,-2.25,1.2154310870109943
het is een voorwerp,1,1,2,2,3,0,0,2,2,3,2,2,1.6666666666666667,0.9847319278346619
hoort bij mes en vork,-3,3,1,0,-1,1,3,-1,1,0,1,-3,0.16666666666666666,1.9462473604038073
is afgeleid van werkwoord,-3,-3,-2,1,1,0,-3,-3,-3,-3,-3,-3,-2.0,1.651445647689541
is agressief iemand,-3,-3,-3,0,-3,0,-3,-3,-3,-3,-3,-3,-2.5,1.1677484162422844
is aziatisch,-3,-3,-2,0,-3,0,-3,-2,-1,-3,-3,-3,-2.1666666666666665,1.1934162828797101
is bolvormig,-3,-3,-1,0,-3,0,-3,-2,-1,0,-3,-3,-1.8333333333333333,1.3371158468430429
is breekbaar,-2,-3,-2,0,-2,0,-3,-2,1,0,-2,-3,-1.5,1.381698559415515
is bruin,-3,-3,-2,0,-3,0,-3,-2,0,0,-3,-3,-1.8333333333333333,1.403458930534474
is cilindervormig,-3,-3,-2,0,-2,0,-3,-2,-3,0,-3,-3,-2.0,1.2792042981336627
is de nachtmerrie van menig vrouw,-3,-3,-3,0,-3,0,-3,-2,-2,1,-3,-3,-2.0,1.4770978917519928
is diep,-3,-3,-3,0,-2,0,-3,-2,-3,0,-3,-3,-2.0833333333333335,1.3113721705515067
is doorzichtig,-3,-3,-2,0,-2,0,-3,-2,-2,0,-3,-3,-1.9166666666666667,1.2401124093721456
is duur,-3,-3,-1,0,-2,0,-3,-1,-1,0,-3,-3,-1.6666666666666667,1.3026778945578594
is een apparaat,-3,1,0,0,0,0,1,0,2,1,2,-3,0.08333333333333333,1.621353717973928
is een deel van het bestek,-3,3,0,0,-1,2,3,0,1,0,-2,-3,0.0,2.04494943258218
is een hefboom,-3,-3,-3,0,0,0,-3,-1,-3,0,-3,-3,-1.8333333333333333,1.4668044012461754
is een huishoudapparaat,-3,2,1,0,1,3,3,0,3,1,2,1,1.1666666666666667,1.6966991126265962
is een kledingstuk,-3,-3,-3,0,-3,-1,-3,-3,-3,-1,-3,-3,-2.4166666666666665,1.0836246694508318
is een luxeproduct,-3,-2,-2,0,-2,0,-2,-1,-1,-3,-3,-3,-1.8333333333333333,1.1146408580454255
is een muziekstuk,-3,-3,-3,0,-3,-3,-3,-2,-3,-3,-3,-3,-2.6666666666666665,0.8876253645985945
is een soort pan,-3,2,-1,0,-3,2,3,0,1,0,-2,-3,-0.3333333333333333,2.103388319888276
is een werktuig,1,-2,0,2,3,1,1,0,2,3,-2,3,1.0,1.7580981459830651
is een westers gebruikmiddel,0,-2,0,0,0,1,-2,-1,-1,-3,1,1,-0.5,1.3142574813455419
is er in alle prijsklassen,-3,-2,0,0,-2,0,0,0,1,-2,1,0,-0.5833333333333334,1.3113721705515067
is functioneel,3,2,1,1,2,0,0,1,3,3,3,3,1.8333333333333333,1.1934162828797101
is gebogen,-3,-3,-1,0,-2,0,-3,-1,-3,0,-2,-3,-1.75,1.2880570286640687
is gemaakt van klei,-3,-3,-2,0,-2,1,-3,-2,-2,-1,-3,-3,-1.9166666666666667,1.3113721705515067
is gemakkelijk,1,-3,0,0,1,0,-3,-1,1,1,2,-3,-0.3333333333333333,1.775250729197189
is gevaarlijk,-2,-3,-1,0,-2,0,-3,-2,0,1,-2,-1,-1.25,1.2880570286640687
is gevaarlijk voor kinderen,0,-2,0,1,-2,0,-3,-1,-1,1,-2,1,-0.6666666666666666,1.3706888336846839
is gezond,-3,-3,-2,0,-3,0,-3,-2,-3,0,-3,-3,-2.0833333333333335,1.3113721705515067
is grijs,-3,-3,-1,0,-3,0,-3,-2,0,0,-3,-3,-1.75,1.4222261679238197
is groen,-3,-3,-1,0,-3,0,-3,-2,-2,0,-3,-3,-1.9166666666666667,1.3113721705515067
is groot,-3,-3,-1,0,-2,0,-3,-2,-1,0,-3,-3,-1.75,1.2880570286640687
is handig,3,0,1,1,2,0,-3,-1,-1,1,3,2,0.6666666666666666,1.775250729197189
is hard,-3,-3,0,0,0,0,-3,0,0,0,-2,1,-0.8333333333333334,1.4668044012461754
is klein,-3,-3,-1,0,0,0,-3,-2,-1,0,-3,1,-1.25,1.4847711791873706
is kleiner dan een soeplepel,-3,-2,-3,0,-2,0,2,-2,0,0,-3,-3,-1.3333333333333333,1.6696942198734437
is koud,-3,-3,0,0,-1,0,-3,-1,-3,0,-3,0,-1.4166666666666667,1.4433756729740643
is lang,-3,-3,-1,0,-3,0,-3,-2,-3,0,-3,-3,-2.0,1.348399724926484
is langwerpig,-3,-3,-1,0,-2,0,-3,-2,-3,0,-3,-3,-1.9166666666666667,1.3113721705515067
is lelijk,-3,-3,-2,0,-2,0,-3,-2,-2,0,-3,-3,-1.9166666666666667,1.2401124093721456
is levensloos,-3,-3,0,0,0,0,-3,1,0,1,-2,2,-0.5833333333333334,1.7298624923456323
is licht,-3,-3,-1,0,-1,0,-3,-1,-1,0,-3,-2,-1.5,1.243163121016122
is makkelijk om af te wassen,-3,1,1,0,-1,0,2,0,-1,2,-3,1,-0.08333333333333333,1.6764862244009224
is materiaal,2,1,1,0,1,0,0,1,1,2,1,-2,0.6666666666666666,1.0730867399773196
is modern,-3,1,1,0,-2,0,0,-2,-1,1,2,-2,-0.4166666666666667,1.5642792899510294
is moeilijk om af te wassen,-3,-2,1,0,-1,0,2,-2,-1,-2,-3,-2,-1.0833333333333333,1.5642792899510294
is mooi,-3,0,0,0,-2,0,-3,-2,-3,-1,-3,-3,-1.6666666666666667,1.3706888336846839
is multifunctioneel,-3,2,1,1,1,0,-2,-1,2,2,2,-1,0.3333333333333333,1.7232808737106584
is niet duur,-3,-2,0,0,-2,0,-3,-1,-2,0,-2,-2,-1.4166666666666667,1.1645001528813148
is niet eetbaar,-3,-3,-1,0,0,0,-3,1,-2,2,-2,1,-0.8333333333333334,1.7494587907710375
is niet zo geliefd bij veel mensen,-3,-3,-2,0,-1,0,-3,-2,-3,-3,-3,-2,-2.0833333333333335,1.1645001528813148
is nuttig,3,3,1,0,2,0,-2,2,2,1,3,2,1.4166666666666667,1.5050420310248864
is onhandig,-3,-3,-1,0,-2,0,-3,-1,0,-1,-3,-2,-1.5833333333333333,1.2401124093721456
is ouderwets,-3,0,-2,0,-3,0,-3,-2,-1,-3,-3,0,-1.6666666666666667,1.3706888336846839
is ovaal,-3,-3,-1,0,-3,0,-3,-2,-1,0,-3,-3,-1.8333333333333333,1.3371158468430429
is plat,-3,-3,-1,0,-2,0,-3,-2,-1,0,-3,-3,-1.75,1.2880570286640687
is plooibaar,-3,-2,-1,0,-2,0,-3,-2,-1,0,-3,-3,-1.6666666666666667,1.2309149097933274
is rechthoekig,-3,-3,-2,0,-2,0,-3,-2,-1,0,-3,-3,-1.8333333333333333,1.2673044646258476
is roestvrij,-2,2,-1,0,1,0,-3,-2,0,0,1,1,-0.25,1.4847711791873706
is rond,-3,-3,-1,0,-2,0,-3,-2,-1,0,-3,-3,-1.75,1.2880570286640687
is rood,-3,-3,-2,0,-3,0,-3,-2,-1,0,-3,-3,-1.9166666666666667,1.3113721705515067
is scherp,-3,1,1,0,0,0,-1,-2,0,0,-3,-2,-0.75,1.4222261679238197
is soms van kurk,-3,0,-2,0,-2,1,-2,0,-2,0,-3,-3,-1.3333333333333333,1.4354811251305468
is sterrenbeeld,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-2.75,0.8660254037844386
is stevig,-3,-2,0,0,0,0,-3,0,1,1,2,1,-0.25,1.6025547785276542
is uitgevonden door de mens,-3,1,-1,0,1,0,-2,1,3,1,2,2,0.4166666666666667,1.729862492345632
is vaak decoratief,-3,2,-3,0,-1,0,-2,-1,-1,-3,-2,-2,-1.3333333333333333,1.4974726182552527
is vaak onmisbaar,-3,3,0,0,1,0,-3,1,1,-3,1,1,-0.08333333333333333,1.9286515936521476
is van aardewerk,-3,1,-2,0,-2,1,-3,-2,-1,0,-3,-3,-1.4166666666666667,1.5642792899510294
is van glas,-2,1,-2,0,-2,0,-1,-2,-1,0,-3,-3,-1.25,1.2880570286640687
is van katoen,-3,-2,-3,0,-2,0,-3,-2,-2,0,-3,-3,-1.9166666666666667,1.2401124093721456
is van leer,-3,-3,-3,0,-2,0,-3,-2,-2,0,-3,-3,-2.0,1.2792042981336627
is van porselein,-2,-2,-3,0,-2,0,2,-2,0,0,-3,-3,-1.25,1.6025547785276542
is van stof,-3,-2,-3,0,-2,0,-3,-2,-1,0,-3,-3,-1.8333333333333333,1.2673044646258476
is vierkant,-3,-3,-2,0,-3,0,-3,-2,1,0,-3,-3,-1.75,1.5447859516333116
is waterdicht,-3,-2,-2,0,-1,0,-3,-1,-1,0,-3,1,-1.25,1.3568010505999362
is wit,-3,-3,-2,0,-2,0,-3,-2,0,0,-3,-3,-1.75,1.3568010505999362
is zacht,-3,-3,-2,0,-3,0,-3,-1,0,0,-3,-3,-1.75,1.4222261679238197
is zilverkleurig,-2,0,0,0,0,0,0,-2,0,0,1,-3,-0.5,1.1677484162422844
is zwaar,-3,-3,-1,0,0,0,-3,-2,-3,0,-3,-3,-1.75,1.4222261679238197
is zwart,-3,-3,-1,0,-3,0,-3,-2,0,0,-3,-3,-1.75,1.4222261679238197
je kan er iemand mee doden,-3,-2,-1,1,-1,-1,-3,-1,-3,-3,-3,-3,-1.9166666666666667,1.3113721705515067
je kan ermee spelen,-3,-2,-2,0,-2,0,-3,-1,-2,1,-3,-3,-1.6666666666666667,1.3706888336846839
kan als wapen gebruikt worden,-3,-2,0,1,0,0,-3,0,-3,-3,-3,-3,-1.5833333333333333,1.6213537179739275
kan bedrukt zijn met een tekening,-3,-2,-2,0,-3,0,-3,-2,-3,0,-3,-3,-2.0,1.2792042981336627
kan dienen als verwarmingselement,-3,-3,-3,0,-3,0,-2,-1,-1,0,-3,-3,-1.8333333333333333,1.3371158468430429
kan dienen om te roeren,-2,2,0,0,1,2,2,0,1,0,-2,-3,0.08333333333333333,1.6764862244009227
kan digitaal zijn,-3,-3,-2,0,-1,0,-3,-1,0,0,-3,-3,-1.5833333333333333,1.378954368902449
kan eten ontdooien,-3,-2,-1,0,-2,2,3,-1,1,0,-3,-3,-0.75,2.0056737702645644
kan gekleurd zijn,-3,-2,-2,0,-1,0,-3,0,-3,0,-2,1,-1.25,1.4222261679238197
kan iets aan een deur zijn,-3,-2,-3,0,-3,-2,-3,-1,-3,-3,-3,-3,-2.4166666666666665,0.996204919895622
kan iets laten aanbranden,-3,1,0,0,-1,1,3,-1,-1,0,-3,-3,-0.5833333333333334,1.8319554050414564
kan in afwasmachine,-3,0,1,0,0,2,3,1,-2,1,2,1,0.5,1.6787441193290353
kan je afwassen,-3,0,1,0,0,1,2,0,-1,1,2,1,0.3333333333333333,1.3706888336846839
kan je bloem mee zeven,-3,1,0,0,-1,2,3,-1,-3,0,-3,-3,-0.6666666666666666,2.059714602177749
kan je bloemen in zetten,-3,0,-3,0,-3,0,0,-3,-2,0,-3,-3,-1.6666666666666667,1.497472618255253
kan je deeg mee klaarmaken,-2,1,-1,0,-1,2,3,0,1,0,-3,-3,-0.25,1.864744681524183
kan je desserts mee eten,-3,2,-1,0,0,2,3,1,-1,0,-3,-3,-0.25,2.050498830661811
kan je eiwit mee stijf kloppen,-2,1,0,0,1,2,3,0,-3,0,-3,-3,-0.3333333333333333,2.015094553763188
kan je iemand mee slaan,-3,-3,-2,1,1,0,-2,-1,-3,-3,-3,-3,-1.75,1.6025547785276542
kan je iets in doen,-3,-2,-2,0,-1,0,-3,1,-1,0,1,-3,-1.0833333333333333,1.5050420310248864
kan je je aan snijden,-3,2,0,1,1,0,2,0,-1,0,-2,-3,-0.25,1.712255291076124
kan je je aan verbranden,-3,1,0,0,-2,0,1,0,0,0,-3,-3,-0.75,1.5447859516333116
kan je je pijn aan doen,-2,1,1,1,0,0,-2,0,0,0,-3,-3,-0.5833333333333334,1.5050420310248867
kan je mee prikken,-3,1,1,1,0,0,0,-1,-1,0,-3,-3,-0.6666666666666666,1.556997888323046
kan je meenemen naar strand,-3,-3,-2,0,-2,0,-3,-1,-3,0,-3,-3,-1.9166666666666667,1.3113721705515067
kan je meerdere malen gebruiken,-3,1,0,0,1,0,-3,2,0,2,2,1,0.25,1.712255291076124
kan je milkshake mee maken,-3,0,0,0,0,2,3,-1,1,0,-3,-3,-0.3333333333333333,1.9227505550564008
kan je nagels mee knippen,-3,-3,-3,0,-2,-2,-3,-3,-3,0,-3,-3,-2.3333333333333335,1.1547005383792517
kan je op je neus hangen,-3,-3,-3,0,-3,0,-3,-3,-2,-3,-3,-3,-2.4166666666666665,1.164500152881315
kan je op liggen,-3,-3,-3,0,-3,0,-3,-2,-3,-3,-3,-3,-2.4166666666666665,1.164500152881315
kan je op schrijven,-3,-3,-3,0,-3,0,-3,-2,-3,0,-3,-3,-2.1666666666666665,1.3371158468430429
kan je op schrijven met krijt,-3,-3,-3,0,-3,0,-3,-3,-3,0,-3,-3,-2.25,1.3568010505999362
kan je opendoen,-3,-3,-3,0,-1,0,-3,-2,-1,0,-3,-3,-1.8333333333333333,1.3371158468430429
kan je overal kopen,-3,2,-1,0,0,0,-3,0,-2,1,-3,-1,-0.8333333333333334,1.6422453217986943
kan je uit drinken,-2,2,-1,0,-2,2,3,-1,1,0,-3,-3,-0.3333333333333333,2.015094553763188
kan je uit eten,-2,2,-1,0,-2,2,3,0,1,0,-2,-1,0.0,1.7056057308448835
kan je vasthouden,-2,-3,1,0,0,0,-3,1,-2,1,2,1,-0.3333333333333333,1.7232808737106584
kan roesten,-3,-2,1,1,-1,0,-3,-2,-2,0,-2,1,-1.0,1.5374122295716148
kan stuk gaan,-3,-2,0,1,0,0,-3,1,-2,1,-3,1,-0.75,1.712255291076124
kan tegen hitte,-3,-3,1,1,0,0,-3,1,-1,1,1,1,-0.3333333333333333,1.7232808737106582
kan twee boterhammen tegelijk roosteren,-3,1,0,0,-2,2,3,-1,1,0,-3,-3,-0.4166666666666667,2.0207259421636903
kan uit verschillende materialen bestaan,-1,-2,0,0,1,0,-3,2,1,1,2,1,0.16666666666666666,1.5275252316519465
kan van verschillende stoffen gemaakt zijn,-3,-3,0,0,-1,0,-3,-1,1,1,-3,1,-0.9166666666666666,1.6764862244009227
kan verschillende motiefjes hebben,-3,-3,-2,0,-2,0,-3,-1,-3,1,-3,1,-1.5,1.6236882817719773
