feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
angstaanjagend,0,2,1,2,0,1,0,1,-1,1,-2,1,0.5,1.1677484162422844
bedreigde diersoort,2,0,-3,-2,2,2,2,1,-2,2,2,0,0.5,1.8829377433825436
bestaat al eeuwenlang,3,2,3,-1,1,3,1,1,-1,3,3,2,1.6666666666666667,1.497472618255253
bijt,1,2,1,1,-3,2,1,1,1,2,3,1,1.0833333333333333,1.443375672974064
blaast wangen op,1,1,-3,-2,1,0,1,1,1,-2,-2,0,-0.25,1.5447859516333116
de billetjes worden gegeten,0,0,-3,-3,3,0,0,-2,-2,0,-3,0,-0.8333333333333334,1.8006732747570398
dodelijk,1,1,0,-1,-2,3,0,2,1,1,-2,0,0.3333333333333333,1.497472618255253
eet insecten,1,2,2,-1,2,1,0,1,2,3,1,0,1.1666666666666667,1.1146408580454257
eet kleine dieren,1,2,1,1,0,0,1,1,0,1,1,1,0.8333333333333334,0.5773502691896257
eet planten,1,1,1,0,-1,0,1,1,1,1,1,0,0.5833333333333334,0.6685579234215214
eet ratten of muizen,2,2,1,1,2,1,1,1,1,2,-1,0,1.0833333333333333,0.90033663737852
eet sla,0,1,1,-3,0,0,0,0,1,2,0,1,0.25,1.2154310870109943
eet vliegen,1,1,1,-2,1,-1,1,1,1,2,-1,1,0.5,1.1677484162422844
er worden schoenen en handtassen van gemaakt,2,0,3,-2,2,-2,1,0,-2,1,0,1,0.3333333333333333,1.6696942198734437
er wordt soep van gemaakt,-2,0,-2,-2,-3,-3,-2,0,-2,0,-3,0,-1.5833333333333333,1.2401124093721456
er zijn verschillende soorten,3,2,3,3,-1,3,3,1,1,3,3,0,2.0,1.4142135623730951
"gebruikt voor spreekwoord ""onder het gras""",0,0,-3,-3,3,0,3,1,-3,3,0,0,0.08333333333333333,2.2343733444579583
gevaarlijk,2,2,1,0,0,3,2,1,1,2,2,0,1.3333333333333333,0.9847319278346619
