exemplar,adjustable spanner,anvil,axe,chisel,clamp,crowbar (breekijzer),crowbar (koevoet),drill,file,filling knife,grinding disc,hammer,knife,lawn mower,level,nail,oil can,paint brush,pickaxe,plane,plough,rope,saw,screwdriver,shovel,tongs,vacuum cleaner,wheelbarrow,wire brush,wrench
lawn mower,0.16470588235294117,0.18823529411764706,0.26666666666666666,0.21388888888888888,0.18928571428571428,0.21470588235294116,0.19166666666666668,0.32222222222222224,0.18611111111111112,0.15294117647058822,0.4222222222222222,0.16666666666666669,0.3055555555555555,1.0,0.1638888888888889,0.13055555555555556,0.18666666666666668,0.14722222222222223,0.20277777777777778,0.325,0.44411764705882356,0.125,0.21388888888888888,0.20555555555555555,0.25833333333333336,0.18888888888888888,0.4527777777777778,0.40555555555555556,0.221875,0.190625
level,0.26176470588235295,0.23529411764705882,0.21944444444444447,0.2833333333333333,0.2642857142857143,0.24705882352941178,0.2694444444444445,0.23888888888888887,0.2111111111111111,0.3588235294117647,0.2235294117647059,0.25555555555555554,0.25555555555555554,0.1638888888888889,1.0,0.2111111111111111,0.15666666666666668,0.22777777777777777,0.24705882352941178,0.3,0.16470588235294117,0.15555555555555556,0.21944444444444447,0.225,0.18333333333333332,0.22222222222222224,0.16944444444444445,0.175,0.221875,0.225
nail,0.29705882352941176,0.18823529411764706,0.25277777777777777,0.40555555555555556,0.2357142857142857,0.29411764705882354,0.25833333333333336,0.25833333333333336,0.3611111111111111,0.25,0.2694444444444445,0.3,0.33611111111111114,0.13055555555555556,0.2111111111111111,1.0,0.21666666666666665,0.25277777777777777,0.30277777777777776,0.30714285714285716,0.1911764705882353,0.16111111111111112,0.22222222222222224,0.37222222222222223,0.2861111111111111,0.21388888888888888,0.16666666666666669,0.12777777777777777,0.3,0.346875
oil can,0.20714285714285716,0.2033333333333333,0.2,0.18333333333333332,0.22083333333333335,0.28928571428571426,0.19,0.18,0.21000000000000002,0.24285714285714283,0.14333333333333334,0.23333333333333334,0.13666666666666666,0.18666666666666668,0.15666666666666668,0.21666666666666665,1.0,0.22999999999999998,0.15333333333333335,0.23076923076923075,0.21071428571428572,0.17333333333333334,0.15666666666666668,0.21000000000000002,0.21666666666666665,0.16999999999999998,0.15333333333333335,0.15666666666666668,0.21428571428571427,0.22857142857142856
paint brush,0.2647058823529412,0.18235294117647058,0.23888888888888887,0.36666666666666664,0.26071428571428573,0.24411764705882355,0.25833333333333336,0.17777777777777776,0.33611111111111114,0.37058823529411766,0.19166666666666668,0.22222222222222224,0.21944444444444447,0.14722222222222223,0.22777777777777777,0.25277777777777777,0.22999999999999998,1.0,0.27222222222222225,0.24285714285714283,0.17352941176470588,0.18333333333333332,0.21388888888888888,0.3055555555555555,0.18611111111111112,0.25,0.19166666666666668,0.17777777777777776,0.646875,0.25625
pickaxe,0.35,0.29411764705882354,0.6647058823529413,0.5194444444444445,0.31153846153846154,0.5735294117647058,0.47777777777777775,0.275,0.3638888888888889,0.4617647058823529,0.2833333333333333,0.39166666666666666,0.37222222222222223,0.20277777777777778,0.24705882352941178,0.30277777777777776,0.15333333333333335,0.27222222222222225,1.0,0.2833333333333333,0.4147058823529412,0.17222222222222222,0.2361111111111111,0.38055555555555554,0.4444444444444445,0.2823529411764706,0.16111111111111112,0.20833333333333334,0.30625,0.26666666666666666
plane,0.28928571428571426,0.28928571428571426,0.35714285714285715,0.4115384615384615,0.26666666666666666,0.3892857142857143,0.3392857142857143,0.2857142857142857,0.625,0.39285714285714285,0.6071428571428571,0.2785714285714286,0.5035714285714286,0.325,0.3,0.30714285714285716,0.23076923076923075,0.24285714285714283,0.2833333333333333,1.0,0.3153846153846154,0.18333333333333332,0.4769230769230769,0.33571428571428574,0.24285714285714283,0.2857142857142857,0.2357142857142857,0.225,0.4576923076923077,0.29230769230769227
plough,0.23125,0.25,0.37058823529411766,0.3029411764705882,0.2230769230769231,0.29333333333333333,0.3088235294117647,0.2323529411764706,0.21176470588235294,0.25,0.26176470588235295,0.22058823529411767,0.4176470588235294,0.44411764705882356,0.16470588235294117,0.1911764705882353,0.21071428571428572,0.17352941176470588,0.4147058823529412,0.3153846153846154,1.0,0.17941176470588235,0.3,0.23823529411764705,0.4970588235294118,0.24705882352941178,0.22058823529411767,0.38529411764705884,0.2733333333333333,0.2033333333333333
rope,0.15,0.1388888888888889,0.15833333333333333,0.14722222222222223,0.24285714285714283,0.1588235294117647,0.14444444444444443,0.13333333333333333,0.1638888888888889,0.14705882352941177,0.16944444444444445,0.14444444444444443,0.15,0.125,0.15555555555555556,0.16111111111111112,0.17333333333333334,0.18333333333333332,0.17222222222222222,0.18333333333333332,0.17941176470588235,1.0,0.1638888888888889,0.15277777777777776,0.15277777777777776,0.18333333333333332,0.14722222222222223,0.14444444444444443,0.17941176470588235,0.20625
saw,0.25882352941176473,0.19411764705882353,0.4222222222222222,0.325,0.23214285714285715,0.27941176470588236,0.3138888888888889,0.3055555555555555,0.41944444444444445,0.2852941176470588,0.4527777777777778,0.375,0.5777777777777777,0.21388888888888888,0.21944444444444447,0.22222222222222224,0.15666666666666668,0.21388888888888888,0.2361111111111111,0.4769230769230769,0.3,0.1638888888888889,1.0,0.23888888888888887,0.2833333333333333,0.25555555555555554,0.15277777777777776,0.18055555555555555,0.33125,0.2375
screwdriver,0.5323529411764706,0.21470588235294116,0.2638888888888889,0.4916666666666667,0.19285714285714287,0.42058823529411765,0.40555555555555556,0.3861111111111111,0.37777777777777777,0.3382352941176471,0.25555555555555554,0.3055555555555555,0.4611111111111111,0.20555555555555555,0.225,0.37222222222222223,0.21000000000000002,0.3055555555555555,0.38055555555555554,0.33571428571428574,0.23823529411764705,0.15277777777777776,0.23888888888888887,1.0,0.25277777777777777,0.33611111111111114,0.16944444444444445,0.16666666666666669,0.25625,0.5633333333333334
shovel,0.22941176470588234,0.2235294117647059,0.35833333333333334,0.3861111111111111,0.24285714285714283,0.31470588235294117,0.3472222222222222,0.2638888888888889,0.29444444444444445,0.40294117647058825,0.27222222222222225,0.30833333333333335,0.29166666666666663,0.25833333333333336,0.18333333333333332,0.2861111111111111,0.21666666666666665,0.18611111111111112,0.4444444444444445,0.24285714285714283,0.4970588235294118,0.15277777777777776,0.2833333333333333,0.25277777777777777,1.0,0.22777777777777777,0.2111111111111111,0.24166666666666664,0.240625,0.2375
tongs,0.4676470588235294,0.24117647058823527,0.3,0.37222222222222223,0.38571428571428573,0.45294117647058824,0.42058823529411765,0.20555555555555555,0.2972222222222222,0.30588235294117644,0.2361111111111111,0.35277777777777775,0.3277777777777778,0.18888888888888888,0.22222222222222224,0.21388888888888888,0.16999999999999998,0.25,0.2823529411764706,0.2857142857142857,0.24705882352941178,0.18333333333333332,0.25555555555555554,0.33611111111111114,0.22777777777777777,1.0,0.16944444444444445,0.17222222222222222,0.3375,0.47000000000000003
vacuum cleaner,0.18235294117647058,0.16764705882352943,0.1638888888888889,0.14166666666666666,0.20357142857142857,0.1588235294117647,0.2,0.25833333333333336,0.16111111111111112,0.2,0.23333333333333334,0.1638888888888889,0.13333333333333333,0.4527777777777778,0.16944444444444445,0.16666666666666669,0.15333333333333335,0.19166666666666668,0.16111111111111112,0.2357142857142857,0.22058823529411767,0.14722222222222223,0.15277777777777776,0.16944444444444445,0.2111111111111111,0.16944444444444445,1.0,0.30277777777777776,0.184375,0.146875
wheelbarrow,0.2323529411764706,0.23529411764705882,0.18611111111111112,0.17777777777777776,0.20714285714285716,0.20588235294117646,0.21388888888888888,0.175,0.1638888888888889,0.19411764705882353,0.2,0.18888888888888888,0.1638888888888889,0.40555555555555556,0.175,0.12777777777777777,0.15666666666666668,0.17777777777777776,0.20833333333333334,0.225,0.38529411764705884,0.14444444444444443,0.18055555555555555,0.16666666666666669,0.24166666666666664,0.17222222222222222,0.30277777777777776,1.0,0.14375,0.190625
wire brush,0.3,0.2375,0.296875,0.346875,0.25,0.27666666666666667,0.284375,0.2125,0.490625,0.32999999999999996,0.309375,0.25625,0.2676470588235294,0.221875,0.221875,0.3,0.21428571428571427,0.646875,0.30625,0.4576923076923077,0.2733333333333333,0.17941176470588235,0.33125,0.25625,0.240625,0.3375,0.184375,0.14375,1.0,0.28214285714285714
wrench,0.63125,0.23666666666666666,0.24375,0.35625,0.24615384615384617,0.390625,0.384375,0.25,0.33125,0.303125,0.240625,0.3125,0.3,0.190625,0.225,0.346875,0.22857142857142856,0.25625,0.26666666666666666,0.29230769230769227,0.2033333333333333,0.20625,0.2375,0.5633333333333334,0.2375,0.47000000000000003,0.146875,0.190625,0.28214285714285714,1.0
