exemplar,aap,bever,bizon,dromedaris,eekhoorn,egel,ezel,giraf,hamster,hert,hond,ijsbeer,kangoeroe,kat,koe,konijn,lama,leeuw,muis,neushoorn,nijlpaard,olifant,paard,schaap,tijger,varken,vleermuis,vos,wolf,zebra
hond,0.3736842105263158,0.3631578947368421,0.3473684210526316,0.3631578947368421,0.3394736842105263,0.3263157894736842,0.4236842105263158,0.3026315789473684,0.3447368421052631,0.43684210526315786,1.0,0.3368421052631579,0.34210526315789475,0.5973684210526315,0.30526315789473685,0.45789473684210524,0.4078947368421052,0.4631578947368421,0.3368421052631579,0.30526315789473685,0.36578947368421055,0.3710526315789474,0.4473684210526316,0.42894736842105263,0.47105263157894733,0.4026315789473684,0.3026315789473684,0.6289473684210527,0.6763157894736842,0.3789473684210526
ijsbeer,0.3605263157894737,0.39473684210526316,0.4473684210526316,0.32105263157894737,0.29473684210526313,0.30526315789473685,0.3263157894736842,0.3315789473684211,0.2710526315789474,0.35526315789473684,0.3368421052631579,1.0,0.34210526315789475,0.31052631578947365,0.3447368421052631,0.2868421052631579,0.3447368421052631,0.4052631578947368,0.25,0.41052631578947374,0.43157894736842106,0.42105263157894735,0.35789473684210527,0.3447368421052631,0.41052631578947374,0.3289473684210526,0.25263157894736843,0.3815789473684211,0.3605263157894737,0.3789473684210526
kangoeroe,0.3736842105263158,0.3789473684210526,0.3394736842105263,0.4078947368421052,0.3263157894736842,0.3315789473684211,0.35,0.38421052631578945,0.3289473684210526,0.4526315789473684,0.34210526315789475,0.34210526315789475,1.0,0.29473684210526313,0.3631578947368421,0.3815789473684211,0.3973684210526316,0.3710526315789474,0.2973684210526316,0.41052631578947374,0.36578947368421055,0.3763157894736842,0.39210526315789473,0.3394736842105263,0.38421052631578945,0.29210526315789476,0.2868421052631579,0.3684210526315789,0.3315789473684211,0.3815789473684211
kat,0.3315789473684211,0.43157894736842106,0.28157894736842104,0.3315789473684211,0.43157894736842106,0.3710526315789474,0.3368421052631579,0.28421052631578947,0.4552631578947368,0.3815789473684211,0.5973684210526315,0.31052631578947365,0.29473684210526313,1.0,0.3289473684210526,0.4631578947368421,0.30526315789473685,0.5973684210526315,0.3868421052631579,0.2736842105263158,0.2789473684210526,0.2894736842105263,0.35,0.3789473684210526,0.7157894736842105,0.3526315789473684,0.3394736842105263,0.531578947368421,0.5131578947368421,0.31315789473684214
koe,0.3447368421052631,0.3,0.6078947368421053,0.4078947368421052,0.28421052631578947,0.29473684210526313,0.5578947368421052,0.3973684210526316,0.2657894736842105,0.5394736842105263,0.30526315789473685,0.3447368421052631,0.3631578947368421,0.3289473684210526,1.0,0.2973684210526316,0.4842105263157895,0.4026315789473684,0.2710526315789474,0.47631578947368425,0.5263157894736843,0.4842105263157895,0.5605263157894738,0.4552631578947368,0.38421052631578945,0.48684210526315785,0.2657894736842105,0.35789473684210527,0.3763157894736842,0.5289473684210526
konijn,0.3394736842105263,0.5026315789473684,0.29210526315789476,0.2657894736842105,0.5447368421052632,0.4526315789473684,0.35,0.3315789473684211,0.6447368421052632,0.3684210526315789,0.45789473684210524,0.2868421052631579,0.3815789473684211,0.4631578947368421,0.2973684210526316,1.0,0.3684210526315789,0.29473684210526313,0.42105263157894735,0.2763157894736842,0.2763157894736842,0.2868421052631579,0.3026315789473684,0.4473684210526316,0.32105263157894737,0.4,0.3157894736842105,0.39210526315789473,0.3763157894736842,0.31315789473684214
lama,0.3394736842105263,0.3078947368421053,0.5342105263157895,0.6368421052631579,0.3368421052631579,0.2789473684210526,0.5684210526315789,0.5473684210526316,0.31052631578947365,0.5342105263157895,0.4078947368421052,0.3447368421052631,0.3973684210526316,0.30526315789473685,0.4842105263157895,0.3684210526315789,1.0,0.4552631578947368,0.2894736842105263,0.3973684210526316,0.41052631578947374,0.39210526315789473,0.6,0.5394736842105263,0.4947368421052632,0.3710526315789474,0.24210526315789474,0.39210526315789473,0.42631578947368426,0.5342105263157895
leeuw,0.4026315789473684,0.3605263157894737,0.4894736842105263,0.4236842105263158,0.2868421052631579,0.2710526315789474,0.4026315789473684,0.42105263157894735,0.2868421052631579,0.38421052631578945,0.4631578947368421,0.4052631578947368,0.3710526315789474,0.5973684210526315,0.4026315789473684,0.29473684210526313,0.4552631578947368,1.0,0.2710526315789474,0.43157894736842106,0.4473684210526316,0.41578947368421054,0.4078947368421052,0.4078947368421052,0.7210526315789474,0.3236842105263158,0.25526315789473686,0.4789473684210527,0.5736842105263158,0.47368421052631576
muis,0.28421052631578947,0.3868421052631579,0.21052631578947367,0.2263157894736842,0.45789473684210524,0.46578947368421053,0.32105263157894737,0.24210526315789474,0.6736842105263158,0.2657894736842105,0.3368421052631579,0.25,0.2973684210526316,0.3868421052631579,0.2710526315789474,0.42105263157894735,0.2894736842105263,0.2710526315789474,1.0,0.21842105263157893,0.26315789473684215,0.23947368421052634,0.2789473684210526,0.3631578947368421,0.26315789473684215,0.3289473684210526,0.43684210526315786,0.31842105263157894,0.2763157894736842,0.2578947368421053
neushoorn,0.32105263157894737,0.3473684210526316,0.5631578947368421,0.4421052631578948,0.2578947368421053,0.3078947368421053,0.41578947368421054,0.4026315789473684,0.23684210526315788,0.4078947368421052,0.30526315789473685,0.41052631578947374,0.41052631578947374,0.2736842105263158,0.47631578947368425,0.2763157894736842,0.3973684210526316,0.43157894736842106,0.21842105263157893,1.0,0.6763157894736842,0.5526315789473684,0.4842105263157895,0.35,0.4526315789473684,0.3736842105263158,0.25,0.35789473684210527,0.35,0.48684210526315785
nijlpaard,0.3315789473684211,0.3315789473684211,0.5236842105263158,0.4894736842105263,0.2789473684210526,0.26052631578947366,0.3763157894736842,0.4342105263157895,0.2710526315789474,0.38421052631578945,0.36578947368421055,0.43157894736842106,0.36578947368421055,0.2789473684210526,0.5263157894736843,0.2763157894736842,0.41052631578947374,0.4473684210526316,0.26315789473684215,0.6763157894736842,1.0,0.5657894736842105,0.46052631578947373,0.3236842105263158,0.46052631578947373,0.45,0.25526315789473686,0.33421052631578946,0.3394736842105263,0.5157894736842106
olifant,0.3473684210526316,0.2710526315789474,0.49736842105263157,0.4342105263157895,0.24473684210526314,0.2973684210526316,0.3973684210526316,0.49210526315789477,0.25263157894736843,0.3973684210526316,0.3710526315789474,0.42105263157894735,0.3763157894736842,0.2894736842105263,0.4842105263157895,0.2868421052631579,0.39210526315789473,0.41578947368421054,0.23947368421052634,0.5526315789473684,0.5657894736842105,1.0,0.4421052631578948,0.3289473684210526,0.43157894736842106,0.3526315789473684,0.24473684210526314,0.2868421052631579,0.35,0.4447368421052632
paard,0.30526315789473685,0.3236842105263158,0.47631578947368425,0.5368421052631579,0.3157894736842105,0.2894736842105263,0.8236842105263158,0.49210526315789477,0.2868421052631579,0.5157894736842106,0.4473684210526316,0.35789473684210527,0.39210526315789473,0.35,0.5605263157894738,0.3026315789473684,0.6,0.4078947368421052,0.2789473684210526,0.4842105263157895,0.46052631578947373,0.4421052631578948,1.0,0.41578947368421054,0.41052631578947374,0.3894736842105263,0.25526315789473686,0.38421052631578945,0.41052631578947374,0.7526315789473684
schaap,0.3473684210526316,0.3394736842105263,0.4447368421052632,0.4,0.35,0.3236842105263158,0.45,0.3157894736842105,0.38421052631578945,0.41578947368421054,0.42894736842105263,0.3447368421052631,0.3394736842105263,0.3789473684210526,0.4552631578947368,0.4473684210526316,0.5394736842105263,0.4078947368421052,0.3631578947368421,0.35,0.3236842105263158,0.3289473684210526,0.41578947368421054,1.0,0.35526315789473684,0.49736842105263157,0.3078947368421053,0.42105263157894735,0.4026315789473684,0.3789473684210526
tijger,0.35526315789473684,0.33421052631578946,0.4631578947368421,0.3736842105263158,0.3157894736842105,0.25,0.3868421052631579,0.45789473684210524,0.32105263157894737,0.41578947368421054,0.47105263157894733,0.41052631578947374,0.38421052631578945,0.7157894736842105,0.38421052631578945,0.32105263157894737,0.4947368421052632,0.7210526315789474,0.26315789473684215,0.4526315789473684,0.46052631578947373,0.43157894736842106,0.41052631578947374,0.35526315789473684,1.0,0.34210526315789475,0.2973684210526316,0.4842105263157895,0.531578947368421,0.46842105263157896
varken,0.3078947368421053,0.38421052631578945,0.42894736842105263,0.35526315789473684,0.3447368421052631,0.35789473684210527,0.42631578947368426,0.35,0.30526315789473685,0.3684210526315789,0.4026315789473684,0.3289473684210526,0.29210526315789476,0.3526315789473684,0.48684210526315785,0.4,0.3710526315789474,0.3236842105263158,0.3289473684210526,0.3736842105263158,0.45,0.3526315789473684,0.3894736842105263,0.49736842105263157,0.34210526315789475,1.0,0.2710526315789474,0.3789473684210526,0.4236842105263158,0.35526315789473684
vleermuis,0.32105263157894737,0.29473684210526313,0.29210526315789476,0.23947368421052634,0.41578947368421054,0.35789473684210527,0.2894736842105263,0.26052631578947366,0.4184210526315789,0.30526315789473685,0.3026315789473684,0.25263157894736843,0.2868421052631579,0.3394736842105263,0.2657894736842105,0.3157894736842105,0.24210526315789474,0.25526315789473686,0.43684210526315786,0.25,0.25526315789473686,0.24473684210526314,0.25526315789473686,0.3078947368421053,0.2973684210526316,0.2710526315789474,1.0,0.32105263157894737,0.2894736842105263,0.25526315789473686
vos,0.35526315789473684,0.41578947368421054,0.35,0.32105263157894737,0.4236842105263158,0.3394736842105263,0.35789473684210527,0.3315789473684211,0.35789473684210527,0.4473684210526316,0.6289473684210527,0.3815789473684211,0.3684210526315789,0.531578947368421,0.35789473684210527,0.39210526315789473,0.39210526315789473,0.4789473684210527,0.31842105263157894,0.35789473684210527,0.33421052631578946,0.2868421052631579,0.38421052631578945,0.42105263157894735,0.4842105263157895,0.3789473684210526,0.32105263157894737,1.0,0.6947368421052632,0.38421052631578945
wolf,0.31052631578947365,0.3526315789473684,0.4526315789473684,0.3526315789473684,0.3684210526315789,0.2736842105263158,0.39473684210526316,0.35,0.31052631578947365,0.42105263157894735,0.6763157894736842,0.3605263157894737,0.3315789473684211,0.5131578947368421,0.3763157894736842,0.3763157894736842,0.42631578947368426,0.5736842105263158,0.2763157894736842,0.35,0.3394736842105263,0.35,0.41052631578947374,0.4026315789473684,0.531578947368421,0.4236842105263158,0.2894736842105263,0.6947368421052632,1.0,0.4
zebra,0.35789473684210527,0.31842105263157894,0.5026315789473684,0.4526315789473684,0.29473684210526313,0.28421052631578947,0.6289473684210527,0.5394736842105263,0.31315789473684214,0.5052631578947369,0.3789473684210526,0.3789473684210526,0.3815789473684211,0.31315789473684214,0.5289473684210526,0.31315789473684214,0.5342105263157895,0.47368421052631576,0.2578947368421053,0.48684210526315785,0.5157894736842106,0.4447368421052632,0.7526315789473684,0.3789473684210526,0.46842105263157896,0.35526315789473684,0.25526315789473686,0.38421052631578945,0.4,1.0
